sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:9:35:3:152099,-8.12,-7.61,-117.71,-0.08,0.01,0.63,0.63,0.64
6:9:35:3:152243,-8.1,-7.74,-117.76,-0.06,0.1,0.84,0.84,0.7
6:9:35:3:152371,-7.86,-7.77,-117.78,-0.03,0.06,0.88,0.88,0.86
6:9:35:3:152403,-7.44,-7.77,-117.86,-0.08,0.03,0.75,0.75,0.84
6:9:35:4:152548,-6.68,-7.76,-117.92,-0.08,-0.01,0.8,0.8,0.77
6:9:35:4:153031,-2.1,-7.28,-119.05,-0.3,0.15,0.91,0.97,0.86
6:9:35:4:153172,-1.31,-7.34,-118.94,-0.06,0.03,1.03,1.03,0.99
6:9:35:4:153190,-0.45,-7.53,-118.88,-0.17,0.12,1.17,1.19,1.09
6:9:35:4:153302,0.38,-7.55,-118.71,-0.14,0.01,1.02,1.03,1.14
6:9:35:4:153414,0.7,-7.89,-118.54,-0.05,0.06,1.01,1.02,1.03
6:9:35:5:153574,1.08,-8.21,-118.6,-0.08,-0.02,1.02,1.02,1.02
6:9:35:5:153602,1.4,-8.11,-118.54,-0.21,0.09,0.99,1.02,1.02
6:9:35:5:153937,2.05,-7.26,-118.9,-0.1,0.09,1.06,1.06,1.03
6:9:35:5:154028,2.31,-6.93,-119.13,-0.07,-0.1,0.84,0.85,0.99
6:9:35:5:154123,2.23,-6.7,-118.94,-0.21,0.12,0.96,0.99,0.9
6:9:35:5:154202,2.17,-6.82,-118.89,-0.1,0.06,1.02,1.03,1.0
6:9:35:5:154299,2.49,-6.96,-119.04,-0.17,0.05,1.01,1.02,1.03
6:9:35:5:154428,2.68,-7.11,-118.95,-0.14,0.12,1.01,1.03,1.03
6:9:35:5:154505,2.63,-7.29,-119.0,-0.02,-0.09,0.91,0.91,0.99
6:9:35:6:154965,2.39,-6.86,-118.83,-0.13,-0.15,0.74,0.76,0.86
6:9:35:6:155047,2.36,-6.82,-118.84,-0.04,-0.01,0.85,0.85,0.79
6:9:35:6:155146,2.33,-6.98,-118.87,-0.22,-0.01,0.89,0.91,0.87
6:9:35:6:155241,2.45,-7.36,-118.77,-0.31,0.19,1.01,1.08,0.97
6:9:35:6:155288,2.64,-7.8,-118.8,-0.22,0.22,1.16,1.2,1.12
6:9:35:6:155481,2.41,-7.83,-118.65,-0.18,0.04,1.0,1.02,1.14
6:9:35:7:155529,2.55,-7.91,-118.62,-0.02,-0.02,1.05,1.05,1.03
6:9:35:7:156034,2.73,-8.39,-118.47,0.04,-0.09,0.89,0.89,1.0
6:9:35:7:156098,3.05,-8.1,-118.61,-0.18,0.0,0.99,1.01,0.93
6:9:35:7:156211,3.19,-7.77,-118.34,-0.17,0.09,0.99,1.01,1.01
6:9:35:7:156291,3.24,-7.98,-118.56,-0.02,-0.2,0.85,0.87,0.96
6:9:35:7:156402,2.84,-7.91,-118.51,-0.26,0.25,1.02,1.08,0.94
6:9:35:8:156546,2.4,-8.09,-118.6,-0.13,0.03,0.96,0.96,1.04
6:9:35:8:156934,1.89,-9.16,-118.52,-0.18,0.11,1.01,1.03,0.99
6:9:35:8:157025,1.76,-9.18,-118.74,-0.13,-0.04,0.94,0.95,1.0
6:9:35:8:157104,1.45,-8.64,-118.82,-0.28,0.16,1.07,1.12,1.01
6:9:35:8:157248,1.23,-8.43,-118.73,-0.12,0.1,1.08,1.09,1.11
6:9:35:8:157329,1.22,-8.61,-118.7,-0.17,0.09,0.99,1.01,1.06
6:9:35:8:157425,1.32,-8.65,-118.56,-0.23,0.08,0.93,0.97,0.99
6:9:35:8:157503,1.5,-8.64,-118.44,-0.17,0.0,0.96,0.97,0.97
6:9:35:9:158010,2.17,-8.66,-118.08,0.07,-0.23,0.78,0.81,0.92
6:9:35:9:158107,2.23,-8.63,-118.19,-0.17,-0.1,0.76,0.79,0.8
6:9:35:9:158201,2.23,-8.58,-117.99,-0.11,0.01,0.9,0.91,0.83
6:9:35:9:158313,2.54,-8.75,-118.09,-0.05,-0.06,1.04,1.04,0.95
6:9:35:9:158409,2.69,-8.7,-118.16,-0.09,-0.09,0.85,0.86,0.98
6:9:35:9:158489,2.77,-8.57,-118.22,-0.05,-0.09,0.9,0.9,0.87
6:9:35:10:159006,2.37,-7.02,-118.91,-0.23,0.07,1.0,1.03,0.94
6:9:35:10:159102,2.08,-6.65,-118.87,-0.05,0.04,0.94,0.94,1.0
6:9:35:10:159230,2.09,-6.56,-118.95,-0.09,-0.02,0.97,0.98,0.95
6:9:35:10:159327,2.33,-6.65,-118.83,-0.18,0.12,0.95,0.98,0.98
6:9:35:10:159422,2.69,-7.02,-118.85,-0.07,-0.04,0.92,0.92,0.96
6:9:35:10:159502,2.84,-7.44,-118.88,-0.18,0.05,0.95,0.97,0.94
6:9:35:11:160012,2.99,-8.36,-118.79,-0.13,-0.05,0.89,0.9,0.95
6:9:35:11:160105,2.95,-8.47,-118.47,-0.17,0.06,1.02,1.03,0.95
6:9:35:11:160238,3.62,-8.33,-118.9,-0.05,0.01,0.28,0.28,0.78
6:9:35:12:160545,3.18,-4.59,-120.54,-0.04,0.04,0.0,0.05,0.21
6:9:35:12:160587,12.78,-16.15,-119.58,-0.47,0.2,0.96,1.08,0.4
6:9:35:12:160588,4.77,-6.51,-115.22,-0.03,-0.01,1.08,1.08,1.08
6:9:35:12:161078,27.27,-12.48,-128.74,-0.05,0.03,-0.0,0.05,0.74
6:9:35:12:161144,30.41,-12.47,-132.2,-0.06,0.01,0.02,0.07,0.06
6:9:35:12:161332,31.67,-10.02,-134.3,-0.07,0.03,0.04,0.09,0.07
6:9:35:12:161385,31.19,-4.25,-134.47,-0.07,0.03,0.05,0.09,0.09
6:9:35:12:161415,28.65,4.38,-132.65,-0.06,0.05,0.06,0.1,0.09
6:9:35:13:161573,22.99,16.03,-130.43,-0.04,0.06,0.08,0.11,0.1
6:9:35:13:161826,15.06,29.72,-130.8,-0.0,0.01,0.13,0.13,0.12
6:9:35:13:161979,16.84,4.52,-145.26,-0.07,0.08,0.17,0.2,0.15
6:9:35:13:162188,22.23,-6.62,-153.46,-0.08,0.06,0.26,0.28,0.23
6:9:35:13:162211,24.23,-11.05,-159.76,-0.12,0.08,0.26,0.3,0.29
6:9:35:13:162212,21.44,-8.75,-162.85,-0.13,0.11,0.31,0.35,0.32
6:9:35:13:162338,5.87,-0.7,-162.23,-0.04,-0.03,0.38,0.38,0.36
6:9:35:13:162417,-5.84,10.9,-155.22,-0.02,-0.05,0.39,0.4,0.39
6:9:35:14:162527,4.56,18.75,-138.86,-0.0,0.04,0.35,0.35,0.38
6:9:35:14:163008,27.01,-11.28,-125.72,-0.36,0.48,0.82,1.02,0.57
6:9:35:14:163120,13.8,-5.3,-138.73,-0.12,-0.0,0.82,0.83,0.95
6:9:35:14:163216,2.56,2.08,-154.4,0.18,-0.06,0.83,0.85,0.84
6:9:35:14:163328,21.13,-14.38,-154.16,-0.26,0.38,1.11,1.2,0.97
6:9:35:14:163424,18.66,-12.21,-135.6,0.28,0.25,1.42,1.47,1.29
6:9:35:14:163502,7.11,-23.84,-100.68,-0.18,0.25,1.88,1.91,1.62
6:9:35:15:163599,-1.79,-27.78,-56.56,-0.29,-0.04,1.44,1.47,1.76
6:9:35:15:164000,25.29,1.81,-120.71,-0.78,0.37,1.31,1.57,1.5
6:9:35:15:164097,28.57,-3.85,-61.63,-0.29,0.08,1.34,1.37,1.5
6:9:35:15:164224,15.43,-12.76,-16.38,-0.29,0.46,1.49,1.59,1.44
6:9:35:15:164319,3.73,-1.98,20.1,-0.13,0.25,1.78,1.8,1.66
6:9:35:15:164431,2.19,-7.36,24.42,-1.07,0.39,4.15,4.3,2.64
6:9:35:15:164511,1.68,-11.37,-29.7,-1.67,-0.18,3.98,4.32,4.31
6:9:35:17:166001,-8.45,-2.19,173.33,-0.08,0.08,1.13,1.13,3.26
6:9:35:17:166113,-6.35,-4.97,-170.08,-0.11,0.28,1.34,1.37,1.21
6:9:35:17:166193,-8.41,3.41,-145.32,-0.13,0.18,1.53,1.54,1.43
6:9:35:17:166305,-5.08,6.8,-119.11,-0.16,0.28,1.46,1.49,1.53
6:9:35:17:166401,-5.47,-3.2,-109.36,-0.16,0.36,1.5,1.55,1.51
6:9:35:17:166497,-5.69,-14.68,-118.14,-0.15,0.2,1.54,1.56,1.55
6:9:35:18:167009,-27.58,-31.85,-64.95,-0.15,0.21,1.01,1.05,1.39
6:9:35:18:167103,-20.59,-38.17,-72.21,-0.07,0.07,0.94,0.94,1.01
6:9:35:18:167214,-15.75,-39.9,-73.51,-0.11,0.03,0.95,0.96,0.95
6:9:35:18:167327,-20.13,-37.81,-60.49,-0.12,0.08,0.88,0.89,0.94
6:9:35:18:167407,-29.36,-30.86,-40.66,-0.15,0.1,0.91,0.93,0.91
6:9:35:18:167503,-33.72,-23.17,-26.02,-0.13,0.15,0.92,0.94,0.93
6:9:35:19:167608,-30.35,-21.91,-21.76,-0.11,0.16,0.97,0.99,0.96
6:9:35:19:168030,-31.64,-30.07,-5.87,-0.12,0.2,1.29,1.31,1.1
6:9:35:19:168094,-37.15,-27.83,4.34,-0.08,0.3,1.4,1.43,1.35
6:9:35:19:168238,-44.1,-29.47,13.48,-0.04,0.28,1.44,1.47,1.44
6:9:35:19:168302,-46.58,-34.23,23.78,-0.14,0.27,1.5,1.53,1.49
6:9:35:19:168414,-53.35,-36.75,35.02,-0.12,0.18,1.49,1.5,1.52
6:9:35:19:168494,-62.1,-29.96,49.61,-0.1,0.23,1.37,1.39,1.47
6:9:35:20:169005,-69.94,-3.31,100.68,-0.07,0.16,0.9,0.92,1.23
6:9:35:20:169101,-69.45,4.75,113.94,-0.14,0.16,0.87,0.9,0.91
6:9:35:20:169196,-62.32,8.02,124.45,-0.17,0.13,0.98,1.0,0.93
6:9:35:20:169324,-60.93,11.75,131.55,-0.16,0.07,1.11,1.13,1.05
6:9:35:20:169421,-59.23,19.13,142.62,-0.13,0.04,1.1,1.1,1.12
6:9:35:20:169499,-46.05,26.91,161.05,-0.19,0.19,1.1,1.14,1.12
6:9:35:21:170010,-11.25,21.08,-143.84,-0.16,0.24,1.36,1.39,1.22
6:9:35:21:170121,2.52,23.91,-122.48,-0.07,0.33,1.27,1.31,1.37
6:9:35:21:170200,6.83,19.04,-108.96,-0.03,0.34,1.33,1.38,1.33
6:9:35:21:170297,8.14,9.88,-106.58,-0.05,0.27,1.32,1.35,1.37
6:9:35:21:170441,10.43,1.16,-105.42,-0.06,0.23,1.27,1.29,1.33
6:9:35:22:170521,10.49,-5.69,-95.61,-0.1,0.2,1.22,1.24,1.28
6:9:35:22:170602,8.22,-11.13,-78.19,-0.11,0.19,1.09,1.11,1.2
6:9:35:22:171006,0.29,-32.91,-50.2,-0.05,0.11,0.9,0.91,1.05
6:9:35:22:171102,3.0,-35.93,-48.07,0.03,0.28,0.91,0.95,0.92
6:9:35:22:171212,0.52,-36.44,-40.63,0.06,0.3,1.01,1.06,0.99
6:9:35:22:171294,-5.04,-39.01,-29.41,0.07,0.31,1.01,1.06,1.06
6:9:35:22:171422,-12.29,-42.31,-18.69,0.02,0.46,1.18,1.27,1.13
6:9:35:22:171500,-18.75,-45.71,-11.28,0.06,0.33,1.25,1.3,1.28
6:9:35:23:171667,-28.98,-48.53,0.84,0.04,0.37,1.36,1.41,1.34
6:9:35:23:171999,-71.06,-29.57,67.66,0.0,0.35,1.44,1.48,1.43
6:9:35:23:172113,-77.72,-39.29,79.88,-0.15,0.16,1.43,1.45,1.47
6:9:35:23:172208,-84.66,-31.06,91.15,-0.15,0.1,1.35,1.36,1.42
6:9:35:23:172290,-87.46,-8.61,98.39,-0.15,0.17,1.21,1.23,1.32
6:9:35:23:172433,-89.32,9.41,105.97,-0.15,0.22,1.11,1.14,1.2
6:9:35:24:172523,-91.16,13.42,115.81,-0.11,0.19,1.02,1.05,1.11
6:9:35:24:172617,-82.01,9.24,129.38,-0.09,0.09,1.0,1.0,1.03
6:9:35:24:173024,-19.65,32.97,-156.35,-0.18,0.21,1.04,1.08,1.03
6:9:35:24:173103,-12.22,31.01,-142.05,-0.11,0.16,1.03,1.05,1.07
6:9:35:24:173217,-6.73,24.4,-135.79,-0.13,0.23,1.17,1.2,1.1
6:9:35:24:173297,-1.11,18.36,-131.5,-0.06,0.23,1.21,1.23,1.21
6:9:35:24:173393,5.04,12.53,-123.43,-0.1,0.2,1.31,1.32,1.26
6:9:35:24:173488,12.18,7.72,-111.09,-0.11,0.25,1.33,1.36,1.34
6:9:35:25:174018,9.14,-34.3,-68.97,-0.13,0.11,1.29,1.3,1.34
6:9:35:25:174129,-4.36,-41.35,-50.46,-0.06,0.31,1.24,1.28,1.29
6:9:35:25:174193,-19.51,-45.94,-34.14,-0.02,0.22,1.16,1.19,1.25
6:9:35:25:174339,-33.43,-49.53,-19.2,-0.06,0.28,1.13,1.17,1.18
6:9:35:25:174404,-49.71,-49.13,0.38,-0.06,0.1,1.1,1.1,1.15
6:9:35:25:174499,-61.19,-42.91,19.3,-0.09,0.27,1.07,1.1,1.1
6:9:35:26:175005,-69.75,-19.05,64.12,-0.03,0.23,1.22,1.24,1.15
6:9:35:26:175101,-73.68,-10.34,72.36,-0.05,0.24,1.33,1.35,1.28
6:9:35:26:175229,-75.34,-0.18,81.79,-0.01,0.3,1.29,1.32,1.34
6:9:35:26:175309,-76.87,2.92,94.66,-0.01,0.37,1.38,1.43,1.36
6:9:35:26:175405,-77.01,-2.04,106.13,0.03,0.3,1.38,1.41,1.43
6:9:35:27:175516,-76.18,-4.39,116.86,-0.08,0.22,1.45,1.47,1.43
6:9:35:27:175996,-56.02,27.37,178.01,-0.08,0.17,1.27,1.28,1.41
6:9:35:27:176109,-45.34,34.2,-168.09,-0.11,0.18,1.15,1.17,1.25
6:9:35:27:176219,-32.95,39.23,-149.62,-0.12,0.16,1.18,1.2,1.18
6:9:35:27:176317,-20.23,40.44,-132.12,-0.1,0.18,1.12,1.14,1.18
6:9:35:27:176429,-10.17,37.59,-120.8,-0.09,0.16,1.04,1.06,1.11
6:9:35:28:176525,-1.7,33.61,-112.78,-0.11,0.12,1.06,1.08,1.07
6:9:35:28:177027,34.0,5.28,-74.76,-0.07,0.16,1.15,1.16,1.11
6:9:35:28:177124,40.39,-3.35,-71.95,-0.07,0.22,1.15,1.18,1.17
6:9:35:28:177220,45.4,-9.6,-71.81,-0.09,0.24,1.22,1.25,1.2
6:9:35:28:177299,47.51,-14.0,-69.96,-0.08,0.18,1.2,1.21,1.24
6:9:35:28:177411,47.71,-22.3,-65.83,-0.1,0.2,1.23,1.25,1.23
6:9:35:28:177507,45.78,-31.56,-61.24,-0.11,0.23,1.25,1.27,1.26
6:9:35:29:178024,7.91,-75.56,-34.34,-0.1,0.21,1.15,1.18,1.24
6:9:35:29:178106,-51.82,-78.12,24.96,-0.1,0.2,1.12,1.14,1.16
6:9:35:29:178199,-87.24,-74.31,60.84,-0.1,0.15,1.09,1.11,1.13
6:9:35:29:178311,-90.51,-67.73,66.75,-0.08,0.12,1.01,1.02,1.08
6:9:35:29:178407,-77.76,-56.48,59.69,-0.09,0.14,0.96,0.98,1.0
6:9:35:29:178501,-65.8,-46.61,57.39,-0.1,0.11,0.94,0.95,0.97
6:9:35:30:179023,-61.3,-28.37,86.38,-0.09,0.17,1.17,1.19,1.03
6:9:35:30:179118,-64.92,-25.21,96.6,-0.09,0.22,1.23,1.25,1.21
6:9:35:30:179198,-68.04,-24.23,105.47,-0.14,0.27,1.48,1.51,1.34
6:9:35:30:179309,-70.11,-23.89,114.82,-0.15,0.22,1.38,1.41,1.47
6:9:35:30:179422,-71.68,-23.2,123.12,-0.18,0.13,1.44,1.45,1.42
6:9:35:31:179517,-72.56,-18.27,131.0,-0.18,0.18,1.35,1.38,1.43
6:9:35:31:180008,-62.78,-5.39,156.04,-0.19,0.18,1.01,1.04,1.27
6:9:35:31:180135,-54.13,-2.41,157.62,-0.15,0.07,1.0,1.01,1.03
6:9:35:31:180215,-45.86,-0.45,159.84,-0.19,0.08,1.0,1.02,1.02
6:9:35:31:180311,-44.29,0.93,160.83,-0.17,0.1,1.07,1.09,1.05
6:9:35:31:180408,-46.43,2.32,160.3,-0.21,0.02,1.08,1.1,1.09
6:9:35:31:180503,-42.39,0.8,158.75,-0.18,0.01,1.0,1.02,1.07
6:9:35:32:181009,-20.72,-2.76,172.09,-0.14,0.15,0.86,0.88,0.97
6:9:35:32:181106,-22.52,-2.91,172.54,-0.1,0.15,0.84,0.86,0.88
6:9:35:32:181218,-25.29,-3.3,171.92,-0.1,0.13,0.86,0.88,0.87
6:9:35:32:181329,-30.02,-1.08,173.49,-0.1,0.11,0.86,0.87,0.87
6:9:35:32:181410,-34.22,2.33,177.75,-0.11,0.13,0.89,0.91,0.88
6:9:35:33:181522,-37.11,5.54,-178.57,-0.1,0.15,0.9,0.92,0.91
6:9:35:33:182029,-47.05,1.98,-168.28,-0.1,0.15,0.85,0.87,0.9
6:9:35:33:182124,-50.8,3.68,-165.0,-0.07,0.16,0.88,0.89,0.88
6:9:35:33:182221,-52.57,4.25,-163.13,-0.11,0.2,0.92,0.95,0.91
6:9:35:33:182302,-45.23,5.17,-164.22,-0.07,0.11,0.97,0.98,0.96
6:9:35:33:182414,-35.82,7.56,-157.85,-0.12,0.14,1.0,1.02,0.99
6:9:35:34:182557,-33.27,10.69,-151.35,-0.08,0.19,1.1,1.12,1.05
6:9:35:34:182995,-23.2,-5.31,-144.43,-0.17,0.27,1.11,1.16,1.14
6:9:35:34:183123,-23.31,-0.92,-143.01,-0.09,0.12,1.13,1.14,1.15
6:9:35:34:183203,-21.53,1.71,-136.67,-0.09,0.11,1.04,1.05,1.11
6:9:35:34:183300,-16.81,0.27,-132.72,-0.14,0.2,1.01,1.04,1.05
6:9:35:34:183411,-16.43,-0.84,-138.39,-0.13,0.12,1.03,1.05,1.04
6:9:35:34:183507,-11.28,-6.33,-146.99,-0.17,0.04,0.98,0.99,1.03
6:9:35:35:184011,-10.35,-6.83,-153.76,-0.06,0.15,0.82,0.83,0.94
6:9:35:35:184092,-10.3,-9.5,-157.97,-0.05,0.14,0.81,0.82,0.83
6:9:35:35:184204,-11.39,-10.11,-158.06,-0.05,0.14,0.76,0.78,0.81
6:9:35:35:184300,-13.5,-8.47,-158.33,-0.11,0.14,0.79,0.81,0.79
6:9:35:35:184395,-15.04,-4.73,-157.99,-0.09,0.14,0.81,0.82,0.81
6:9:35:35:184508,-20.17,-1.25,-156.3,-0.07,0.12,0.84,0.85,0.83
6:9:35:36:185008,-23.04,0.44,-156.97,-0.11,-0.03,0.77,0.78,0.82
6:9:35:36:185119,-22.88,2.82,-156.54,-0.46,-0.0,1.21,1.3,0.95
6:9:35:36:185200,-32.14,11.09,-164.73,-0.17,-0.11,1.03,1.05,1.22
6:9:35:36:185312,-27.36,-6.41,-176.14,-0.26,0.04,1.17,1.2,1.1
6:9:35:36:185408,-27.91,-18.16,-179.54,-0.34,0.01,1.35,1.39,1.26
6:9:35:37:185568,-24.61,-12.85,-179.11,-0.14,0.0,1.35,1.36,1.38
6:9:35:37:186077,-16.62,-25.76,-165.6,-0.18,0.02,1.06,1.08,1.27
6:9:35:37:186127,-13.98,-21.35,-164.57,-0.14,0.13,0.99,1.01,1.06
6:9:35:37:186239,-13.83,-20.21,-164.29,-0.17,0.15,1.07,1.09,1.04
6:9:35:37:186319,-17.07,-19.7,-165.06,-0.16,0.14,1.07,1.09,1.09
6:9:35:37:186399,-16.92,-16.85,-168.86,-0.05,0.14,0.97,0.98,1.06
6:9:35:38:186559,-14.39,-18.0,-169.67,-0.09,0.15,0.96,0.97,0.98
6:9:35:38:187018,-10.75,-8.93,-158.39,-0.09,0.1,1.11,1.12,1.02
6:9:35:38:187116,-13.81,-7.11,-159.8,-0.1,0.03,1.05,1.06,1.1
6:9:35:38:187242,-10.28,-9.01,-153.47,-0.15,0.11,1.05,1.06,1.06
6:9:35:38:187290,-6.91,-10.97,-147.1,-0.14,0.17,1.06,1.08,1.07
6:9:35:38:187403,-5.1,-12.4,-146.43,-0.18,0.12,1.09,1.11,1.09
6:9:35:39:187516,-5.38,-10.61,-149.85,-0.22,0.04,1.11,1.13,1.12
6:9:35:39:188006,2.61,-9.65,-141.82,-0.09,0.16,0.93,0.94,1.07
6:9:35:39:188118,1.25,-7.53,-138.42,-0.09,0.09,0.92,0.93,0.94
6:9:35:39:188212,-0.95,-5.43,-134.47,-0.1,0.13,0.88,0.89,0.92
6:9:35:39:188309,-2.4,-2.77,-129.15,-0.06,0.15,0.83,0.85,0.88
6:9:35:39:188420,-3.01,-0.97,-125.21,-0.05,0.14,0.81,0.83,0.84
6:9:35:39:188501,-2.98,-1.23,-127.73,-0.08,0.17,0.88,0.9,0.85
6:9:35:40:188625,-2.37,-2.35,-134.02,-0.06,0.16,0.85,0.86,0.89
6:9:35:40:189018,0.97,5.31,-118.68,-0.12,0.19,0.92,0.94,0.89
6:9:35:40:189115,-1.38,5.44,-124.44,-0.08,0.12,0.94,0.95,0.95
6:9:35:40:189210,0.4,1.42,-132.54,-0.08,0.11,0.95,0.95,0.95
6:9:35:40:189305,2.38,-0.35,-136.05,-0.13,0.11,1.08,1.09,1.0
6:9:35:40:189404,4.04,1.66,-135.45,-0.1,0.12,1.08,1.09,1.09
6:9:35:41:189531,5.87,0.33,-136.26,-0.14,0.14,1.18,1.19,1.13
6:9:35:41:190005,18.61,-13.74,-145.33,-0.11,0.14,1.14,1.15,1.18
6:9:35:41:190118,18.24,-14.26,-146.34,-0.08,0.14,1.02,1.04,1.11
6:9:35:41:190197,16.21,-15.06,-144.4,-0.08,0.17,0.94,0.96,1.01
6:9:35:41:190308,14.9,-15.65,-143.5,-0.07,0.17,0.87,0.89,0.93
6:9:35:41:190434,14.47,-15.36,-145.73,-0.08,0.14,0.8,0.81,0.86
6:9:35:42:190515,13.55,-15.37,-148.58,-0.09,0.1,0.8,0.81,0.81
6:9:35:42:190636,11.98,-15.63,-147.61,-0.09,0.13,0.79,0.8,0.81
6:9:35:42:190990,-2.63,1.49,-137.98,-0.1,0.12,0.84,0.85,0.82
6:9:35:42:191134,-4.95,4.92,-138.86,-0.08,0.09,0.82,0.83,0.84
6:9:35:42:191199,-4.86,5.53,-138.57,-0.08,0.12,0.84,0.85,0.84
6:9:35:42:191326,-3.78,4.76,-138.67,-0.1,0.11,0.82,0.83,0.85
6:9:35:42:191404,-2.95,4.53,-139.36,-0.08,0.14,0.83,0.84,0.84
6:9:35:43:191518,-3.81,7.34,-138.7,-0.06,0.15,0.87,0.88,0.85
6:9:35:43:191993,5.75,8.23,-129.4,0.01,0.25,0.95,0.98,0.92
6:9:35:43:192104,8.81,7.14,-126.14,0.04,0.3,0.98,1.02,1.0
6:9:35:43:192201,10.4,4.91,-126.09,0.01,0.33,1.02,1.07,1.04
6:9:35:43:192298,11.61,5.19,-130.32,0.1,0.31,0.99,1.04,1.06
6:9:35:43:192393,12.47,4.67,-132.6,0.1,0.33,1.06,1.11,1.06
6:9:35:43:192504,14.07,2.06,-131.13,0.03,0.34,1.12,1.18,1.13
6:9:35:44:193011,15.09,-9.97,-112.89,0.01,0.3,1.16,1.2,1.18
6:9:35:44:193107,15.68,-12.24,-121.24,-0.01,0.16,1.11,1.12,1.17
6:9:35:44:193203,15.36,-15.72,-123.35,-0.04,0.24,1.05,1.08,1.1
6:9:35:44:193314,11.6,-15.8,-119.22,-0.05,0.15,1.01,1.02,1.06
6:9:35:44:193411,9.29,-14.81,-112.59,-0.08,0.15,0.94,0.96,1.0
6:9:35:44:193508,7.35,-14.9,-110.67,-0.11,0.09,0.89,0.9,0.94
6:9:35:45:194018,0.08,-10.42,-101.44,-0.1,0.12,0.83,0.85,0.88
6:9:35:45:194131,1.09,-9.45,-103.83,-0.08,0.13,0.84,0.85,0.85
6:9:35:45:194211,3.23,-8.17,-108.44,-0.09,0.11,0.87,0.88,0.86
6:9:35:45:194306,5.48,-5.41,-111.41,-0.11,0.1,0.89,0.9,0.89
6:9:35:45:194418,7.59,-2.06,-112.03,-0.1,0.1,0.87,0.88,0.89
6:9:35:46:194515,8.88,0.08,-111.33,-0.09,0.14,0.86,0.88,0.88
6:9:35:46:195003,13.34,5.26,-115.05,-0.07,0.19,0.98,1.0,0.92
6:9:35:46:195115,10.95,4.63,-120.03,-0.01,0.15,1.01,1.02,1.01
6:9:35:46:195217,11.57,1.1,-122.49,-0.04,0.17,1.01,1.02,1.02
6:9:35:46:195327,14.26,-0.34,-121.95,-0.05,0.21,1.16,1.19,1.08
6:9:35:46:195406,14.94,-3.17,-118.27,-0.05,0.19,1.19,1.21,1.19
6:9:35:46:195505,15.99,-7.47,-113.06,-0.07,0.22,1.2,1.22,1.21
6:9:35:47:196059,20.32,-19.76,-126.92,-0.12,0.22,1.13,1.16,1.2
6:9:35:47:196091,18.68,-21.73,-126.35,-0.1,0.18,1.09,1.11,1.14
6:9:35:47:196219,16.36,-21.95,-124.75,-0.06,0.1,0.96,0.97,1.07
6:9:35:47:196299,14.61,-23.28,-122.72,-0.09,0.11,0.95,0.96,0.97
6:9:35:47:196411,13.82,-25.54,-122.17,-0.11,0.15,0.93,0.95,0.96
6:9:35:47:196507,11.54,-25.98,-119.39,-0.09,0.12,0.9,0.91,0.94
6:9:35:48:197004,-6.56,-22.47,-102.65,-0.14,0.07,0.87,0.88,0.9
6:9:35:48:197133,-9.76,-16.63,-98.37,-0.12,0.05,0.9,0.91,0.89
6:9:35:48:197214,-12.71,-8.16,-88.41,-0.12,0.04,0.9,0.91,0.91
6:9:35:48:197310,-9.48,-3.19,-81.03,-0.14,0.13,0.9,0.92,0.91
6:9:35:48:197406,-7.08,-4.38,-83.01,-0.12,0.12,0.94,0.95,0.93
6:9:35:48:197502,0.32,-9.22,-92.25,-0.09,0.17,0.99,1.01,0.97
6:9:35:49:198020,6.79,3.14,-87.1,0.06,0.33,0.94,0.99,1.01
6:9:35:49:198117,8.35,3.94,-89.32,0.01,0.22,1.0,1.02,1.0
6:9:35:49:198213,9.39,6.3,-89.7,0.02,0.25,1.05,1.08,1.04
6:9:35:49:198309,9.38,5.75,-84.68,0.0,0.27,1.1,1.13,1.1
6:9:35:49:198405,11.51,2.38,-82.18,0.01,0.24,1.09,1.11,1.13
6:9:35:50:198515,15.58,-1.43,-88.37,-0.04,0.26,1.17,1.2,1.14
6:9:35:50:199034,20.02,-9.67,-102.74,-0.1,0.14,1.11,1.12,1.17
6:9:35:50:199114,20.02,-7.61,-109.28,-0.05,0.1,1.01,1.01,1.09
6:9:35:50:199209,19.38,-10.02,-108.91,-0.08,0.14,1.01,1.02,1.02
6:9:35:50:199303,20.63,-12.33,-107.48,-0.11,0.18,0.97,0.99,1.01
6:9:35:50:199405,20.01,-10.18,-108.86,-0.06,0.16,0.93,0.95,0.98
6:9:35:51:199517,16.59,-9.24,-111.74,-0.1,0.11,0.92,0.93,0.94
6:9:35:51:200031,3.98,-7.59,-110.49,-0.08,0.14,0.94,0.95,0.94
6:9:35:51:200111,2.81,-9.57,-110.11,-0.11,0.13,0.94,0.96,0.95
6:9:35:51:200206,0.38,-9.27,-109.73,-0.08,0.13,0.91,0.92,0.94
6:9:35:51:200301,-1.81,-9.77,-109.72,-0.11,0.08,0.93,0.94,0.93
6:9:35:51:200462,-3.63,-9.98,-108.43,-0.08,0.1,0.88,0.89,0.92
6:9:35:52:200540,-5.3,-9.85,-105.15,-0.11,0.12,0.9,0.91,0.9
6:9:35:52:200989,-9.45,-1.64,-96.06,-0.08,0.06,0.88,0.88,0.9
6:9:35:52:201118,-7.58,-1.36,-93.96,-0.11,0.12,0.85,0.87,0.88
6:9:35:52:201198,-6.53,2.34,-92.64,-0.03,0.16,0.85,0.86,0.87
