sysTime,roll,pitch,yaw,ax,ay,az
4:7:55:41:208857,-4.39,-1.24,-153.39,-0.01,-0.08,0.97
4:7:55:41:208949,-4.4,-1.24,-153.36,-0.03,-0.08,1
4:7:55:41:209045,-4.43,-1.22,-153.24,0,-0.08,0.95
4:7:55:41:209173,-4.45,-1.21,-153.14,-0.01,-0.07,1.02
4:7:55:41:209252,-4.47,-1.21,-153.05,-0.02,-0.08,0.99
4:7:55:41:209333,-4.49,-1.2,-152.96,-0.01,-0.09,0.98
4:7:55:42:209445,-4.51,-1.23,-152.87,-0.02,-0.08,0.97
4:7:55:42:209946,-4.5,-1.23,-152.59,-0.02,-0.07,0.93
4:7:55:42:210026,-4.5,-1.21,-152.53,-0.04,-0.08,0.96
4:7:55:42:210138,-4.5,-1.17,-152.48,-0.04,-0.08,0.98
4:7:55:42:210234,-4.51,-1.18,-152.44,-0.04,-0.06,1
4:7:55:43:210346,-4.52,-1.19,-152.39,-0.04,-0.07,0.98
4:7:55:43:210458,-4.5,-1.19,-152.36,-0.07,-0.08,0.95
4:7:55:43:210946,-4.41,-1.24,-152.5,-0.02,-0.07,1
4:7:55:43:211041,-4.39,-1.26,-152.58,-0.04,-0.08,1.01
4:7:55:43:211138,-4.38,-1.27,-152.66,-0.04,-0.1,0.97
4:7:55:43:211233,-4.36,-1.27,-152.74,-0.04,-0.09,0.99
4:7:55:43:211330,-4.34,-1.27,-152.81,-0.04,-0.1,0.99
4:7:55:44:211441,-4.34,-1.27,-152.88,-0.01,-0.12,1.01
4:7:55:44:211953,-4.34,-1.31,-153.13,0,-0.13,1.01
4:7:55:44:212033,-4.33,-1.27,-153.09,0.04,-0.1,0.96
4:7:55:44:212144,-4.16,-1.22,-152.83,-0.06,-0.08,1.1
4:7:55:44:212241,-4.15,-1.22,-152.82,0.03,-0.1,0.94
4:7:55:44:212336,-4.08,-1.19,-152.8,-0.03,-0.11,1.04
4:7:55:45:212433,-4.05,-1.17,-152.79,0.01,-0.11,0.96
4:7:55:45:212954,-3.93,-1.16,-152.34,-0.1,0.02,0.96
4:7:55:45:213066,-3.97,-1.21,-152.3,0.04,-0.07,1.05
4:7:55:45:213161,-4.11,-1.26,-152.34,-0.02,-0.08,0.89
4:7:55:45:213241,-4.26,-1.3,-152.25,-0.02,-0.08,0.93
4:7:55:46:213355,-4.54,-1.32,-152.22,-0.03,-0.07,0.99
4:7:55:46:213465,-5.22,-1.24,-152.19,0.04,-0.1,1.01
4:7:55:46:213945,-14.27,0.37,-151.02,-0.12,0,0.92
4:7:55:46:214042,-14.47,0.17,-151.18,0.01,-0.2,0.91
4:7:55:46:214137,-17.05,1.04,-148.93,-0.2,0.01,0.92
4:7:55:46:214249,-12.33,0.3,-145.79,-0.11,0.24,1.13
4:7:55:47:214346,-3.77,-2.29,-143.7,-0.03,0,1.18
4:7:55:47:214441,4.42,-5.59,-142.45,0.09,-0.07,1.26
4:7:55:47:214963,6.62,-10.84,-134.14,-0.06,0,1.17
4:7:55:47:215043,5.47,-10.7,-132.13,-0.08,-0.01,1.24
4:7:55:47:215154,4.73,-10.81,-130.4,-0.03,-0.05,1.21
4:7:55:47:215251,4.39,-11.29,-128.9,-0.06,0.01,1.19
4:7:55:47:215331,4.55,-12.15,-127.83,0.02,0,1.29
4:7:55:48:215475,4.89,-13.05,-127.12,-0.01,-0.03,1.23
4:7:55:48:215862,7.64,-15.3,-126.96,-0.09,-0.02,1.14
4:7:55:48:215937,8.35,-15.96,-126.93,-0.08,-0.01,1.14
4:7:55:48:216034,8.86,-16.57,-126.97,-0.1,0,1.15
4:7:55:48:216161,9.3,-17.1,-127.1,-0.06,-0.01,1.16
4:7:55:48:216241,9.67,-17.47,-127.31,-0.04,-0.06,1.14
4:7:55:48:216337,10.02,-17.79,-127.42,-0.03,-0.06,1.12
4:7:55:49:216433,10.31,-18.23,-127.46,-0.05,0.02,1.15
4:7:55:49:216940,11,-18.95,-129.58,-0.11,0.03,1.06
4:7:55:49:217036,10.75,-18.19,-130.14,-0.02,-0.03,1.04
4:7:55:49:217148,10.46,-17.5,-130.62,-0.04,0,1.02
4:7:55:49:217244,9.87,-16.09,-131.02,-0.05,-0.01,1.03
4:7:55:50:217355,9.24,-14.68,-131.49,-0.06,0.08,1.12
4:7:55:50:217435,8.81,-13.46,-132.05,-0.17,0.04,0.99
4:7:55:50:217547,8.28,-12.31,-132.38,-0.01,-0.02,0.99
4:7:55:50:217941,6.77,-9.28,-134.58,-0.15,0.09,1.02
4:7:55:50:218053,7.07,-8.75,-135.06,-0.14,0.13,0.96
4:7:55:50:218149,6.74,-8.54,-135.59,-0.08,0.02,1
4:7:55:50:218261,6.73,-8.46,-136.05,0.01,0.07,1.1
4:7:55:50:218341,6.53,-8.29,-136.47,-0.13,0,0.9
4:7:55:51:218452,6.31,-7.92,-136.92,-0.04,-0.01,0.99
4:7:55:51:218961,4.81,-4.86,-138.17,-0.17,0.04,0.98
4:7:55:51:219035,4.85,-4.49,-138.45,-0.1,0.05,0.82
4:7:55:52:219403,4.45,-4.61,-138.81,-0.07,0.05,0.78
4:7:55:52:219419,3.07,-5.24,-138.71,-0.15,0.05,0.76
4:7:55:52:219449,2.07,-5.6,-138.98,0,0.06,0.87
4:7:55:52:219450,1.59,-5.74,-139.32,-0.02,0.07,0.88
4:7:55:52:219947,3.98,-4.23,-141.03,-0.04,0.1,1.01
4:7:55:52:220074,5,-4,-141.33,-0.02,0.08,0.97
4:7:55:52:220251,6.04,-3.94,-141.66,-0.05,0,0.84
4:7:55:52:220267,6.65,-4.98,-141.91,-0.1,0.04,0.66
4:7:55:53:220347,6.63,-7.21,-142.03,0,0.1,0.73
4:7:55:53:220523,6.36,-10.39,-142.17,-0.03,0.04,0.74
4:7:55:53:221174,4.53,-22.29,-142.23,0.11,0.11,0.73
4:7:55:53:221176,5.18,-16.82,-142.08,-0.09,0.01,0.67
4:7:55:53:221190,6.43,-8.79,-141.6,-0.1,0.06,0.67
4:7:55:53:221302,7.59,-0.52,-141.15,0,0.07,0.86
4:7:55:54:221381,8.73,6.78,-140.5,-0.06,0.05,0.82
4:7:55:54:221430,9.64,12.41,-139.81,-0.04,0.07,0.82
4:7:55:54:222135,10.36,13.52,-140.29,0.05,0.05,0.99
4:7:55:54:222205,9.94,11.14,-140.66,0,0.06,1.06
4:7:55:54:222206,9.49,9.33,-141.03,0.01,0.1,0.96
4:7:55:54:222254,8.76,7.1,-141.27,0.07,0.04,1.02
4:7:55:55:222381,8.18,5.07,-141.29,0.03,0.05,1.04
4:7:55:55:222573,7.85,3.38,-141.33,-0.21,0.06,1.01
4:7:55:55:222954,5.85,-2,-141.5,-0.07,0.19,1.07
4:7:55:55:223049,5.77,-2.5,-141.5,0.01,0.09,1.02
4:7:55:55:223145,5.55,-2.57,-141.43,-0.04,0.14,1
4:7:55:56:223609,5.15,-2.44,-141.4,-0.06,0.08,1.01
4:7:55:56:223689,4.84,-2.28,-141.38,-0.11,0.08,1.01
4:7:55:56:223737,4.73,-2.19,-141.43,-0.08,0.12,0.96
4:7:55:57:225021,4.53,-1.42,-141.79,0.04,0.05,0.95
4:7:55:57:225022,4.48,-0.71,-141.88,-0.08,0.08,0.87
4:7:55:57:225023,4.32,-0.38,-141.86,-0.14,0.07,0.9
4:7:55:57:225024,4.22,-0.27,-141.83,0.02,0.09,0.99
4:7:55:57:225025,4.27,-0.2,-141.85,0.1,0.1,1.04
4:7:55:57:225026,4.11,0.13,-141.79,-0.13,0.14,0.91
4:7:55:57:225066,4.6,1.44,-141.98,0.02,0.03,0.95
4:7:55:57:225091,4.69,1.68,-142.1,0.09,0.03,0.93
4:7:55:57:225155,4.69,1.86,-142.36,0.01,0.09,0.9
4:7:55:57:225314,4.68,1.91,-142.44,0.15,0.08,1.02
4:7:55:58:225361,4.34,2.38,-142.69,0.13,-0.01,1.02
4:7:55:58:225442,4.1,2.56,-142.7,0.05,0.06,1
4:7:55:58:225965,0.24,0.38,-142.52,0.25,0.06,0.98
4:7:55:58:226093,-0.31,-2.8,-142.56,0.22,0.12,0.91
4:7:55:58:226141,-0.54,-4.69,-142.53,0.12,0.08,1.06
4:7:55:58:226269,-0.63,-5.29,-142.49,0.02,-0.06,1.07
4:7:55:58:226333,-0.82,-5.39,-142.82,0.17,-0.05,1.05
4:7:55:59:226493,-0.84,-5.11,-143.09,-0.07,-0.07,0.88
4:7:55:59:226953,-0.12,-1.63,-143.52,-0.07,-0.01,1.13
4:7:55:59:227097,0.11,-1.44,-143.42,-0.09,-0.02,1.17
4:7:55:59:227209,0.26,-1.43,-143.44,0.07,-0.02,1.27
4:7:55:59:227273,0.47,-1.56,-143.31,0.04,0,1.14
4:7:55:59:227337,0.35,-1.98,-143.22,-0.12,-0.04,1.1
4:7:56:0:227434,0.2,-2.37,-143.23,-0.02,-0.01,1.21
4:7:56:0:228148,1.29,-2.3,-143.19,0.03,0.02,1.26
4:7:56:0:228185,2.28,-1.79,-142.86,-0.02,-0.06,1.13
4:7:56:0:228186,3.31,-1.27,-142.45,-0.02,-0.01,1.18
4:7:56:0:228249,3.79,-0.92,-142.16,-0.1,0.01,1.08
4:7:56:1:228345,4.13,-1.11,-141.97,0,-0.04,1.09
4:7:56:1:228457,4.39,-1.43,-141.93,-0.03,0.01,1.13
4:7:56:1:228584,4.45,-1.81,-142.01,0.04,-0.03,1.14
4:7:56:1:228985,4.84,-2.33,-142.15,-0.01,0,1.02
4:7:56:1:229033,4.99,-2.36,-142.25,-0.05,-0.05,1.1
4:7:56:1:229161,4.97,-2.55,-142.54,0.03,-0.05,1.16
4:7:56:1:229242,4.69,-2.73,-142.8,-0.13,-0.02,1.04
4:7:56:1:229337,4.45,-2.98,-143.11,-0.06,0,1.05
4:7:56:2:229433,4.32,-3.06,-143.27,0,0,1.03
4:7:56:2:229575,4.49,-2.84,-143.43,0.13,0.08,1.05
4:7:56:2:229943,6.08,-0.74,-142.97,-0.11,0.02,0.97
4:7:56:2:230038,6.48,-0.34,-142.56,-0.14,-0.02,0.98
4:7:56:2:230150,6.43,-0.34,-142.34,-0.07,0,0.98
4:7:56:2:230246,5.89,-0.57,-142.23,-0.08,0.01,1.04
4:7:56:2:230342,5.29,-0.82,-142.26,-0.16,-0.01,0.94
4:7:56:3:230439,4.82,-1.14,-142.3,-0.17,0.02,0.94
4:7:56:3:230578,4.51,-1.48,-142.29,-0.05,0.03,0.95
4:7:56:3:231076,3.69,-1.99,-142.76,-0.04,0.05,0.97
4:7:56:3:231077,3.65,-2.11,-142.79,0,0,1.02
4:7:56:3:231252,3.62,-2.15,-142.73,-0.1,0.02,1.05
4:7:56:3:231268,3.5,-2.25,-142.76,0.03,0.07,1.05
4:7:56:3:231331,3.57,-2.21,-142.79,-0.12,-0.02,0.96
4:7:56:4:231443,3.58,-2.14,-142.77,-0.07,0.06,0.95
4:7:56:8:235972,3.69,-2.08,-142.94,0,0.06,1.02
4:7:56:8:236212,3.63,-2.11,-142.95,-0.06,0.03,1.04
4:7:56:8:236252,3.59,-1.97,-143.04,-0.13,0.04,1.01
4:7:56:8:236253,3.18,-1.84,-143.04,-0.01,0.04,0.9
4:7:56:8:236284,2.99,-1.68,-142.93,-0.1,0,0.88
4:7:56:8:236323,3.02,-1.72,-142.82,-0.14,0.01,0.93
4:7:56:9:236384,3.73,-2.86,-142.62,-0.05,0.03,1.04
4:7:56:9:236384,3.83,-2.95,-142.69,-0.07,0.05,0.91
4:7:56:9:236385,3.67,-2.96,-142.64,-0.09,0.04,0.98
4:7:56:9:236487,3.43,-3.32,-142.56,-0.21,0.02,0.98
4:7:56:9:236489,3.39,-3.6,-142.52,-0.12,0.04,0.88
4:7:56:9:236489,3.5,-3.52,-142.53,0.05,0.08,1
4:7:56:9:236497,3.63,-2.81,-142.48,-0.11,0.04,1
4:7:56:9:236498,3.7,-2.81,-142.57,0,0.09,0.98
4:7:56:9:236499,3.74,-2.92,-142.54,-0.1,0.09,0.94
4:7:56:9:236500,3.81,-2.81,-142.56,-0.31,0.06,0.88
4:7:56:9:236501,3.66,-2.93,-142.6,-0.09,0.03,0.9
4:7:56:9:236502,3.37,-3.02,-142.58,0.1,0.17,0.97
4:7:56:9:236509,3.04,-2.82,-142.45,0.02,0.08,1.02
4:7:56:9:236510,3.32,-2.76,-142.52,-0.05,0,0.91
4:7:56:9:236511,3.21,-2.58,-142.52,-0.02,0.06,0.95
4:7:56:9:236569,3.25,-2.53,-142.45,-0.13,0,1.02
4:7:56:9:236570,3.23,-2.54,-142.4,-0.01,0.05,1.01
4:7:56:9:236571,3.3,-2.66,-142.3,-0.19,0.05,0.92
4:7:56:9:236578,3.35,-3.12,-142.28,-0.02,0.11,1.02
4:7:56:9:236579,3.45,-2.9,-142.31,-0.09,0.04,0.85
4:7:56:9:236580,3.51,-2.67,-142.32,0.01,0.14,0.86
4:7:56:9:236581,3.69,-2.45,-142.31,-0.03,0.07,1.01
4:7:56:9:236582,3.65,-2.4,-142.4,-0.06,0.1,0.81
4:7:56:9:236584,3.53,-2.51,-142.4,-0.08,0.11,0.84
4:7:56:9:236939,3.29,-2.57,-142.09,-0.23,0,0.79
4:7:56:9:237050,3.21,-2.56,-142.04,-0.2,0.05,0.88
4:7:56:9:237163,3.11,-2.56,-141.98,-0.13,0.04,0.84
4:7:56:9:237258,3.16,-2.6,-142,-0.09,-0.02,0.87
4:7:56:10:237370,3.23,-2.65,-142.09,0,-0.03,0.89
4:7:56:10:237481,3.28,-2.83,-142.18,0,0.05,0.91
4:7:56:10:238027,2.95,-2.85,-142.25,0.08,0.02,0.85
4:7:56:10:238059,2.91,-2.7,-142.09,-0.2,0,0.78
4:7:56:10:238170,2.97,-2.73,-141.97,-0.14,0,0.77
4:7:56:10:238266,2.99,-2.76,-141.94,0.03,0.09,0.75
4:7:56:11:238346,2.98,-2.81,-141.88,-0.05,0.05,0.6
4:7:56:11:238443,2.99,-2.94,-141.92,0.13,0.08,0.74
4:7:56:11:238663,3.06,-3.07,-141.94,-0.08,0.02,0.75
4:7:56:11:238964,3.14,-3.62,-142.28,0.1,0.1,0.6
4:7:56:11:239028,3.1,-3.53,-142.29,-0.21,0,0.78
4:7:56:11:239188,2.99,-3.44,-142.39,-0.03,0.02,0.8
4:7:56:11:239300,2.9,-3.49,-142.33,-0.14,0,0.95
4:7:56:12:239348,2.76,-3.29,-142.17,0.17,0.13,0.82
4:7:56:12:239476,2.72,-2.9,-142.05,0.02,0.06,0.82
4:7:56:12:239560,2.66,-2.68,-141.96,-0.02,-0.02,1.01
4:7:56:12:239944,2.81,-2.68,-141.86,0.04,0.1,1.14
4:7:56:12:240073,3,-2.55,-141.86,0.09,0.07,0.85
4:7:56:12:240136,2.98,-2.59,-141.83,0.02,0.09,1.14
4:7:56:12:240232,2.98,-2.75,-141.86,0.15,0.13,0.91
4:7:56:12:240328,2.95,-3.01,-141.86,-0.01,0.06,1.09
4:7:56:13:240456,2.89,-3.16,-141.74,0.01,0.03,1
4:7:56:13:240972,2.43,-3.14,-141.03,0.09,0.13,0.94
4:7:56:13:241052,2.55,-3.06,-140.94,-0.04,0.02,0.97
4:7:56:13:241147,2.59,-3,-140.89,0,0,1.12
4:7:56:13:241260,2.63,-3.27,-140.85,-0.15,0,1.03
4:7:56:14:241372,2.57,-3.32,-140.77,-0.08,0.03,1.04
4:7:56:14:241435,2.52,-3.3,-140.72,-0.04,-0.01,1.07
4:7:56:14:242180,2.3,-3.33,-140.62,0.1,0.13,0.93
4:7:56:14:242197,2.37,-3.63,-140.59,0,0.01,0.95
4:7:56:14:242261,2.41,-3.84,-140.59,-0.06,0.05,1.09
4:7:56:15:242645,2.37,-3.84,-140.6,0,0.1,0.96
4:7:56:15:242697,2.35,-4.02,-140.55,-0.12,-0.02,0.97
4:7:56:15:242698,2.41,-4.02,-140.47,0.05,0.04,0.97
4:7:56:15:243091,2.39,-3.66,-140.24,-0.08,-0.01,0.9
4:7:56:15:243107,2.31,-3.64,-140.23,-0.08,-0.04,0.9
4:7:56:15:243139,2.23,-3.87,-140.29,0,0.02,1.03
4:7:56:15:243284,2.21,-3.93,-140.3,-0.03,0.05,0.99
4:7:56:16:243396,2.38,-3.82,-140.36,-0.12,-0.03,1
4:7:56:16:243459,2.41,-3.77,-140.44,0.1,0.09,0.99
4:7:56:19:247315,2.5,-4.09,-140.63,-0.08,-0.01,1.07
4:7:56:21:249051,2.48,-3.99,-140.66,-0.08,-0.02,1.04
4:7:56:21:249051,2.49,-3.93,-140.66,-0.11,-0.01,0.82
4:7:56:22:249354,2.49,-3.81,-140.73,-0.02,0.02,0.99
4:7:56:22:249387,2.44,-3.86,-140.8,-0.04,0.04,0.92
4:7:56:22:249503,2.45,-3.85,-140.84,-0.13,0,1.02
4:7:56:22:249629,2.95,-3.37,-141.29,-0.1,-0.02,0.86
4:7:56:22:249630,2.93,-3.28,-141.37,-0.11,-0.04,0.99
4:7:56:22:249630,2.92,-3.27,-141.42,-0.08,0.02,0.89
4:7:56:22:249631,3.02,-3.15,-141.47,-0.15,0.01,1.02
4:7:56:22:249631,3.03,-2.73,-141.48,0.01,0.06,0.82
4:7:56:22:249632,3.22,-2.53,-141.49,-0.05,0.09,0.98
4:7:56:22:249635,3.11,-2.64,-141.46,-0.03,0.02,1.05
4:7:56:22:249636,3.11,-2.78,-141.44,0.03,0.05,1.05
4:7:56:22:249636,3.28,-2.89,-141.46,0.07,0.03,1.16
4:7:56:22:249637,3.4,-3.03,-141.5,-0.07,0.01,1.05
4:7:56:22:249638,3.34,-3.18,-141.53,-0.03,0.08,1.1
4:7:56:22:249638,3.4,-3.17,-141.46,-0.13,-0.01,1.12
4:7:56:22:249931,3.9,-2.62,-140.9,-0.15,0,1.1
4:7:56:22:249932,3.97,-2.48,-140.68,0.05,0.11,0.96
4:7:56:22:249933,4.03,-2.62,-140.58,-0.26,0.02,0.96
4:7:56:22:250050,4.02,-2.63,-140.49,0.06,0.1,1.11
4:7:56:22:250051,4.04,-2.67,-140.46,-0.07,0.01,1.03
4:7:56:22:250051,3.97,-2.85,-140.45,-0.12,0.04,1
4:7:56:22:250056,3.39,-3.21,-140.48,0.05,0.12,0.95
4:7:56:22:250056,3.33,-3.26,-140.59,-0.21,0.03,0.96
4:7:56:22:250057,3.29,-3.22,-140.73,-0.16,0.04,0.88
4:7:56:22:250057,3.25,-3.2,-140.85,-0.13,0.08,1
4:7:56:22:250058,3.28,-3.13,-140.91,-0.01,0.05,0.99
4:7:56:22:250059,3.3,-3.12,-140.94,0.12,0.17,0.97
4:7:56:22:250216,3.46,-3.53,-140.99,-0.1,0.04,0.99
4:7:56:22:250216,3.37,-3.59,-141.01,-0.1,0.06,0.88
4:7:56:22:250217,3.3,-3.64,-141.04,-0.11,0,0.95
4:7:56:22:250218,3.18,-3.54,-141.05,-0.1,0.03,1.03
4:7:56:22:250218,3.02,-3.53,-141.06,0.01,0.05,0.97
4:7:56:22:250219,2.89,-3.45,-141.04,0.02,0.01,1.09
4:7:56:22:250230,2.97,-3.11,-141.42,0.02,0.07,1.04
4:7:56:22:250246,3.01,-3.07,-141.49,-0.02,0.03,1.06
4:7:56:22:250294,2.91,-3.16,-141.44,-0.02,0.13,0.9
4:7:56:22:250326,2.79,-3.27,-141.41,-0.02,0.04,1.1
4:7:56:22:250342,2.75,-3.33,-141.41,-0.03,0.04,1.12
4:7:56:23:250454,2.72,-3.33,-141.39,0.05,0.06,1.05
4:7:56:23:251001,2.52,-3.66,-140.93,0.05,-0.05,0.96
4:7:56:23:251032,2.53,-3.73,-140.94,0.01,0.08,0.99
4:7:56:23:251177,2.57,-3.6,-140.98,-0.01,0.09,1.04
4:7:56:23:251272,2.73,-3.46,-141.07,0.05,0.11,0.92
4:7:56:24:251385,2.85,-3.26,-141.14,0.12,0.13,1.02
4:7:56:24:251433,2.9,-3.09,-141.22,0.11,0.02,1
4:7:56:24:252092,2.61,-2.93,-141.19,-0.19,-0.01,0.96
4:7:56:24:252283,2.58,-2.84,-141.11,-0.22,0.03,1.01
4:7:56:24:252299,2.51,-2.94,-141.11,-0.08,-0.06,1.02
4:7:56:25:252363,2.55,-3.18,-141.08,-0.06,0.05,1.13
4:7:56:25:252458,2.72,-3.4,-141.07,-0.07,0.05,1.01
4:7:56:25:252538,2.9,-3.68,-141.07,0.11,0.09,0.98
4:7:56:26:253351,3.26,-3.38,-141.5,-0.09,0.06,0.91
4:7:56:26:253542,3.16,-3.24,-141.41,-0.17,0.03,0.9
4:7:56:26:253585,2.97,-3.21,-141.3,0.02,0.1,0.9
4:7:56:26:253585,2.84,-3.09,-141.18,-0.19,0.01,0.93
4:7:56:26:253617,2.83,-2.87,-141.01,-0.13,0.06,0.9
4:7:56:26:253649,2.68,-2.91,-140.84,-0.19,-0.01,0.97
4:7:56:26:254229,2.22,-3.04,-140.43,-0.05,0.04,1.08
4:7:56:26:254297,2.25,-3.15,-140.52,0.07,0.03,1.04
4:7:56:26:254297,2.21,-3.22,-140.64,0.08,-0.01,1.03
4:7:56:26:254297,2.19,-3.31,-140.64,0.09,0.11,0.87
4:7:56:27:254537,2.06,-3.46,-140.56,-0.03,0.12,1.1
4:7:56:27:254585,2.03,-3.31,-140.53,-0.09,0.02,1.07
4:7:56:27:254957,2.37,-2.7,-139.83,-0.08,0.01,1.03
4:7:56:27:255035,2.53,-2.6,-139.72,-0.1,0.06,1.02
4:7:56:27:255131,2.57,-2.56,-139.74,-0.02,0.04,0.98
4:7:56:27:255275,2.63,-2.73,-139.74,-0.06,0.03,0.97
4:7:56:28:255371,2.69,-3,-139.79,-0.1,-0.04,1.01
4:7:56:28:255515,2.65,-3.22,-139.82,0,0,1.01
4:7:56:29:257179,2.62,-2.85,-139.86,0.09,0.11,0.98
4:7:56:29:257257,2.58,-2.94,-139.83,-0.2,0.03,1
4:7:56:29:257258,2.49,-2.97,-139.87,-0.11,-0.05,1.02
4:7:56:29:257259,2.26,-3.18,-139.95,-0.04,-0.03,1.08
4:7:56:30:257369,2.09,-3.46,-140.12,-0.03,0.04,0.93
4:7:56:30:257401,1.97,-3.63,-140.36,-0.01,0.06,0.89
4:7:56:31:258386,1.83,-2.57,-139.95,-0.03,-0.03,1.11
4:7:56:31:258417,2.07,-2.47,-140.06,-0.04,0.03,0.9
4:7:56:31:258418,2.23,-2.53,-140.18,0.01,0.1,0.94
4:7:56:31:258419,2.33,-2.78,-140.21,-0.13,0.02,0.91
4:7:56:31:258420,2.42,-2.95,-140.25,-0.03,0.08,1
4:7:56:31:258481,2.51,-2.7,-140.3,-0.11,0,1.02
4:7:56:31:258662,2.76,-2.96,-140.45,-0.04,0.01,0.86
4:7:56:31:258676,2.52,-3.06,-140.47,-0.04,0.05,1.01
4:7:56:31:258698,2.19,-3.08,-140.49,-0.03,-0.03,1.05
4:7:56:31:258699,1.98,-2.95,-140.56,-0.04,0.05,0.96
4:7:56:31:258874,2.04,-2.72,-140.69,0.06,0.02,0.82
4:7:56:31:258874,2.02,-2.64,-140.77,-0.11,0.04,1.02
4:7:56:31:259069,2.06,-2.94,-140.66,-0.08,-0.06,1.03
4:7:56:31:259070,2.15,-2.9,-140.65,0.11,0.16,0.84
4:7:56:31:259164,2.35,-2.8,-140.72,-0.11,0.03,0.95
4:7:56:31:259292,2.49,-2.77,-140.72,-0.1,0.06,1.08
4:7:56:32:259465,2.53,-2.69,-140.71,-0.07,0.02,1.01
4:7:56:32:259466,2.6,-2.63,-140.74,0.1,0.08,1
4:7:56:32:260034,2.64,-2.48,-140.59,-0.01,0.09,0.99
4:7:56:32:260227,2.98,-2.51,-140.73,0.05,0.1,0.96
4:7:56:32:260307,3.16,-2.57,-140.85,0,0.04,0.99
4:7:56:33:260355,3.33,-2.32,-140.94,-0.17,-0.01,0.99
4:7:56:33:260371,3.37,-1.99,-141.07,-0.14,0.02,1.05
4:7:56:33:260675,3.26,-1.7,-141.23,0.1,0.07,0.95
4:7:56:33:260984,2.41,-2.68,-141.47,-0.04,0.04,1.03
4:7:56:33:261144,2.36,-2.35,-141.32,-0.14,0.03,0.89
4:7:56:33:261208,2.24,-2.21,-141.2,0.03,0.13,1.01
4:7:56:34:261449,2.23,-2.15,-141.01,-0.16,-0.02,1.01
4:7:56:34:261465,2.42,-2.17,-140.9,-0.03,0.04,0.97
4:7:56:34:261544,2.59,-2.27,-140.82,-0.03,0.08,0.91
4:7:56:34:262236,3.53,-2.53,-141.15,0.18,0.2,1
4:7:56:35:262383,3.66,-2.65,-141.34,-0.12,-0.02,0.98
4:7:56:35:262384,3.77,-2.77,-141.41,0.02,0.11,0.91
4:7:56:35:262385,3.64,-2.93,-141.48,-0.07,0.03,1.1
4:7:56:35:262958,3.68,-3.02,-141.58,-0.02,-0.02,0.91
4:7:56:35:262990,3.59,-3.07,-141.59,-0.03,0.05,0.92
4:7:56:35:263061,3.06,-3.17,-140.6,-0.11,0,1.02
4:7:56:35:263062,3.16,-3.06,-140.3,-0.04,0.08,1.08
4:7:56:35:263138,3.23,-3.04,-140.11,0.03,0.11,1.04
4:7:56:35:263250,3.12,-3.26,-140.03,-0.09,0.01,0.84
4:7:56:35:263331,3.05,-3.3,-140.02,-0.11,0.09,0.92
4:7:56:36:263459,3.09,-3.28,-140.05,-0.14,0.01,0.98
4:7:56:36:264009,4.41,-3.4,-139.89,-0.05,0.08,1.2
4:7:56:36:264120,4.46,-3.47,-139.82,0.12,0.16,0.9
4:7:56:36:264137,4.42,-3.42,-139.71,0.08,0.11,0.92
4:7:56:36:264296,4.48,-3.12,-139.72,-0.13,0,1.01
4:7:56:37:264393,4.46,-3.06,-139.8,-0.02,0.09,0.96
4:7:56:37:264440,4.4,-3.36,-140.01,-0.11,0.09,0.97
4:7:56:37:264930,4.95,-3.9,-140.09,-0.01,0.1,0.99
4:7:56:37:265040,4.6,-4.04,-139.96,-0.02,0.11,1.23
4:7:56:37:265169,4.4,-3.95,-139.71,-0.06,0.11,0.89
4:7:56:37:265249,4.44,-3.82,-139.49,-0.14,0.04,1.13
4:7:56:38:265361,4.61,-3.93,-139.51,0.02,0.08,0.86
4:7:56:38:265553,4.69,-3.67,-139.61,-0.02,0.11,1.01
4:7:56:39:267309,4.57,-3.28,-140.41,-0.03,0.05,0.94
4:7:56:40:268236,4.38,-3.17,-140.5,-0.08,0.04,1.14
4:7:56:41:268540,4.39,-3.12,-140.6,0.07,0.13,0.78
4:7:56:41:268588,4.53,-3.31,-140.67,-0.04,0.06,1.23
4:7:56:41:269276,4.8,-3.42,-140.64,-0.01,0.08,0.83
4:7:56:44:271550,4.99,-3.6,-140.6,-0.13,0.05,1.11
4:7:56:44:271944,5.86,-3.15,-140.61,-0.14,0.04,1
4:7:56:44:271945,5.66,-3.29,-140.5,-0.21,0.03,1.03
4:7:56:44:272054,5.61,-3.36,-140.41,0.03,0.13,0.94
4:7:56:44:272071,5.53,-3.69,-140.33,-0.11,0.05,1.11
4:7:56:44:272263,5.37,-3.96,-140.23,0.03,0.1,1
4:7:56:45:272631,5.43,-3.95,-140.19,-0.15,0.04,0.97
4:7:56:48:276203,4.88,-4.05,-139.74,-0.15,0.04,1.01
4:7:56:48:276204,4.75,-4.15,-139.71,0.05,0.11,0.92
4:7:56:48:276205,4.65,-4.25,-139.75,-0.11,0.07,1.06
4:7:56:49:277066,4.58,-4.2,-139.85,-0.15,0.08,0.9
4:7:56:49:277087,4.46,-4.26,-139.93,-0.05,0.02,1.05
4:7:56:49:277088,4.32,-4.33,-140,-0.18,0.08,0.89
4:7:56:56:283770,3.23,-4.75,-140.87,-0.16,-0.01,1.04
4:7:56:56:283771,2.95,-4.85,-140.76,-0.05,0.07,0.92
4:7:56:56:283772,2.99,-5.13,-140.69,0,0.08,0.98
