sysTime,roll,pitch,yaw,ax,ay,az
4:8:59:2:186166,-3.84,30.11,160.96,0.26,0.28,0.85
4:8:59:3:186351,3.85,31.99,-171.63,0.27,0.31,0.88
4:8:59:3:186351,5.14,30.55,-163.48,0.29,0.31,0.9
4:8:59:3:186371,5.9,29.89,-155.08,0.28,0.28,0.86
4:8:59:3:186372,8.92,28.44,-144.28,0.27,0.3,0.87
4:8:59:3:186403,11.91,26.11,-133.88,0.28,0.3,0.87
4:8:59:3:186435,13.72,23.14,-124.84,0.27,0.32,0.89
4:8:59:3:186730,14.87,18.2,-108.95,0.28,0.32,0.94
4:8:59:3:186794,13.88,17.2,-109.92,0.28,0.3,0.95
4:8:59:3:186906,14.98,16.77,-111.18,0.28,0.31,0.96
4:8:59:3:186986,17.06,16.41,-113.51,0.27,0.33,0.95
4:8:59:3:187066,17.39,15.8,-118.21,0.26,0.31,0.91
4:8:59:4:187194,16.34,15.45,-124.5,0.25,0.32,0.9
4:8:59:5:188290,18.79,19.43,-145.5,0.25,0.33,0.91
4:8:59:5:188290,18.02,21.2,-147.34,0.26,0.32,0.89
4:8:59:5:188321,15.95,22.28,-148.94,0.26,0.31,0.89
4:8:59:5:188337,13.91,22.26,-150.06,0.26,0.32,0.9
4:8:59:5:188353,12.69,22.3,-150.52,0.26,0.29,0.87
4:8:59:5:188370,13.39,22.57,-149.25,0.25,0.32,0.9
4:8:59:5:188727,13.04,25.34,-137.42,0.27,0.31,0.88
4:8:59:5:188791,13.01,24.53,-134.3,0.26,0.3,0.88
4:8:59:5:188871,13.78,23.53,-130.88,0.28,0.3,0.89
4:8:59:5:188999,14.91,22.73,-127.69,0.27,0.3,0.88
4:8:59:5:189079,16.13,21.61,-124.72,0.26,0.31,0.88
4:8:59:6:189191,15.8,22.09,-123.23,0.26,0.3,0.86
4:8:59:6:189682,17.09,19.51,-113.52,0.27,0.32,0.93
4:8:59:6:189794,14.57,20.81,-114.22,0.29,0.3,0.93
4:8:59:6:189890,14.16,20.47,-113.56,0.3,0.31,0.95
4:8:59:6:189986,15.16,19.44,-112.3,0.27,0.34,0.95
4:8:59:6:190065,14.77,20.08,-112.81,0.29,0.33,0.94
4:8:59:6:190177,13.88,19.96,-113.67,0.3,0.31,0.93
4:8:59:7:190685,16.5,18.15,-116.01,0.26,0.28,0.84
4:8:59:7:190781,17.89,17.59,-115.94,0.24,0.31,0.86
4:8:59:7:190876,18.47,17.18,-116.38,0.25,0.31,0.85
4:8:59:7:190972,17.15,17.34,-117.9,0.25,0.31,0.88
4:8:59:7:191084,16.28,16.53,-119.16,0.26,0.31,0.91
4:8:59:7:191165,16.94,15.92,-119.61,0.27,0.32,0.94
4:8:59:8:191671,18.6,19.53,-122.22,0.28,0.35,0.98
4:8:59:8:191781,19.79,20.39,-121.51,0.28,0.33,0.92
4:8:59:8:191878,19.26,19.65,-121.54,0.27,0.34,0.94
4:8:59:8:191974,17.16,19.06,-122.7,0.28,0.33,0.96
4:8:59:8:192086,16.28,18.25,-123.41,0.26,0.32,0.92
4:8:59:9:192182,16.24,18.74,-124.48,0.26,0.32,0.9
4:8:59:9:192688,20.77,18.52,-123.99,0.26,0.32,0.88
4:8:59:9:192800,19.56,18.21,-125.06,0.27,0.31,0.89
4:8:59:9:192880,18.39,18.05,-126.27,0.28,0.29,0.88
4:8:59:9:192976,19.08,16.05,-126.3,0.27,0.31,0.88
4:8:59:9:193104,19.94,15.58,-127.04,0.27,0.31,0.91
4:8:59:10:193199,20.92,15.96,-127.88,0.29,0.3,0.9
4:8:59:10:193691,20.68,12.75,-132.55,0.27,0.3,0.87
4:8:59:10:193771,22.32,14.25,-132.87,0.27,0.29,0.87
4:8:59:10:193883,22.94,15.25,-132.96,0.27,0.31,0.89
4:8:59:10:193979,22.23,16.75,-133.7,0.28,0.32,0.92
4:8:59:10:194107,20.15,18.85,-135.05,0.3,0.29,0.92
4:8:59:11:194219,19.21,18.88,-135.21,0.29,0.34,0.97
4:8:59:11:194736,16.9,21.28,-133.1,0.29,0.29,0.89
4:8:59:11:194768,17.25,20.62,-130.79,0.29,0.29,0.91
4:8:59:11:194879,18.5,19.19,-127.46,0.28,0.31,0.91
4:8:59:11:195072,18.64,18.74,-124.81,0.28,0.32,0.91
4:8:59:11:195088,16.74,18.61,-123.26,0.3,0.29,0.9
4:8:59:12:195216,16.14,15.98,-120.09,0.26,0.3,0.9
4:8:59:12:195690,17.89,14.11,-108.84,0.27,0.31,0.91
4:8:59:12:195786,17.14,13.8,-108.75,0.27,0.3,0.91
4:8:59:12:195865,16.76,13.74,-108.99,0.26,0.31,0.89
4:8:59:12:196057,15.47,14.35,-110.4,0.26,0.28,0.86
4:8:59:12:196073,15.25,13.52,-111.21,0.26,0.28,0.86
4:8:59:13:196217,16.75,13.5,-111.62,0.26,0.3,0.9
4:8:59:13:196688,17.95,15.22,-121.35,0.22,0.37,0.94
4:8:59:13:196800,18.73,15.99,-123.02,0.25,0.28,0.87
4:8:59:13:196864,20.12,16.13,-124.03,0.25,0.36,0.9
4:8:59:13:197040,19.75,16.77,-126.09,0.25,0.31,0.93
4:8:59:13:197072,19.87,16.21,-127.44,0.26,0.28,0.94
4:8:59:14:197389,20.6,15.03,-128.55,0.26,0.26,0.94
4:8:59:14:197674,16.45,19.8,-139.59,0.28,0.28,0.91
4:8:59:14:197802,17.19,19.75,-140.32,0.29,0.34,0.87
4:8:59:14:197978,17.02,20.2,-141.57,0.29,0.31,0.86
4:8:59:14:198026,16.91,20.44,-142.57,0.28,0.24,0.86
4:8:59:14:198106,17.02,19.89,-143.4,0.29,0.28,0.88
4:8:59:15:198186,17.51,19.82,-144.58,0.28,0.27,0.88
4:8:59:15:198945,22.89,19.04,-149.05,0.26,0.28,0.85
4:8:59:15:198945,23.3,18.88,-150.24,0.26,0.28,0.85
4:8:59:15:198946,24.3,18.17,-150.65,0.27,0.28,0.85
4:8:59:15:198977,25.35,17.82,-150.73,0.26,0.29,0.85
4:8:59:15:199073,25.42,18.69,-150.79,0.27,0.28,0.87
4:8:59:15:199170,27.3,19.68,-149.17,0.27,0.29,0.85
4:8:59:16:199890,19.56,15.15,-133.17,0.29,0.31,0.92
4:8:59:16:199891,17.9,14.77,-127.22,0.27,0.3,0.9
4:8:59:16:199891,17.85,15.16,-120.08,0.26,0.3,0.9
4:8:59:16:199971,18.59,16.19,-112.73,0.28,0.3,0.9
4:8:59:16:200163,19.07,14.92,-105.53,0.25,0.33,0.91
4:8:59:16:200179,16.8,14.38,-100.78,0.26,0.3,0.92
4:8:59:17:200721,15.9,15.11,-98.79,0.25,0.28,0.89
4:8:59:17:200786,16.89,14.42,-102.83,0.25,0.3,0.91
4:8:59:17:200961,17.44,14.8,-108.52,0.25,0.3,0.91
4:8:59:17:200993,17.07,14.74,-115.77,0.25,0.31,0.91
4:8:59:17:201090,16.23,15.96,-124.34,0.27,0.27,0.95
4:8:59:18:201201,17.48,17.01,-131.57,0.28,0.3,0.94
4:8:59:18:201684,16.71,17.65,-163.11,0.28,0.31,0.93
4:8:59:18:201781,16.9,18.29,-167.03,0.28,0.29,0.9
4:8:59:18:201877,18.09,17.78,-169.12,0.27,0.29,0.88
4:8:59:18:201973,19.05,17.38,-170.41,0.27,0.29,0.86
4:8:59:18:202069,19.62,17.45,-171.14,0.27,0.29,0.88
4:8:59:19:202196,20.18,18.02,-171.13,0.27,0.3,0.87
4:8:59:19:202680,21.84,18.06,-160.4,0.29,0.26,0.85
4:8:59:19:202793,24.01,15.35,-155.11,0.26,0.28,0.85
4:8:59:19:202904,23.3,13.94,-151.06,0.24,0.31,0.87
4:8:59:19:202985,22.33,13.01,-146.7,0.26,0.37,0.85
4:8:59:19:203080,21.99,12.08,-141.85,0.26,0.28,0.84
4:8:59:20:203192,21.52,12.1,-137.44,0.23,0.3,0.81
4:8:59:20:203744,17.07,12.24,-120.47,0.2,0.31,0.91
4:8:59:20:203792,22.99,13.29,-116.37,0.22,0.37,0.92
4:8:59:20:203904,24.96,14.29,-115.82,0.2,0.37,0.96
4:8:59:20:204016,23.4,16.55,-118.42,0.25,0.35,0.95
4:8:59:20:204096,19.95,19.37,-122.7,0.28,0.36,0.96
4:8:59:21:204208,19.17,19.54,-125.58,0.22,0.32,0.92
4:8:59:21:204735,18.58,19.79,-141.96,0.23,0.25,0.9
4:8:59:21:204799,17.4,19.25,-147.05,0.25,0.22,0.85
4:8:59:21:204959,15.3,19.22,-152.6,0.25,0.21,0.83
4:8:59:21:204975,14.48,19.09,-156.6,0.23,0.21,0.83
4:8:59:21:205119,14.65,18.95,-159.01,0.25,0.21,0.81
4:8:59:22:205200,15.08,17.69,-160.17,0.23,0.32,0.84
4:8:59:22:205688,18.99,12.36,-159.16,0.28,0.21,1.01
4:8:59:22:205785,18.88,13.58,-159.53,0.31,0.28,0.88
4:8:59:22:205880,20.28,10.93,-159.44,0.25,0.27,0.91
4:8:59:22:205977,21.36,8.21,-159.63,0.21,0.39,0.96
4:8:59:22:206073,19.51,8.97,-159.68,0.2,0.31,0.95
4:8:59:23:206200,18.8,10.64,-157.26,0.23,0.24,0.92
4:8:59:23:206674,18.39,10.18,-124.06,0.17,0.31,0.93
4:8:59:23:206786,19.05,9.55,-116.17,0.12,0.32,0.9
4:8:59:23:206883,19.62,7.49,-108.65,0.12,0.28,0.88
4:8:59:23:206978,18.62,5.89,-101.91,0.15,0.24,0.88
4:8:59:23:207074,18.89,3.5,-95.87,0.11,0.31,0.86
4:8:59:24:207218,17.64,4.45,-89.9,0.16,0.26,0.86
4:8:59:24:207774,9.23,10.95,-94.79,0.27,0.27,1.01
4:8:59:24:207774,12.65,9.37,-99.05,0.18,0.32,1
4:8:59:24:208013,13.56,9.25,-105.83,0.24,0.33,1.03
4:8:59:24:208013,14.74,9.36,-113.47,0.19,0.3,1.05
4:8:59:24:208077,14.91,10.17,-122.35,0.2,0.33,0.98
4:8:59:24:208172,13.67,11.57,-131.92,0.2,0.3,1
4:8:59:25:208694,12.85,15.89,-167.13,0.24,0.29,0.98
4:8:59:25:208774,11.63,16.18,-171.27,0.25,0.29,0.97
4:8:59:25:208871,11.32,15.73,-174.12,0.24,0.29,0.96
4:8:59:25:208998,10.64,15.17,-176.53,0.24,0.27,0.94
4:8:59:25:209062,11.28,14.88,-177.49,0.23,0.28,0.94
4:8:59:26:209190,12.33,14.99,-177.86,0.25,0.25,0.91
4:8:59:26:209676,16.8,13.99,-175.93,0.25,0.28,0.95
4:8:59:26:209781,17.69,13.74,-175.26,0.24,0.28,0.92
4:8:59:26:209861,16.03,14.27,-175.83,0.25,0.25,0.91
4:8:59:26:209989,15.37,13.55,-175.44,0.23,0.26,0.9
4:8:59:26:210085,15.51,13.19,-174.64,0.23,0.28,0.89
4:8:59:27:210213,15.25,15.04,-174.36,0.23,0.23,0.86
4:8:59:27:210686,13.07,14.93,-168.09,0.25,0.24,0.92
4:8:59:27:210782,11.63,15.74,-167.03,0.25,0.24,0.92
4:8:59:27:210926,12.64,16.56,-164.79,0.25,0.25,0.94
4:8:59:27:210989,15.04,18.1,-161.79,0.26,0.25,0.91
4:8:59:27:211107,16.03,17.09,-159.55,0.27,0.26,0.96
4:8:59:27:211170,14.44,15.12,-158.55,0.26,0.34,0.99
4:8:59:28:211676,8.59,16.15,-161.25,0.22,0.31,0.96
4:8:59:28:211771,10,15.79,-161.55,0.28,0.22,0.91
4:8:59:28:211884,11.42,14.79,-162.23,0.24,0.31,0.88
4:8:59:28:212011,11.49,15.39,-164.26,0.24,0.2,0.88
4:8:59:28:212091,12.21,13.61,-167.47,0.21,0.22,0.87
4:8:59:29:212203,14.48,9.53,-170.27,0.11,0.31,0.89
4:8:59:29:212687,14.08,9.85,167.11,0.17,0.25,0.93
4:8:59:29:212783,13.07,9.84,164.51,0.15,0.33,1
4:8:59:29:212895,11.05,10.57,161.55,0.19,0.29,1
4:8:59:29:212975,5.59,13.77,161.58,0.29,0.22,0.95
4:8:59:29:213087,3.59,13.64,163.36,0.3,0.26,0.98
4:8:59:30:213183,1.29,13.43,166.67,0.3,0.29,0.99
4:8:59:30:213673,-1.2,19.2,-168.91,0.26,0.29,0.9
4:8:59:30:213769,0.65,19.91,-163.65,0.27,0.23,0.96
4:8:59:30:213880,2.47,20.28,-159.21,0.27,0.25,0.95
4:8:59:30:214008,5.18,18.88,-154.81,0.2,0.32,0.99
4:8:59:30:214073,7.26,17.67,-151.72,0.16,0.27,0.97
4:8:59:30:214168,7.8,17.87,-150.56,0.24,0.3,0.94
4:8:59:32:215687,-6.52,27.84,177.82,0.27,0.29,1.02
4:8:59:32:215800,-12.34,30.16,173.77,0.27,0.27,0.99
4:8:59:32:215880,-19.31,31.25,169.82,0.27,0.27,0.99
4:8:59:32:215992,-24.72,31.24,167.15,0.28,0.25,0.97
4:8:59:32:216152,-20.2,29.11,171.36,0.26,0.27,0.96
4:8:59:32:216168,-17.41,26.95,174.97,0.26,0.24,0.92
4:8:59:33:216688,-16,28.76,-172.12,0.25,0.25,0.91
4:8:59:33:216785,-11.75,26.94,-167.29,0.24,0.26,0.93
4:8:59:33:216913,-9.34,26.78,-164.72,0.26,0.26,0.96
4:8:59:33:217008,-7.7,27.23,-162.39,0.27,0.26,0.98
4:8:59:33:217105,-8.49,28.35,-161.15,0.27,0.25,0.96
4:8:59:34:217185,-5.49,26.42,-157.18,0.25,0.25,0.91
4:8:59:34:217706,2.74,18.5,-145.54,0.26,0.25,0.96
4:8:59:34:217786,4.04,18.53,-144.71,0.25,0.26,0.95
4:8:59:34:217882,4.05,20.43,-145.45,0.22,0.26,0.88
4:8:59:34:217978,-0.15,25.21,-148.9,0.25,0.2,0.87
4:8:59:34:218106,-0.14,28.25,-148.38,0.26,0.22,0.86
4:8:59:35:218186,5.63,26.16,-142.57,0.25,0.28,0.93
4:8:59:35:218682,13.18,16.2,-129.34,0.18,0.39,0.91
4:8:59:35:218810,14.31,15.78,-128.07,0.24,0.33,0.87
4:8:59:35:218890,12.66,13.67,-127.99,0.21,0.26,0.91
4:8:59:35:218986,12.37,10.85,-127.49,0.19,0.35,0.91
4:8:59:35:219081,12.99,10.89,-127.59,0.2,0.28,0.88
4:8:59:36:219194,15.06,11.67,-127.25,0.21,0.28,0.91
4:8:59:36:219664,15.53,18.41,-132.05,0.24,0.31,0.98
4:8:59:36:219792,14.86,20.27,-132.71,0.21,0.31,1.04
4:8:59:36:219871,13.72,21.56,-133.49,0.24,0.32,0.98
4:8:59:36:219983,11.94,22.14,-134.53,0.23,0.32,0.98
4:8:59:36:220080,10.44,21.52,-135.54,0.2,0.35,0.99
4:8:59:36:220175,9.37,19.95,-136.91,0.21,0.32,0.95
4:8:59:38:221672,8.74,9.73,114.22,0.18,0.27,0.9
4:8:59:38:221767,9.84,6.86,91.25,0.16,0.26,0.91
4:8:59:38:221863,11.71,4.6,61.5,0.16,0.25,0.93
4:8:59:38:222007,16.24,3.24,26.22,0.16,0.24,0.95
4:8:59:38:222072,21.18,5.74,-10.75,0.17,0.25,0.97
4:8:59:39:222183,22.75,10.62,-46.76,0.16,0.24,0.96
4:8:59:39:222666,13.63,15.15,129.8,0.17,0.19,1.01
4:8:59:39:222778,11.56,9.06,99.83,0.11,0.14,1.04
4:8:59:39:222874,7.12,9.7,103.08,0.25,0.14,0.96
4:8:59:39:222986,9.13,12.66,140.27,0.13,0.27,0.96
4:8:59:40:223370,10.48,18.12,-179.46,0.18,0.37,0.89
4:8:59:40:223401,7.57,22.32,-156.16,0.26,0.26,0.91
4:8:59:40:223674,4.12,11.69,155.67,0.15,0.18,0.91
4:8:59:40:223786,2.86,18.36,174.93,0.17,0.24,0.88
4:8:59:40:223913,4.15,21.95,-161.22,0.19,0.23,0.94
4:8:59:40:224010,6.08,22.5,-146.59,0.19,0.31,0.9
4:8:59:40:224074,9.99,20.18,-147.89,0.16,0.28,0.98
4:8:59:41:224198,10.21,18.59,-164.18,0.18,0.24,0.96
4:8:59:41:224681,11.91,13.22,-147.58,0.09,0.31,0.98
4:8:59:41:224794,12.81,12.63,-148.94,0.1,0.26,1
4:8:59:41:224874,14.17,12.7,-159.69,0.12,0.33,0.94
4:8:59:41:224985,13.25,10.82,-172.73,0.11,0.27,1.02
4:8:59:41:225097,12.46,8.74,-179.46,0.11,0.25,1.03
4:8:59:41:225177,12.16,9.36,-175.48,0.15,0.25,0.98
4:8:59:42:225678,14.88,4.4,-161.8,0.16,0.2,0.95
4:8:59:42:225790,15.91,1.69,-163.57,0.12,0.22,1
4:8:59:42:225882,15.35,1.98,-161.63,0.14,0.18,0.93
4:8:59:42:225978,11.36,5.62,-158.51,0.22,0.14,0.93
4:8:59:42:226074,8.75,7.78,-153.28,0.2,0.19,0.93
4:8:59:42:226170,8.2,6.64,-147.69,0.18,0.2,0.91
4:8:59:43:226684,8.29,8.89,-152.28,0.16,0.25,0.9
4:8:59:43:226778,5.75,10,-142.99,0.21,0.09,0.91
4:8:59:43:226875,4.17,9.24,-129.04,0.06,0.22,0.96
4:8:59:43:226971,3.57,10.66,-119.09,0.02,0.15,0.99
4:8:59:43:227082,3.78,12.54,-118.89,0.07,0.19,0.99
4:8:59:43:227178,4.25,12.4,-125.77,0.15,0.15,0.96
4:8:59:45:228673,15.17,-5.4,-108.12,0.08,0.14,0.99
4:8:59:45:228768,14.44,-1.4,-106.16,0.08,0.14,0.97
4:8:59:45:228881,12.58,2.54,-103.93,0.12,0.08,0.95
4:8:59:45:228993,12.92,3.66,-101.49,0.08,0.12,0.97
4:8:59:45:229089,14.91,5.17,-99.56,0.08,0.22,0.93
4:8:59:46:229185,16.04,8.63,-99.69,0.15,0.18,0.94
4:8:59:46:229679,16.06,14.32,-101.37,0.19,0.22,0.9
4:8:59:46:229775,15.11,14.36,-104.64,0.21,0.23,0.97
4:8:59:46:229902,13.53,13.01,-108.99,0.21,0.22,0.98
4:8:59:46:229982,13.75,11.66,-111.08,0.21,0.22,0.96
4:8:59:46:230078,14.67,9.51,-110.24,0.21,0.18,1.01
4:8:59:46:230175,14.71,8.02,-110.13,0.21,0.22,0.99
4:8:59:47:230687,10.59,9.02,-114.72,0.13,0.17,0.98
4:8:59:47:230784,10.39,8.51,-114.19,0.12,0.17,0.98
4:8:59:47:230879,9.29,10.9,-117.67,0.18,0.16,0.98
4:8:59:47:230975,9.71,11.71,-120.99,0.17,0.16,0.98
4:8:59:47:231087,11.89,10.83,-121.91,0.12,0.17,0.96
4:8:59:48:231183,12.94,12.88,-123.36,0.15,0.16,0.97
4:8:59:48:231665,13.54,17.05,-133.03,0.19,0.21,0.92
4:8:59:48:231793,15.21,18.54,-135.9,0.24,0.2,0.91
4:8:59:48:231890,16.72,19.02,-140.24,0.18,0.22,0.88
4:8:59:48:231986,15.2,18.69,-147.15,0.2,0.18,0.92
4:8:59:48:232081,15.07,17.62,-150.82,0.19,0.17,0.84
4:8:59:48:232177,17.12,16.18,-149.83,0.16,0.14,0.89
4:8:59:49:232683,16.51,10.39,-159.62,0.18,0.18,0.93
4:8:59:49:232779,15.28,10.78,-161.22,0.13,0.2,0.94
4:8:59:49:232891,12.19,12.7,-161.41,0.14,0.11,0.91
4:8:59:49:232987,11.86,14.38,-160.33,0.15,0.2,0.88
4:8:59:49:233083,13.16,14.79,-158.94,0.1,0.22,0.9
4:8:59:49:233179,11.71,18.11,-162.86,0.17,0.17,0.89
4:8:59:50:233671,8.09,16.09,-166.81,0.14,0.12,0.87
4:8:59:50:233783,14.28,12.5,-161.03,0.07,0.28,0.93
4:8:59:50:233879,13.47,12.03,-165.07,0.12,0.26,1.07
4:8:59:50:234007,11.72,10.96,-174.59,0.15,0.23,0.98
4:8:59:50:234087,12.32,8.01,178.66,0.08,0.15,1.04
4:8:59:50:234167,12.67,8.97,176.37,0.07,0.17,1.09
4:8:59:51:234685,14.66,13.85,172.65,0.14,0.24,1.02
4:8:59:51:234765,13.77,12.53,169.89,0.15,0.21,0.96
4:8:59:51:234893,14.39,12.17,170.25,0.16,0.18,1
4:8:59:51:234990,15.91,11.62,174.29,0.16,0.23,0.97
4:8:59:51:235085,16.7,9.96,178.35,0.18,0.23,1.02
4:8:59:52:235182,15.84,8.81,179.15,0.18,0.22,0.99
4:8:59:52:235705,12.34,5.23,-167.43,0.14,0.18,0.89
4:8:59:52:235785,9.67,5.03,-163.69,0.17,0.13,0.93
4:8:59:52:235881,9.32,4.57,-159.99,0.12,0.22,0.91
4:8:59:52:235977,7.85,5.39,-157.88,0.13,0.23,0.87
4:8:59:52:236073,4.68,5.13,-157.41,0.14,0.18,0.89
4:8:59:53:236185,3.49,4.45,-156.23,0.14,0.2,0.88
4:8:59:54:237720,8.32,7.01,-131.1,0.16,0.2,0.94
4:8:59:54:237768,8.98,7.79,-130.77,0.17,0.17,0.96
4:8:59:54:237881,8.85,9.51,-129.07,0.13,0.19,0.92
4:8:59:54:237976,8.61,9.86,-127.63,0.13,0.18,0.96
4:8:59:54:238072,9.78,8.71,-127.25,0.11,0.15,0.97
4:8:59:54:238168,11.44,8.96,-129.65,0.12,0.17,0.97
4:8:59:55:238689,10.02,13.38,-140.87,0.17,0.14,1.09
4:8:59:55:238786,11.54,12.79,-141.16,0.12,0.17,1.11
4:8:59:55:238882,13.41,14.63,-142.85,0.14,0.17,1.03
4:8:59:55:238993,12.46,14.34,-144.38,0.13,0.15,0.98
4:8:59:55:239106,12.64,13.68,-143.4,0.12,0.17,0.95
4:8:59:55:239170,12.85,15.19,-142.18,0.15,0.19,0.91
4:8:59:56:239678,9.48,12.27,-148.81,0.14,0.15,1
4:8:59:56:239790,9.22,10.55,-150.61,0.13,0.16,0.96
4:8:59:56:239870,10.71,12.83,-151.12,0.17,0.18,0.93
4:8:59:56:239966,10.35,13.03,-150.22,0.17,0.17,1.02
4:8:59:56:240094,9.9,13.86,-146.7,0.21,0.18,1.02
4:8:59:57:240189,10.76,16.96,-143.54,0.14,0.2,1
4:8:59:57:240672,10.01,22.72,-139.39,0.14,0.21,0.89
4:8:59:57:240785,7.02,25.06,-135.41,0.17,0.22,0.91
4:8:59:57:240864,5.84,26.15,-133.32,0.25,0.24,0.91
4:8:59:57:240992,5.16,23.62,-133.24,0.22,0.26,1.01
4:8:59:57:241088,3.97,23.21,-135.26,0.2,0.21,1.06
4:8:59:58:241184,4.2,22.89,-135.57,0.21,0.22,1.08
4:8:59:58:241680,-0.88,25.9,-128.59,0.19,0.2,0.98
4:8:59:58:241776,-0.88,22.69,-130.51,0.19,0.18,0.95
4:8:59:58:241904,2.41,19.96,-127.83,0.17,0.2,0.93
4:8:59:58:241967,4.33,20.92,-124.57,0.17,0.22,0.91
4:8:59:58:242080,3.03,20.56,-123.4,0.18,0.19,0.92
4:8:59:58:242176,1.08,19.25,-122.06,0.17,0.17,0.94
4:8:59:59:242682,3.92,21.13,-115.22,0.15,0.16,0.93
4:8:59:59:242779,5.98,20.86,-112.72,0.16,0.19,0.95
4:8:59:59:242874,5.85,19.24,-113.14,0.15,0.18,0.99
4:8:59:59:242970,6.08,19.19,-114.67,0.16,0.17,0.98
4:8:59:59:243067,8.25,18.93,-113.87,0.17,0.17,1
4:8:59:59:243178,9.95,18.08,-111.72,0.15,0.2,1.02
4:9:0:0:243679,12.1,14.47,-110.31,0.15,0.1,0.99
4:9:0:0:243775,12.9,11.21,-106.91,0.09,0.19,1.06
4:9:0:0:243887,12.57,12.56,-105.04,0.16,0.19,0.99
4:9:0:0:243983,12.49,11.83,-105.4,0.14,0.2,0.97
4:9:0:0:244079,13.16,9.03,-107.23,0.16,0.21,0.99
4:9:0:1:244191,14.52,8.16,-108.68,0.12,0.27,0.99
4:9:0:1:244679,14.12,5.29,-104.49,0.15,0.21,1
4:9:0:1:244791,14.31,4.68,-104.92,0.12,0.21,1
4:9:0:1:244887,14.11,5.11,-105.22,0.15,0.14,0.97
4:9:0:1:244983,14.01,4.64,-103.77,0.16,0.19,0.97
4:9:0:1:245078,15.07,3.84,-100,0.13,0.29,0.98
4:9:0:1:245175,13.74,5.06,-97.6,0.12,0.25,0.97
4:9:0:2:245683,13.74,8.61,-95.21,0.24,0.14,0.88
4:9:0:2:245779,14.53,8.88,-95.02,0.24,0.25,0.88
4:9:0:2:245892,13.66,8.46,-93.9,0.25,0.15,0.87
4:9:0:2:245971,12.46,8.82,-90.41,0.17,0.2,0.87
4:9:0:2:246099,12.25,10.76,-85.99,0.2,0.2,0.85
4:9:0:2:246163,10.83,11.14,-82.91,0.2,0.27,0.9
4:9:0:3:246676,9.95,18.25,-72.31,0.24,0.23,1.01
4:9:0:3:246772,10.48,17.73,-70.33,0.19,0.25,1
4:9:0:3:246868,9.22,18.43,-75.43,0.22,0.24,0.99
4:9:0:3:246979,10.17,18.79,-80.07,0.23,0.22,0.94
4:9:0:3:247091,12.48,18.94,-80.49,0.21,0.22,0.89
4:9:0:3:247172,12.71,19.39,-80.4,0.22,0.23,0.86
4:9:0:4:247688,52.64,41.71,-1.62,-0.26,-0.13,-0.43
4:9:0:4:247800,-48.73,74.28,-38.41,0.18,-0.17,-0.39
4:9:0:4:247897,-94.73,65.11,-32.48,0.01,-0.18,-0.05
4:9:0:4:247976,-72.55,43.49,6.86,4.07,-1.13,3.25
4:9:0:4:248073,-61.53,45.82,9.77,0.93,0.05,0.53
4:9:0:4:248169,-74.99,41.2,-9.3,0.8,-0.46,-0.28
4:9:0:5:248598,-79.96,42.28,-16.2,0.91,-0.38,0.06
4:9:0:5:248678,-80.59,42.72,-17.55,0.91,-0.37,0.07
4:9:0:5:248790,-80.99,43.04,-18.75,0.91,-0.38,0.06
4:9:0:5:248886,-81.27,43.32,-19.88,0.91,-0.37,0.06
4:9:0:5:248982,-81.42,43.47,-20.97,0.91,-0.38,0.06
4:9:0:5:249078,-81.42,43.65,-21.92,0.91,-0.37,0.07
4:9:0:6:249190,-81.38,43.76,-22.88,0.91,-0.37,0.06
4:9:0:6:249596,-81.04,44.2,-26.89,0.9,-0.38,0.06
4:9:0:6:249677,-81.21,44.76,-28.01,0.91,-0.38,0.06
4:9:0:6:249773,-81.59,45.52,-29.22,0.91,-0.38,0.07
4:9:0:6:249885,-81.81,46.11,-30.33,0.91,-0.38,0.07
4:9:0:6:249997,-81.92,46.56,-31.4,0.91,-0.38,0.06
4:9:0:6:250093,-81.93,46.89,-32.42,0.91,-0.38,0.07
4:9:0:7:250189,-81.91,47.14,-33.45,0.91,-0.37,0.07
4:9:0:7:250594,-80.57,47.39,-36.99,0.91,-0.37,0.07
4:9:0:7:250722,-79.95,46.97,-38.01,0.91,-0.38,0.06
4:9:0:7:250786,-79.42,46.67,-39.11,0.91,-0.38,0.06
4:9:0:7:250897,-79,46.57,-40.22,0.91,-0.38,0.06
4:9:0:7:250994,-78.58,46.49,-41.38,0.91,-0.38,0.07
4:9:0:7:251089,-78.13,46.43,-42.57,0.91,-0.38,0.06
4:9:0:8:251185,-77.75,46.45,-43.8,0.91,-0.38,0.07
4:9:0:8:251586,-76.28,46.8,-49.06,0.9,-0.35,0.06
4:9:0:8:251697,-76.36,47.69,-50.32,0.9,-0.37,0.07
4:9:0:8:251793,-75.95,47.65,-51.85,0.91,-0.38,0.06
4:9:0:8:251889,-75.51,47.72,-53.25,0.91,-0.37,0.07
4:9:0:8:251985,-75.35,47.98,-54.66,0.92,-0.39,0.06
4:9:0:8:252082,-75.48,48.57,-56.17,0.91,-0.38,0.06
