sysTime,roll,pitch,yaw,ax,ay,az
11:23:0:29:1100060,-13.99,18.08,-90.29,0.34,-0.23,0.88
11:23:0:30:1101345,-13.76,21.3,-101.27,0.38,-0.26,0.9
11:23:0:30:1101457,-13.66,21.87,-101.81,0.41,-0.17,0.87
11:23:0:30:1101570,-13.75,22.6,-102.2,0.41,-0.24,0.84
11:23:0:30:1101665,-14.04,22.64,-102.67,0.43,-0.24,0.89
11:23:0:30:1101746,-13.97,23.16,-103.06,0.4,-0.2,0.85
11:23:0:30:1101856,-14.02,24.03,-103.31,0.44,-0.25,0.83
11:23:0:30:1101968,-14.04,24.5,-103.55,0.44,-0.21,0.85
11:23:0:31:1102065,-14.19,24.59,-103.71,0.42,-0.23,0.87
11:23:0:32:1103415,-19.44,31.61,-106.03,0.55,-0.3,0.78
11:23:0:32:1103451,-19.62,31.58,-106.67,0.54,-0.31,0.78
11:23:0:32:1103545,-19.71,31.86,-107.36,0.55,-0.3,0.77
11:23:0:32:1103672,-19.61,31.92,-108.0,0.55,-0.29,0.76
11:23:0:32:1103768,-19.63,32.14,-108.61,0.55,-0.3,0.78
11:23:0:32:1103865,-19.88,32.61,-109.31,0.56,-0.3,0.76
11:23:0:32:1103961,-20.13,33.4,-109.92,0.59,-0.31,0.76
11:23:0:33:1104057,-19.91,33.62,-110.45,0.59,-0.27,0.76
11:23:0:33:1104360,-19.95,33.03,-111.82,0.55,-0.29,0.79
11:23:0:33:1104476,-19.37,32.9,-112.17,0.53,-0.27,0.78
11:23:0:33:1104568,-19.09,32.52,-112.52,0.53,-0.27,0.78
11:23:0:33:1104665,-19.13,32.55,-112.88,0.53,-0.28,0.78
11:23:0:33:1104762,-19.1,32.61,-113.25,0.54,-0.27,0.75
11:23:0:33:1104856,-19.06,32.44,-113.72,0.53,-0.28,0.79
11:23:0:33:1104967,-18.98,33.1,-114.19,0.57,-0.27,0.78
11:23:0:34:1105064,-18.73,32.66,-114.52,0.51,-0.26,0.8
11:23:0:34:1105371,-17.49,31.12,-114.69,0.5,-0.25,0.8
11:23:0:34:1105483,-17.26,30.9,-114.82,0.49,-0.25,0.79
11:23:0:34:1105564,-17.22,31.01,-114.88,0.51,-0.25,0.79
11:23:0:34:1105707,-17.27,31.12,-114.93,0.5,-0.25,0.78
11:23:0:34:1105772,-17.4,31.21,-115.03,0.52,-0.26,0.8
11:23:0:34:1105851,-17.34,31.11,-115.16,0.52,-0.25,0.8
11:23:0:34:1105964,-17.59,31.51,-115.36,0.52,-0.27,0.79
11:23:0:35:1106091,-17.45,31.59,-115.65,0.53,-0.26,0.81
11:23:0:36:1107362,-14.22,32.28,-114.58,0.52,-0.2,0.82
11:23:0:36:1107458,-13.74,32.22,-114.31,0.53,-0.2,0.82
11:23:0:36:1107569,-12.98,31.57,-114.12,0.5,-0.19,0.85
11:23:0:36:1107666,-12.15,31.36,-113.65,0.53,-0.17,0.81
11:23:0:36:1107777,-11.87,30.44,-113.21,0.5,-0.19,0.83
11:23:0:36:1107873,-11.26,28.51,-112.72,0.44,-0.17,0.85
11:23:0:36:1107969,-10.72,26.61,-112.7,0.43,-0.14,0.87
11:23:0:37:1108097,-10.14,25.18,-112.77,0.43,-0.17,0.88
11:23:0:37:1108377,-9.29,20.7,-112.54,0.31,-0.16,0.85
11:23:0:37:1108472,-9.57,22.68,-112.38,0.4,-0.14,0.9
11:23:0:37:1108553,-10.07,23.91,-111.83,0.39,-0.21,0.92
11:23:0:37:1108664,-10.33,25.57,-111.85,0.44,-0.16,0.86
11:23:0:37:1108761,-10.0,26.6,-112.02,0.43,-0.14,0.91
11:23:0:37:1108871,-9.64,27.82,-111.91,0.44,-0.14,0.87
11:23:0:37:1108968,-10.06,29.21,-112.09,0.48,-0.16,0.85
11:23:0:38:1109064,-10.34,29.47,-112.57,0.5,-0.15,0.84
11:23:0:38:1109357,-9.64,24.01,-115.49,0.38,-0.15,0.91
11:23:0:38:1109455,-9.98,22.88,-116.22,0.36,-0.14,0.9
11:23:0:38:1109565,-10.59,21.73,-117.12,0.35,-0.17,0.88
11:23:0:38:1109678,-10.84,19.58,-116.83,0.21,-0.19,0.97
11:23:0:38:1109771,-10.7,21.49,-115.71,0.39,-0.15,0.88
11:23:0:38:1109867,-11.2,23.12,-114.8,0.36,-0.15,0.91
11:23:0:38:1109964,-11.74,22.36,-113.67,0.34,-0.19,0.87
11:23:0:39:1110076,-12.4,22.0,-112.93,0.34,-0.23,0.9
11:23:0:39:1110360,-11.13,19.45,-110.81,0.29,-0.19,0.93
11:23:0:39:1110471,-10.63,16.63,-110.3,0.25,-0.18,0.95
11:23:0:39:1110599,-10.13,14.82,-109.83,0.22,-0.18,0.94
11:23:0:39:1110662,-10.56,15.45,-109.55,0.26,-0.19,0.95
11:23:0:39:1110760,-10.7,15.97,-109.72,0.25,-0.17,0.94
11:23:0:39:1110871,-10.77,16.07,-109.49,0.27,-0.17,0.9
11:23:0:39:1110999,-10.74,16.0,-109.22,0.25,-0.18,0.94
11:23:0:40:1111078,-10.76,16.3,-109.04,0.26,-0.19,0.93
11:23:0:40:1111362,-10.94,17.71,-108.61,0.3,-0.19,0.93
11:23:0:40:1111457,-10.87,17.77,-108.48,0.28,-0.17,0.93
11:23:0:40:1111569,-10.81,18.05,-108.25,0.31,-0.17,0.92
11:23:0:40:1111665,-10.55,17.91,-108.2,0.29,-0.17,0.92
11:23:0:40:1111761,-10.31,17.82,-108.13,0.3,-0.16,0.93
11:23:0:40:1111874,-10.22,17.74,-108.03,0.32,-0.17,0.91
11:23:0:40:1111972,-10.01,17.31,-107.89,0.28,-0.17,0.92
11:23:0:41:1112066,-9.68,16.57,-107.79,0.27,-0.16,0.94
11:23:0:41:1112368,-9.33,16.23,-107.64,0.27,-0.16,0.93
11:23:0:41:1112481,-9.37,16.15,-107.58,0.27,-0.16,0.93
11:23:0:41:1112561,-9.17,15.73,-107.75,0.25,-0.13,0.95
11:23:0:41:1112672,-9.23,15.67,-107.64,0.27,-0.16,0.93
11:23:0:41:1112784,-9.29,15.7,-107.56,0.26,-0.16,0.93
11:23:0:41:1112865,-9.35,15.74,-107.45,0.26,-0.16,0.93
11:23:0:41:1112960,-9.43,15.72,-107.41,0.26,-0.15,0.94
11:23:0:42:1113072,-9.45,15.83,-107.31,0.26,-0.16,0.94
11:23:0:42:1113367,-9.36,16.08,-107.04,0.26,-0.15,0.95
11:23:0:42:1113478,-9.52,16.57,-106.72,0.24,-0.19,0.94
11:23:0:42:1113559,-9.59,17.07,-106.35,0.3,-0.16,0.92
11:23:0:42:1113671,-9.42,16.75,-106.08,0.28,-0.15,0.93
11:23:0:42:1113766,-9.09,15.61,-105.82,0.24,-0.16,0.95
11:23:0:42:1113862,-9.03,15.21,-105.6,0.27,-0.15,0.94
11:23:0:42:1113973,-9.05,14.76,-105.52,0.24,-0.16,0.94
11:23:0:43:1114069,-8.93,13.98,-105.2,0.24,-0.14,0.95
11:23:0:43:1114359,-8.84,14.19,-104.64,0.25,-0.15,0.94
11:23:0:43:1114470,-8.87,14.42,-104.67,0.23,-0.16,0.96
11:23:0:43:1114582,-8.86,14.72,-104.72,0.26,-0.15,0.93
11:23:0:43:1114679,-8.97,15.1,-104.82,0.25,-0.14,0.94
11:23:0:43:1114774,-8.99,15.2,-104.81,0.26,-0.15,0.94
11:23:0:43:1114870,-8.98,15.26,-104.83,0.26,-0.16,0.93
11:23:0:43:1114965,-9.0,15.1,-104.88,0.25,-0.15,0.94
11:23:0:44:1115062,-9.19,15.49,-105.03,0.27,-0.15,0.93
11:23:0:44:1115385,-8.75,15.51,-104.62,0.25,-0.14,0.92
11:23:0:44:1115466,-8.09,15.19,-103.53,0.26,-0.17,0.94
11:23:0:44:1115577,-5.91,14.13,-100.73,0.26,-0.1,0.98
11:23:0:44:1115689,-4.18,12.83,-98.41,0.21,-0.07,0.9
11:23:0:44:1115770,-3.55,12.81,-96.94,0.23,-0.05,0.95
11:23:0:44:1115881,-3.1,12.6,-95.73,0.2,-0.05,0.99
11:23:0:44:1115961,-2.58,13.76,-94.54,0.27,-0.06,0.96
11:23:0:45:1116073,-2.58,14.75,-95.69,0.27,-0.03,0.94
11:23:0:45:1116371,-5.61,17.82,-112.27,0.28,-0.09,0.92
11:23:0:45:1116469,-6.05,16.42,-113.35,0.21,-0.11,1.0
11:23:0:45:1116563,-6.78,17.65,-114.25,0.36,-0.14,0.94
11:23:0:45:1116659,-6.34,17.48,-110.41,0.38,-0.21,1.11
11:23:0:45:1116771,-5.12,25.73,-102.75,0.37,-0.08,0.79
11:23:0:45:1116852,-4.96,33.92,-96.48,0.47,-0.04,0.81
11:23:0:45:1116948,-4.51,40.56,-93.19,0.66,-0.07,0.75
11:23:0:46:1117076,-1.86,45.84,-88.86,0.72,-0.01,0.61
11:23:0:46:1117349,3.26,26.74,-98.97,0.47,0.07,0.75
11:23:0:46:1117461,4.03,10.77,-107.49,0.28,-0.01,0.97
11:23:0:46:1117572,6.25,-2.15,-110.61,-0.09,0.09,1.05
11:23:0:46:1117668,8.02,-7.93,-111.59,-0.23,0.14,1.01
11:23:0:46:1117765,8.34,-6.23,-112.22,-0.03,0.11,0.94
11:23:0:46:1117860,7.33,-4.09,-111.55,-0.06,0.13,0.94
11:23:0:46:1117970,6.13,-2.4,-110.66,-0.06,0.11,1.01
11:23:0:47:1118068,5.24,0.44,-110.04,0.03,0.08,0.99
11:23:0:47:1118369,-2.52,10.14,-105.31,0.16,-0.05,0.98
11:23:0:47:1118466,-3.3,9.87,-105.04,0.14,-0.01,0.91
11:23:0:47:1118562,-3.83,11.1,-105.3,0.2,-0.07,0.96
11:23:0:47:1118674,-3.64,12.4,-105.96,0.24,-0.07,0.95
11:23:0:47:1118769,-4.02,12.6,-106.17,0.22,-0.09,0.96
11:23:0:47:1118865,-3.93,12.7,-106.39,0.23,-0.08,0.96
11:23:0:47:1118961,-3.59,12.53,-106.61,0.22,-0.06,0.96
11:23:0:48:1119057,-3.3,12.29,-106.83,0.21,-0.06,0.96
11:23:0:48:1119370,-3.1,13.77,-107.56,0.25,-0.06,0.96
11:23:0:48:1119499,-3.34,14.65,-107.73,0.25,-0.06,0.96
11:23:0:48:1119563,-3.71,15.23,-107.86,0.26,-0.08,0.94
11:23:0:48:1119675,-4.07,16.11,-107.97,0.28,-0.06,0.94
11:23:0:48:1119803,-4.53,16.86,-108.04,0.29,-0.08,0.94
11:23:0:48:1119866,-4.76,17.86,-108.12,0.31,-0.07,0.92
11:23:0:48:1119962,-4.63,18.34,-108.33,0.29,-0.07,0.93
11:23:0:49:1120074,-4.95,19.95,-107.98,0.35,-0.07,0.91
11:23:0:49:1120369,-4.37,18.27,-107.22,0.26,-0.05,0.95
11:23:0:49:1120466,-3.42,16.83,-107.19,0.26,-0.05,0.97
11:23:0:49:1120577,-2.13,15.7,-107.04,0.2,-0.01,0.97
11:23:0:49:1120689,-1.94,14.24,-107.3,0.2,-0.01,0.96
11:23:0:49:1120769,-2.02,14.28,-107.46,0.22,-0.02,0.96
11:23:0:49:1120865,-1.53,13.36,-107.58,0.15,-0.0,1.01
11:23:0:49:1120946,-1.66,14.41,-106.61,0.2,0.01,0.96
11:23:0:50:1121072,-2.07,15.95,-105.13,0.23,0.01,0.95
11:23:0:50:1121360,-3.04,16.78,-103.81,0.27,-0.04,1.0
11:23:0:50:1121475,-3.21,16.99,-103.67,0.3,-0.05,0.93
11:23:0:50:1121568,-2.99,16.21,-103.42,0.25,-0.07,0.97
11:23:0:50:1121664,-2.91,15.77,-103.29,0.31,-0.08,0.96
11:23:0:50:1121760,-3.23,14.83,-102.35,0.23,-0.03,0.94
11:23:0:50:1121871,-3.81,13.45,-101.96,0.19,0.0,0.92
11:23:0:50:1121967,-4.69,10.63,-103.47,0.14,-0.11,1.06
11:23:0:51:1122064,-4.42,8.53,-104.68,0.04,-0.07,1.04
11:23:0:51:1122357,-3.86,9.16,-105.71,0.15,-0.12,1.0
11:23:0:51:1122486,-3.61,9.6,-105.77,0.18,-0.06,1.01
11:23:0:51:1122580,-3.14,7.86,-105.91,0.13,-0.07,0.99
11:23:0:51:1122660,-2.04,6.75,-106.53,0.1,-0.06,1.0
11:23:0:51:1122773,-1.57,7.38,-106.6,0.13,-0.03,1.01
11:23:0:51:1122869,-1.41,7.81,-106.63,0.13,-0.02,0.98
11:23:0:51:1122966,-1.65,8.72,-106.49,0.16,-0.02,0.95
11:23:0:52:1123077,-1.79,9.5,-106.37,0.16,-0.05,1.02
11:23:0:53:1124367,-2.28,11.19,-102.55,0.21,-0.04,0.98
11:23:0:53:1124447,-2.44,11.65,-102.28,0.22,-0.06,1.0
11:23:0:53:1124574,-2.73,11.62,-101.99,0.17,-0.06,0.94
11:23:0:53:1124671,-2.95,12.11,-101.61,0.22,-0.06,0.93
11:23:0:53:1124767,-2.97,12.22,-101.31,0.25,-0.04,1.03
11:23:0:53:1124864,-2.99,12.3,-101.0,0.2,-0.07,0.99
11:23:0:53:1124975,-3.37,12.76,-100.81,0.23,-0.06,0.95
11:23:0:54:1125056,-3.61,13.42,-100.65,0.3,-0.11,1.01
11:23:0:55:1126346,-3.86,14.08,-99.51,0.23,-0.1,1.1
11:23:0:55:1126474,-4.01,14.67,-99.31,0.24,-0.03,0.92
11:23:0:55:1126570,-3.21,14.97,-99.07,0.23,-0.06,0.99
11:23:0:55:1126665,-3.08,13.37,-98.99,0.16,-0.06,0.96
11:23:0:55:1126778,-3.07,14.52,-98.79,0.26,-0.05,0.92
11:23:0:55:1126890,-2.75,14.56,-98.46,0.28,-0.06,1.01
11:23:0:55:1126970,-2.95,15.24,-98.2,0.27,-0.0,0.86
11:23:0:56:1127067,-2.48,15.33,-98.07,0.25,-0.04,0.95
11:23:0:57:1128381,-3.96,19.87,-98.09,0.36,-0.06,0.95
11:23:0:57:1128464,-3.83,19.67,-97.78,0.34,-0.02,0.9
11:23:0:57:1128575,-3.75,19.56,-97.66,0.34,-0.06,0.91
11:23:0:57:1128670,-3.44,19.14,-97.61,0.37,-0.07,0.97
11:23:0:57:1128798,-3.2,18.82,-97.37,0.33,-0.01,0.91
11:23:0:57:1128863,-2.65,18.77,-97.11,0.31,-0.05,0.91
11:23:0:57:1128974,-2.82,18.37,-97.0,0.34,-0.05,0.94
11:23:0:58:1129086,-2.64,18.74,-96.92,0.36,-0.04,0.96
11:23:0:59:1130378,-2.44,18.86,-97.13,0.37,-0.04,0.94
11:23:0:59:1130459,-2.48,19.29,-97.0,0.36,-0.06,0.92
11:23:0:59:1130573,-2.55,19.3,-97.06,0.35,-0.05,0.88
11:23:0:59:1130700,-2.57,19.27,-97.06,0.37,-0.04,0.94
11:23:0:59:1130763,-2.56,19.43,-97.14,0.34,-0.05,0.9
11:23:0:59:1130876,-2.76,19.77,-97.28,0.35,-0.05,0.91
11:23:0:59:1130971,-2.87,20.19,-97.3,0.37,-0.06,0.87
11:23:1:0:1131067,-2.92,20.27,-97.42,0.35,-0.06,0.94
11:23:1:1:1132353,-2.29,21.84,-98.04,0.38,-0.04,0.91
11:23:1:1:1132448,-2.5,22.26,-98.12,0.4,-0.04,0.88
11:23:1:1:1132561,-2.64,22.27,-98.25,0.43,-0.08,0.94
11:23:1:1:1132656,-2.94,22.14,-98.41,0.39,-0.07,0.95
11:23:1:1:1132752,-2.9,22.11,-98.39,0.37,-0.07,0.9
11:23:1:1:1132849,-3.04,21.91,-98.43,0.37,-0.08,0.88
11:23:1:1:1132976,-3.29,21.91,-98.38,0.44,-0.02,0.9
11:23:1:2:1133071,-3.09,21.37,-98.12,0.34,-0.11,1.01
11:23:1:2:1133353,-3.33,20.55,-97.68,0.39,-0.07,0.89
11:23:1:2:1133464,-2.85,19.46,-97.57,0.31,-0.06,0.95
11:23:1:2:1133562,-2.86,19.16,-97.48,0.34,-0.04,0.87
11:23:1:2:1133656,-3.14,19.38,-97.45,0.35,-0.1,1.0
11:23:1:2:1133770,-3.59,20.28,-97.42,0.36,-0.02,0.89
11:23:1:2:1133850,-3.52,21.03,-97.37,0.32,-0.09,0.87
11:23:1:2:1133961,-3.94,21.42,-97.3,0.4,-0.06,0.86
11:23:1:3:1134072,-3.51,21.68,-97.21,0.33,-0.13,0.95
11:23:1:4:1135367,-2.14,19.96,-97.42,0.3,-0.03,0.9
11:23:1:4:1135447,-2.31,20.16,-97.29,0.4,-0.05,0.97
11:23:1:4:1135545,-2.18,20.37,-96.75,0.39,-0.03,0.93
11:23:1:4:1135672,-2.08,20.49,-96.39,0.36,-0.05,0.95
11:23:1:4:1135768,-2.17,20.23,-96.1,0.36,0.01,0.85
11:23:1:4:1135880,-1.99,20.02,-95.85,0.36,-0.06,0.93
11:23:1:4:1135961,-2.18,19.98,-95.63,0.39,-0.06,0.97
11:23:1:5:1136071,-2.31,20.88,-95.44,0.37,-0.06,0.96
11:23:1:6:1137351,-2.53,19.58,-94.71,0.31,-0.07,1.06
11:23:1:6:1137494,-2.48,19.76,-94.55,0.32,0.01,0.9
11:23:1:6:1137543,-2.12,19.74,-94.31,0.35,-0.01,0.93
11:23:1:6:1137656,-1.76,18.68,-93.92,0.26,0.01,0.86
11:23:1:6:1137768,-1.63,18.87,-93.76,0.34,0.03,0.84
11:23:1:6:1137847,-1.56,18.01,-93.75,0.34,0.02,0.91
11:23:1:6:1137991,-1.48,17.43,-93.81,0.34,-0.1,1.15
11:23:1:7:1138071,-1.46,17.66,-93.76,0.34,0.02,1.04
11:23:1:8:1139347,-1.18,17.85,-91.41,0.28,-0.03,0.9
11:23:1:8:1139474,-1.13,17.97,-91.42,0.33,-0.02,0.77
11:23:1:8:1139540,-0.98,17.0,-91.37,0.3,-0.05,1.0
11:23:1:8:1139668,-1.04,17.65,-91.23,0.28,0.0,0.87
11:23:1:8:1139764,-0.79,17.78,-91.16,0.32,-0.06,0.85
11:23:1:8:1139859,-0.6,17.36,-91.05,0.31,-0.01,1.0
11:23:1:8:1139954,-0.5,18.22,-90.86,0.35,-0.06,0.95
11:23:1:8:1140051,-0.44,17.88,-91.06,0.27,-0.02,0.86
11:23:1:10:1141354,-0.68,16.23,-91.67,0.26,-0.04,0.93
11:23:1:10:1141450,-0.8,15.95,-91.55,0.25,-0.05,0.91
11:23:1:10:1141546,-0.34,16.16,-91.14,0.31,0.01,0.88
11:23:1:10:1141657,-0.48,15.1,-91.3,0.24,0.02,0.87
11:23:1:10:1141770,-0.79,15.18,-91.56,0.33,-0.08,1.05
11:23:1:10:1141866,-0.81,14.74,-91.66,0.26,-0.04,0.99
11:23:1:10:1141978,-1.34,14.88,-91.48,0.18,-0.02,0.93
11:23:1:11:1142058,-1.7,15.24,-91.6,0.3,-0.07,0.91
11:23:1:12:1143346,-2.05,16.97,-90.3,0.3,-0.06,0.92
11:23:1:12:1143442,-2.09,16.93,-90.18,0.28,-0.04,0.97
11:23:1:12:1143586,-2.02,16.7,-89.79,0.24,-0.03,1.0
11:23:1:12:1143667,-1.77,16.79,-89.34,0.29,-0.03,1.0
11:23:1:12:1143746,-1.61,16.09,-89.07,0.22,-0.01,0.98
11:23:1:12:1143858,-1.84,16.34,-88.94,0.24,-0.03,0.93
11:23:1:12:1143953,-1.9,16.12,-88.84,0.25,-0.05,0.95
11:23:1:13:1144067,-2.1,16.16,-88.78,0.25,-0.04,0.95
11:23:1:13:1144365,-2.26,15.65,-88.65,0.28,-0.05,0.96
11:23:1:13:1144460,-2.29,15.48,-88.54,0.29,-0.08,1.0
11:23:1:13:1144556,-2.51,15.27,-88.55,0.26,-0.07,0.96
11:23:1:13:1144653,-2.45,15.15,-88.54,0.22,-0.06,0.96
11:23:1:13:1144764,-2.69,15.03,-88.83,0.2,-0.05,0.86
11:23:1:13:1144863,-3.12,15.27,-89.16,0.25,-0.09,0.98
11:23:1:13:1144958,-3.32,14.96,-89.28,0.26,-0.09,0.94
11:23:1:14:1145085,-3.42,14.8,-89.33,0.23,-0.07,0.95
11:23:1:15:1146361,-4.63,14.52,-90.11,0.24,-0.08,0.88
11:23:1:15:1146474,-4.66,14.56,-90.07,0.26,-0.11,0.91
11:23:1:15:1146570,-4.71,14.43,-90.1,0.25,-0.09,0.92
11:23:1:15:1146666,-4.64,14.47,-90.08,0.21,-0.07,0.94
11:23:1:15:1146762,-4.63,14.48,-90.03,0.23,-0.1,0.88
11:23:1:15:1146873,-4.58,14.36,-90.01,0.25,-0.09,0.98
11:23:1:15:1146970,-4.53,14.14,-90.15,0.21,-0.07,0.91
11:23:1:16:1147064,-4.32,13.82,-90.31,0.25,-0.08,0.96
11:23:1:17:1148357,-3.89,12.37,-91.63,0.21,-0.1,0.98
11:23:1:17:1148453,-3.67,12.61,-91.63,0.23,-0.05,0.93
11:23:1:17:1148564,-3.57,12.72,-91.65,0.24,-0.04,0.96
11:23:1:17:1148659,-3.72,12.28,-91.82,0.2,-0.08,0.95
11:23:1:17:1148756,-3.71,11.75,-92.07,0.21,-0.08,0.97
11:23:1:17:1148867,-3.34,11.8,-92.54,0.22,-0.06,0.95
11:23:1:17:1148964,-2.94,11.62,-92.78,0.21,-0.05,0.96
11:23:1:18:1149074,-2.73,11.79,-92.91,0.21,-0.03,0.95
11:23:1:19:1150365,-1.77,13.57,-92.41,0.25,-0.03,0.91
11:23:1:19:1150466,-1.74,13.48,-92.29,0.21,-0.04,0.96
11:23:1:19:1150559,-1.85,14.17,-92.31,0.31,-0.05,0.94
11:23:1:19:1150670,-1.66,14.07,-92.26,0.27,-0.03,0.97
11:23:1:19:1150751,-1.72,14.33,-92.27,0.22,-0.03,0.94
11:23:1:19:1150863,-1.68,14.62,-92.21,0.2,-0.01,0.92
11:23:1:19:1150976,-1.92,15.09,-92.11,0.27,-0.06,0.95
11:23:1:19:1151055,-1.87,15.16,-92.01,0.27,-0.04,0.95
11:23:1:21:1152371,-0.46,15.37,-89.73,0.23,0.04,0.94
11:23:1:21:1152445,-0.51,15.62,-89.25,0.29,-0.02,0.94
11:23:1:21:1152558,-0.56,15.69,-89.15,0.27,0.0,0.88
11:23:1:21:1152672,-0.81,15.94,-88.81,0.25,-0.06,0.88
11:23:1:21:1152765,-0.77,15.83,-88.59,0.25,-0.01,0.96
11:23:1:21:1152862,-0.51,15.65,-88.09,0.21,0.0,0.98
11:23:1:21:1152974,-0.44,15.8,-87.91,0.31,-0.01,1.01
11:23:1:22:1153069,-0.14,15.36,-87.66,0.26,-0.03,1.06
11:23:1:23:1154346,-1.67,15.23,-84.68,0.25,-0.04,0.94
11:23:1:23:1154474,-1.9,15.41,-84.54,0.25,-0.06,0.91
11:23:1:23:1154555,-2.06,15.92,-84.2,0.28,-0.08,0.89
11:23:1:23:1154652,-2.21,16.07,-83.96,0.27,-0.07,0.93
11:23:1:23:1154746,-2.36,16.18,-83.82,0.27,-0.06,0.93
11:23:1:23:1154874,-2.41,16.27,-83.69,0.29,-0.06,0.94
11:23:1:23:1154952,-2.51,16.39,-83.5,0.3,-0.05,0.92
11:23:1:24:1155065,-2.52,16.4,-83.34,0.26,-0.06,0.9
11:23:1:24:1155357,-3.18,16.72,-83.31,0.27,-0.08,1.01
11:23:1:24:1155485,-3.39,16.99,-83.27,0.27,-0.07,0.96
11:23:1:24:1155566,-3.35,17.04,-83.26,0.25,-0.05,0.92
11:23:1:24:1155662,-3.59,17.41,-83.13,0.31,-0.09,0.88
11:23:1:24:1155758,-3.71,17.5,-83.05,0.3,-0.08,0.93
11:23:1:24:1155854,-3.8,17.49,-83.44,0.32,-0.07,0.95
11:23:1:24:1155951,-3.79,17.49,-83.59,0.34,-0.07,0.95
11:23:1:24:1156046,-3.87,17.29,-83.8,0.27,-0.07,0.97
11:23:1:26:1157350,-3.86,18.88,-84.62,0.33,-0.08,0.92
11:23:1:26:1157445,-3.88,18.88,-84.61,0.31,-0.07,0.91
11:23:1:26:1157556,-3.93,18.89,-84.7,0.32,-0.07,0.93
11:23:1:26:1157654,-3.79,18.74,-84.92,0.31,-0.05,0.91
11:23:1:26:1157765,-3.84,18.78,-85.21,0.34,-0.07,0.93
11:23:1:26:1157862,-3.82,18.73,-85.43,0.35,-0.08,0.92
11:23:1:26:1157974,-3.68,18.45,-85.34,0.22,-0.05,0.98
11:23:1:27:1158068,-3.59,18.49,-85.4,0.31,-0.06,0.94
11:23:1:28:1159353,-3.96,17.43,-88.69,0.3,-0.07,0.97
11:23:1:28:1159450,-4.1,17.53,-88.83,0.27,-0.08,0.9
11:23:1:28:1159560,-4.19,17.79,-88.86,0.3,-0.09,0.86
11:23:1:28:1159658,-4.22,17.84,-88.95,0.29,-0.07,0.91
11:23:1:28:1159768,-4.25,17.94,-89.14,0.32,-0.08,0.93
11:23:1:28:1159866,-4.16,17.97,-89.07,0.32,-0.09,0.96
11:23:1:28:1159963,-4.01,17.89,-89.04,0.34,-0.08,0.98
11:23:1:29:1160057,-3.87,17.89,-88.93,0.34,-0.08,0.97
11:23:1:30:1161178,-10.13,21.15,-90.93,0.35,-0.18,0.83
11:23:1:30:1161257,-10.36,20.68,-91.47,0.37,-0.21,0.92
11:23:1:30:1161353,-10.8,20.14,-92.1,0.35,-0.21,0.94
11:23:1:30:1161481,-11.04,19.86,-92.55,0.32,-0.19,0.9
11:23:1:30:1161561,-11.28,19.85,-92.91,0.31,-0.18,0.88
11:23:1:30:1161658,-11.55,19.92,-93.19,0.31,-0.19,0.91
11:23:1:30:1161753,-11.63,19.8,-93.4,0.33,-0.19,0.93
11:23:1:30:1161849,-11.73,19.67,-93.59,0.3,-0.18,0.92
11:23:1:31:1162404,-12.76,19.54,-94.41,0.35,-0.2,0.96
11:23:1:31:1162468,-12.77,19.34,-94.35,0.26,-0.19,0.92
11:23:1:31:1162564,-13.07,19.32,-94.64,0.29,-0.24,0.93
11:23:1:31:1162663,-13.02,19.18,-94.54,0.32,-0.22,0.84
11:23:1:31:1162772,-13.1,19.06,-94.7,0.4,-0.3,0.91
11:23:1:31:1162850,-13.06,18.79,-94.7,0.3,-0.21,0.88
11:23:1:31:1162948,-13.45,18.93,-94.92,0.3,-0.24,0.91
11:23:1:32:1163060,-13.53,18.57,-95.17,0.36,-0.25,0.95
11:23:1:32:1163356,-14.1,18.51,-95.48,0.34,-0.27,0.88
11:23:1:32:1163468,-14.23,18.5,-95.49,0.28,-0.24,0.91
11:23:1:32:1163564,-14.79,18.87,-95.64,0.32,-0.26,0.94
11:23:1:32:1163658,-14.55,18.53,-95.6,0.32,-0.24,0.95
11:23:1:32:1163754,-14.57,18.48,-95.56,0.27,-0.23,0.9
11:23:1:32:1163851,-14.83,18.51,-95.63,0.3,-0.23,0.9
11:23:1:32:1163946,-15.09,18.38,-95.76,0.31,-0.28,0.88
11:23:1:33:1164074,-15.38,18.1,-96.08,0.3,-0.25,0.87
11:23:1:34:1165364,-15.47,17.91,-98.37,0.3,-0.27,0.89
11:23:1:34:1165460,-15.74,17.87,-98.71,0.31,-0.29,0.92
11:23:1:34:1165572,-16.15,17.7,-99.05,0.27,-0.3,0.94
11:23:1:34:1165667,-16.6,17.57,-99.35,0.26,-0.29,0.92
11:23:1:34:1165763,-16.92,17.58,-99.66,0.3,-0.32,0.91
11:23:1:34:1165859,-17.01,17.3,-99.85,0.31,-0.32,0.91
11:23:1:34:1165954,-17.35,17.27,-100.19,0.25,-0.26,0.82
11:23:1:34:1166052,-18.32,17.77,-100.69,0.37,-0.39,0.96
11:23:1:36:1167375,-20.43,21.02,-104.08,0.44,-0.32,0.76
11:23:1:36:1167455,-20.09,21.08,-103.95,0.39,-0.3,0.8
11:23:1:36:1167569,-19.94,21.19,-104.03,0.39,-0.35,0.79
11:23:1:36:1167663,-19.67,21.42,-103.89,0.4,-0.31,0.87
11:23:1:36:1167760,-19.63,21.86,-103.96,0.34,-0.27,0.8
