sysTime,roll,pitch,yaw,ax,ay,az
4:11:22:2:114959,-99.63,-77.35,-163.23,-1.01,-0.12,-0.02
4:11:22:2:115357,-100.92,-77.43,-161.62,-1.01,-0.12,-0.02
4:11:22:2:115454,-101.03,-77.41,-161.42,-1.01,-0.11,-0.02
4:11:22:2:115549,-101.03,-77.63,-161.34,-1.01,-0.13,-0.02
4:11:22:2:115645,-101.19,-77.53,-161.1,-1.0,-0.1,-0.02
4:11:22:2:115772,-101.6,-77.73,-160.62,-1.02,-0.12,-0.02
4:11:22:3:115933,-101.55,-77.89,-160.53,-1.07,-0.1,-0.11
4:11:22:3:115949,-92.98,-75.82,-168.69,-1.11,-0.15,0.03
4:11:22:3:116361,-46.6,-53.79,154.77,-0.87,-0.42,0.76
4:11:22:3:116441,-40.49,-43.19,163.13,-0.76,-0.28,0.89
4:11:22:3:116554,-34.47,-34.61,171.24,-0.68,-0.4,0.93
4:11:22:3:116650,-33.42,-28.48,-174.43,-0.68,-0.38,0.88
4:11:22:3:116745,-33.91,-24.79,-157.05,-0.75,-0.36,0.9
4:11:22:4:116904,-33.01,-24.21,-143.0,-0.59,-0.31,0.71
4:11:22:4:116952,-34.17,-24.13,-136.73,-0.58,-0.23,0.6
4:11:22:4:117354,-30.99,-28.39,-125.38,-0.79,-0.51,0.54
4:11:22:4:117449,-31.55,-32.94,-126.84,-0.66,-0.53,0.4
4:11:22:4:117561,-35.46,-38.77,-118.27,-0.67,-0.37,0.46
4:11:22:4:117674,-35.33,-42.32,-120.34,-0.7,-0.41,0.48
4:11:22:4:117753,-32.34,-45.15,-123.94,-0.71,-0.39,0.52
4:11:22:4:117850,-34.95,-50.64,-120.61,-0.63,-0.46,0.36
4:11:22:5:117945,-47.2,-52.76,-108.48,-0.53,-0.34,0.36
4:11:22:5:118376,-61.59,-48.72,-120.95,-0.74,-0.49,0.33
4:11:22:5:118455,-61.97,-55.18,-129.07,-0.66,-0.68,0.22
4:11:22:5:118551,-72.38,-68.41,-137.18,-1.05,-0.4,-0.07
4:11:22:5:118648,-117.07,-73.61,-103.1,-1.16,-0.23,-0.26
4:11:22:5:118744,-146.97,-62.67,-82.27,-1.04,-0.14,-0.4
4:11:22:5:118840,-155.23,-53.01,-85.09,-1.0,-0.15,-0.48
4:11:22:6:118952,-160.71,-48.17,-90.46,-0.88,-0.19,-0.61
4:11:22:6:119359,-170.38,-38.29,-109.49,-0.8,-0.05,-0.69
4:11:22:6:119454,-170.2,-36.81,-113.1,-0.76,-0.06,-0.76
4:11:22:6:119550,-172.31,-36.12,-115.23,-0.69,0.03,-0.78
4:11:22:6:119647,-172.51,-37.7,-117.79,-0.64,0.05,-0.97
4:11:22:6:119742,-166.91,-43.25,-123.07,-0.79,0.07,-0.87
4:11:22:6:119854,-160.26,-49.18,-129.35,-0.69,-0.04,-0.79
4:11:22:7:119950,-150.28,-60.33,-135.1,-0.81,-0.05,-0.6
4:11:22:7:120359,-122.73,-81.64,-147.24,-1.04,0.07,-0.21
4:11:22:7:120456,-67.28,-84.18,165.66,-1.03,0.06,-0.06
4:11:22:7:120567,-46.74,-83.77,147.98,-1.02,0.08,0.0
4:11:22:7:120663,-69.2,-86.11,169.24,-1.0,0.12,-0.04
4:11:22:7:120744,-142.55,-84.61,-121.8,-0.99,0.15,-0.12
4:11:22:7:120855,-164.97,-78.29,-106.28,-0.98,0.11,-0.18
4:11:22:8:120952,-169.52,-72.5,-108.31,-0.98,0.11,-0.23
4:11:22:8:121355,-126.77,-71.7,-149.15,-1.01,-0.01,-0.19
4:11:22:8:121451,-118.47,-67.07,-156.31,-0.97,-0.13,-0.18
4:11:22:8:121547,-113.01,-62.68,-160.71,-0.93,-0.29,-0.24
4:11:22:8:121643,-109.32,-60.3,-165.1,-0.95,-0.4,-0.17
4:11:22:8:121770,-103.55,-58.24,-171.19,-0.86,-0.45,-0.11
4:11:22:8:121850,-96.61,-53.87,-178.16,-0.85,-0.52,-0.14
4:11:22:9:121947,-90.37,-48.92,177.84,-0.79,-0.59,-0.01
4:11:22:9:122351,-89.86,-35.01,172.25,-0.59,-0.83,0.06
4:11:22:9:122463,-92.55,-34.87,171.06,-0.61,-0.83,-0.04
4:11:22:9:122543,-94.83,-34.1,170.71,-0.57,-0.8,-0.09
4:11:22:9:122655,-96.86,-32.78,171.92,-0.53,-0.79,-0.04
4:11:22:9:122752,-97.56,-33.72,171.41,-0.57,-0.79,-0.14
4:11:22:9:122863,-100.55,-39.25,173.07,-0.61,-0.79,-0.1
4:11:22:10:122943,-100.04,-44.41,172.85,-0.75,-0.73,-0.17
4:11:22:10:123355,131.05,-83.73,-62.92,-0.96,0.14,-0.01
4:11:22:10:123451,92.62,-73.2,-25.78,-0.92,0.38,-0.05
4:11:22:10:123563,89.36,-66.08,-23.26,-0.79,0.64,-0.02
4:11:22:10:123643,89.53,-58.52,-24.34,-0.69,0.76,0.04
4:11:22:10:123738,92.0,-53.24,-27.79,-0.64,0.85,-0.01
4:11:22:10:123835,95.52,-49.04,-33.8,-0.56,0.87,-0.0
4:11:22:11:123930,96.28,-45.46,-36.24,-0.44,0.91,-0.07
4:11:22:11:124341,104.56,-46.48,-53.84,-0.39,0.94,-0.07
4:11:22:11:124437,108.9,-51.79,-60.63,-0.45,0.8,-0.07
4:11:22:11:124533,137.52,-70.06,-88.82,-0.81,0.52,-0.21
4:11:22:11:124660,-151.31,-77.63,-157.43,-0.95,0.3,-0.02
4:11:22:11:124740,-94.56,-69.16,146.77,-0.96,-0.09,0.06
4:11:22:11:124852,-70.67,-53.78,118.05,-1.1,-0.21,0.2
4:11:22:12:124948,-65.41,-44.11,103.44,-1.02,-0.32,0.56
4:11:22:12:125360,-53.33,-38.86,74.93,-0.65,-0.45,0.67
4:11:22:12:125472,-51.33,-40.37,72.1,-0.64,-0.43,0.64
4:11:22:12:125569,-49.73,-42.36,70.04,-0.66,-0.36,0.65
4:11:22:12:125649,-47.23,-43.65,67.61,-0.7,-0.39,0.66
4:11:22:12:125760,-45.02,-44.36,65.41,-0.68,-0.36,0.68
4:11:22:12:125856,-43.09,-44.76,63.46,-0.7,-0.34,0.65
4:11:22:13:125952,-41.13,-45.1,61.23,-0.7,-0.32,0.64
4:11:22:13:126349,-39.09,-46.17,60.49,-0.69,-0.3,0.67
4:11:22:13:126445,-39.11,-46.2,60.19,-0.68,-0.31,0.66
4:11:22:13:126541,-39.17,-46.25,60.87,-0.67,-0.3,0.66
4:11:22:13:126653,-39.52,-46.32,61.42,-0.69,-0.31,0.68
4:11:22:13:126748,-39.93,-46.4,61.46,-0.6,-0.33,0.56
4:11:22:13:126844,-45.24,-46.0,68.25,-0.75,-0.25,0.74
4:11:22:14:126971,-43.77,-45.67,62.71,-0.61,-0.41,0.6
4:11:22:14:127344,-43.49,-45.27,63.55,-0.65,-0.35,0.66
4:11:22:14:127441,-42.5,-45.28,64.02,-0.66,-0.32,0.65
4:11:22:14:127536,-41.37,-45.6,64.0,-0.69,-0.32,0.65
4:11:22:14:127648,-40.84,-45.72,63.7,-0.66,-0.32,0.64
4:11:22:14:127744,-40.57,-45.62,63.78,-0.68,-0.3,0.65
4:11:22:14:127856,-41.88,-46.68,64.31,-0.7,-0.31,0.61
4:11:22:15:127952,-42.5,-47.54,63.32,-0.68,-0.35,0.6
