sysTime,roll,pitch,yaw,ax,ay,az
5:0:0:12:1051060,-48.09,23.31,-129.03,0.19,-0.63,0.65
5:0:0:12:1051165,-45.79,25.3,-127.02,0.23,-0.54,0.75
5:0:0:12:1051661,-38.54,21.87,-109.24,0.25,-0.49,0.62
5:0:0:13:1051757,-39.92,21.78,-105.58,0.28,-0.39,0.82
5:0:0:13:1051853,-40.44,20.93,-106.19,0.28,-0.62,1.11
5:0:0:13:1051964,-41.05,16.13,-110.73,0.13,-0.78,1.07
5:0:0:13:1052061,-41.71,15.58,-114.4,0.22,-0.43,0.49
5:0:0:13:1052141,-41.73,15.8,-118.01,0.06,-0.52,0.56
5:0:0:13:1052252,-40.15,16.21,-120.89,0.12,-0.55,0.62
5:0:0:13:1052541,-37.66,17.77,-125.6,0.02,-0.85,1.17
5:0:0:13:1052652,-40.13,12.54,-122.54,0.09,-0.56,1.06
5:0:0:14:1052748,-37.91,12.89,-118.68,0.25,-0.3,0.57
5:0:0:14:1052845,-36.77,14.76,-117.2,0.09,-0.47,0.63
5:0:0:14:1052956,-38.29,17.03,-115.08,0.11,-0.46,0.76
5:0:0:14:1053052,-38.32,15.15,-113.36,0.19,-0.55,0.86
5:0:0:14:1053644,-41.06,16.26,-125.81,0.08,-0.55,0.69
5:0:0:15:1053755,-38.92,17.93,-126.96,0.27,-0.74,0.89
5:0:0:15:1053867,-38.64,18.34,-125.06,0.07,-0.75,1.12
5:0:0:15:1053979,-37.52,14.15,-120.36,0.41,-0.5,0.7
5:0:0:15:1054043,-37.94,15.82,-118.24,0.18,-0.4,0.54
5:0:0:15:1054155,-38.14,19.14,-115.24,0.13,-0.42,0.63
5:0:0:15:1054252,-37.91,18.86,-112.48,0.26,-0.51,1.11
5:0:0:15:1054555,-37.24,14.54,-123.23,0.27,-0.42,0.5
5:0:0:15:1054651,-38.95,16.4,-129.08,0.13,-0.42,0.54
5:0:0:16:1054763,-41.25,19.02,-134.04,0.25,-0.78,1.14
5:0:0:16:1054859,-44.27,22.02,-136.53,0.18,-0.69,1.27
5:0:0:16:1054955,-46.17,18.85,-140.47,0.15,-0.67,1.04
5:0:0:16:1055051,-45.99,17.01,-143.04,0.21,-0.52,0.59
5:0:0:16:1055642,-53.0,16.88,-159.76,0.21,-0.6,0.79
5:0:0:17:1055738,-50.28,15.49,-163.1,0.25,-0.68,0.84
5:0:0:17:1055835,-50.48,16.44,-167.13,0.2,-0.64,0.9
5:0:0:17:1055946,-53.4,16.84,-171.03,0.23,-0.49,0.89
5:0:0:17:1056058,-55.67,18.95,-174.26,0.2,-0.26,0.73
5:0:0:17:1056154,-55.89,17.11,-178.16,0.19,-0.5,0.76
5:0:0:17:1056250,-57.27,16.2,178.98,0.29,-0.51,0.73
5:0:0:17:1056537,-59.83,13.38,177.76,0.24,-0.57,0.83
5:0:0:17:1056666,-62.08,14.86,175.61,0.12,-0.47,0.65
5:0:0:18:1056761,-63.11,13.6,174.38,0.21,-0.52,0.63
5:0:0:18:1056857,-63.71,11.82,174.02,0.21,-0.56,0.66
5:0:0:18:1056953,-60.25,10.07,175.47,0.31,-0.58,0.8
5:0:0:18:1057049,-60.67,9.28,174.04,0.36,-0.62,0.9
5:0:0:18:1057640,-69.66,1.46,163.34,0.23,-0.7,0.95
5:0:0:19:1057752,-74.69,-0.11,163.95,0.2,-0.61,0.89
5:0:0:19:1057849,-76.82,0.67,160.79,0.17,-0.46,0.58
5:0:0:19:1057944,-74.44,-0.39,159.47,0.14,-0.67,0.75
5:0:0:19:1058056,-72.82,-1.3,157.27,0.17,-0.56,0.6
5:0:0:19:1058168,-71.41,-3.85,155.76,0.17,-0.63,0.76
5:0:0:19:1058247,-69.97,-5.45,153.19,0.27,-0.67,0.81
5:0:0:19:1058567,-68.16,-6.55,144.22,0.09,-0.52,0.73
5:0:0:19:1058664,-65.52,-8.41,144.52,0.15,-0.5,0.7
5:0:0:20:1058759,-66.5,-10.21,145.0,0.18,-0.53,0.58
5:0:0:20:1058856,-68.65,-9.52,145.9,0.18,-0.55,0.61
5:0:0:20:1058967,-69.75,-6.93,149.26,0.23,-0.64,0.87
5:0:0:20:1059047,-72.15,-4.73,151.03,0.3,-0.68,1.03
5:0:0:20:1059639,-69.24,-14.35,141.68,0.14,-0.56,0.59
5:0:0:21:1059750,-69.4,-12.61,140.77,0.17,-0.38,0.42
5:0:0:21:1059847,-70.06,-12.79,139.82,0.16,-0.41,0.51
5:0:0:21:1059943,-71.08,-8.78,138.07,0.24,-0.75,0.53
5:0:0:21:1060054,-78.41,-6.01,145.64,0.37,-0.54,1.38
5:0:0:21:1060151,-84.09,-2.41,148.72,0.29,-0.52,0.91
5:0:0:21:1060263,-84.53,-6.1,153.79,0.21,-0.81,1.17
5:0:0:21:1060550,-84.38,-11.89,147.58,0.0,-0.75,0.61
5:0:0:21:1060646,-79.45,-11.19,149.02,0.13,-0.74,0.6
5:0:0:22:1060742,-80.98,-10.17,150.53,0.17,-0.57,0.61
5:0:0:22:1060839,-81.93,-7.99,149.98,0.16,-0.49,0.55
5:0:0:22:1060934,-79.27,-8.27,151.34,0.14,-0.7,0.64
5:0:0:22:1061062,-77.86,-6.42,150.95,0.17,-0.69,0.88
5:0:0:22:1061653,-82.67,-1.63,162.03,0.16,-0.44,0.45
5:0:0:23:1061750,-81.08,-3.56,161.04,0.11,-0.57,0.51
5:0:0:23:1061846,-81.38,-5.24,159.11,0.13,-0.4,0.54
5:0:0:23:1061957,-80.1,-8.13,155.73,-0.02,-0.67,0.6
5:0:0:23:1062053,-77.57,-7.27,153.63,0.1,-0.71,0.92
5:0:0:23:1062149,-79.97,-5.68,155.66,0.11,-0.68,1.07
5:0:0:23:1062245,-78.63,-4.33,159.89,0.2,-0.55,0.67
5:0:0:23:1062549,-85.31,-3.66,166.03,0.09,-0.61,0.82
5:0:0:23:1062645,-85.16,-2.45,164.76,0.17,-0.39,0.42
5:0:0:24:1062756,-85.11,-3.27,163.53,0.15,-0.45,0.55
5:0:0:24:1062836,-84.51,-4.05,159.38,0.07,-0.45,0.62
5:0:0:24:1062949,-78.78,-6.68,155.74,0.07,-0.73,0.73
5:0:0:24:1063044,-76.05,-6.65,155.56,-0.12,-0.97,1.09
5:0:0:24:1063149,-78.1,-4.56,161.05,0.25,-0.47,0.8
5:0:0:24:1063660,-80.08,2.29,169.44,0.25,-0.44,0.5
5:0:0:25:1063756,-78.93,0.13,168.42,0.14,-0.54,0.55
5:0:0:25:1063852,-79.67,-1.34,165.77,0.11,-0.48,0.65
5:0:0:25:1063948,-79.75,-3.16,162.66,0.04,-0.58,0.57
5:0:0:25:1064044,-76.75,-3.68,162.02,0.13,-0.78,1.02
5:0:0:25:1064140,-78.79,-2.79,165.79,0.15,-0.72,1.02
5:0:0:25:1064252,-80.97,0.2,169.13,0.27,-0.39,0.81
5:0:0:25:1064539,-83.17,0.49,175.76,-0.01,-0.71,0.96
5:0:0:25:1064635,-84.28,-4.22,173.14,0.04,-0.66,0.67
5:0:0:26:1064747,-84.46,-4.1,170.89,0.07,-0.5,0.51
5:0:0:26:1064859,-82.47,-4.93,170.27,-0.02,-0.68,0.68
5:0:0:26:1064955,-79.48,-6.06,168.15,0.06,-0.61,0.63
5:0:0:26:1065051,-80.43,-6.41,166.55,0.11,-0.6,0.65
5:0:0:26:1065163,-79.42,-5.26,166.69,0.09,-0.61,0.7
5:0:0:26:1065658,-80.38,6.09,179.3,0.13,-0.53,0.56
5:0:0:27:1065755,-81.9,10.32,-175.15,0.14,-0.57,0.95
5:0:0:27:1065851,-84.52,9.61,-171.24,0.19,-0.76,1.12
5:0:0:27:1065962,-85.47,4.98,-170.79,0.1,-0.74,0.75
5:0:0:27:1066058,-86.02,1.71,-170.64,0.18,-0.43,0.47
5:0:0:27:1066154,-86.74,0.79,-174.58,0.12,-0.32,0.46
5:0:0:27:1066250,-84.88,-1.59,179.4,-0.04,-0.54,0.63
5:0:0:27:1066554,-80.09,-4.1,173.2,0.23,-0.83,0.71
5:0:0:27:1066649,-83.29,-4.76,175.5,0.25,-0.68,0.84
5:0:0:28:1066746,-84.63,-4.9,177.53,0.02,-0.68,1.14
5:0:0:28:1066858,-83.38,-7.12,175.42,-0.1,-0.6,0.81
5:0:0:28:1066953,-80.95,-8.11,171.51,-0.02,-0.45,0.56
5:0:0:28:1067050,-78.8,-11.9,169.48,0.05,-0.53,0.65
5:0:0:28:1067156,-75.24,-16.48,166.93,0.11,-0.66,0.94
5:0:0:28:1067667,-68.44,-29.02,143.89,0.01,-0.46,0.71
5:0:0:29:1067748,-67.32,-29.16,145.33,0.04,-0.62,0.82
5:0:0:29:1067860,-70.13,-29.53,149.31,-0.0,-0.69,1.0
5:0:0:29:1067956,-76.24,-30.22,153.14,0.04,-0.61,1.04
5:0:0:29:1068051,-77.38,-26.54,147.24,-0.03,-0.36,0.61
5:0:0:29:1068148,-76.58,-27.74,144.04,-0.13,-0.49,0.82
5:0:0:29:1068243,-73.8,-30.18,139.55,-0.02,-0.47,0.66
5:0:0:29:1068548,-65.99,-38.11,126.4,-0.25,-0.74,1.04
5:0:0:29:1068659,-64.11,-37.32,122.89,-0.05,-0.35,0.84
5:0:0:30:1068770,-62.98,-36.96,115.81,-0.11,-0.34,0.76
5:0:0:30:1068851,-60.68,-37.05,111.2,-0.11,-0.35,0.91
5:0:0:30:1068947,-58.98,-36.54,106.88,-0.03,-0.43,0.84
5:0:0:30:1069043,-58.15,-34.24,102.95,-0.06,-0.59,0.9
5:0:0:30:1069149,-65.28,-34.47,103.61,-0.09,-0.58,1.0
5:0:0:30:1069660,-73.58,-38.01,90.99,-0.02,-0.6,0.73
5:0:0:31:1069740,-73.36,-37.22,89.14,0.06,-0.5,0.67
5:0:0:31:1069852,-73.49,-36.68,86.51,0.05,-0.49,0.65
5:0:0:31:1069948,-73.37,-32.84,82.78,-0.01,-0.57,0.69
5:0:0:31:1070044,-73.05,-26.04,83.42,0.09,-0.69,1.2
5:0:0:31:1070140,-78.97,-25.21,84.94,-0.1,-0.61,1.08
5:0:0:31:1070252,-85.06,-26.78,88.96,0.14,-0.4,0.71
5:0:0:31:1070556,-88.57,-18.96,93.62,0.0,-0.66,0.88
5:0:0:31:1070652,-92.4,-14.88,93.52,0.07,-0.87,1.25
5:0:0:32:1070747,-96.36,-15.55,93.2,0.02,-0.77,1.11
5:0:0:32:1070859,-93.71,-19.16,94.01,0.12,-0.61,0.55
5:0:0:32:1070955,-94.8,-24.16,93.75,0.17,-0.45,0.54
5:0:0:32:1071052,-93.07,-28.75,89.95,0.1,-0.63,0.59
5:0:0:32:1071156,-86.17,-28.85,83.13,0.04,-0.72,0.64
5:0:0:32:1071668,-93.65,-18.09,88.43,0.1,-0.37,0.57
5:0:0:33:1071748,-92.14,-15.12,88.84,0.1,-0.57,0.49
5:0:0:33:1071860,-91.87,-10.74,91.77,0.08,-0.79,0.98
5:0:0:33:1071956,-94.25,-13.5,100.13,0.03,-0.97,1.43
5:0:0:33:1072052,-95.12,-17.15,95.35,0.07,-0.72,0.52
5:0:0:33:1072148,-96.2,-15.84,91.49,0.08,-0.41,0.38
5:0:0:33:1072244,-95.17,-14.78,90.82,-0.03,-0.48,0.38
5:0:0:33:1072563,-87.6,-16.17,89.92,-0.04,-0.81,1.04
5:0:0:33:1072643,-85.19,-15.56,89.8,-0.24,-0.93,0.86
5:0:0:34:1072739,-87.89,-15.99,93.65,-0.13,-0.68,0.84
5:0:0:34:1072851,-87.82,-12.97,93.9,0.07,-0.39,0.37
5:0:0:34:1072947,-90.37,-10.0,98.0,0.0,-0.53,0.54
5:0:0:34:1073043,-94.65,-6.16,103.6,0.18,-0.5,0.68
5:0:0:34:1073650,-86.61,-11.6,92.58,0.06,-0.81,0.7
5:0:0:35:1073746,-83.15,-11.25,91.72,0.12,-0.86,0.93
5:0:0:35:1073842,-82.48,-10.99,90.1,0.11,-0.65,0.89
5:0:0:35:1073938,-80.48,-11.93,86.95,-0.12,-0.69,0.75
5:0:0:35:1074049,-82.68,-11.15,87.88,-0.01,-0.51,0.5
5:0:0:35:1074146,-85.43,-9.05,92.11,0.1,-0.57,0.61
5:0:0:35:1074258,-86.4,-6.68,97.87,0.09,-0.76,0.77
5:0:0:35:1074562,-95.46,2.51,112.24,-0.08,-0.61,0.41
5:0:0:35:1074657,-98.37,5.68,116.31,-0.05,-0.53,0.5
5:0:0:36:1074753,-98.95,6.3,121.95,0.05,-0.62,0.59
5:0:0:36:1074849,-95.95,5.71,125.65,0.11,-0.74,0.61
5:0:0:36:1074946,-89.67,5.74,126.56,0.15,-0.95,0.83
5:0:0:36:1075041,-88.88,8.24,126.25,-0.13,-0.94,1.08
5:0:0:36:1075649,-97.06,24.23,143.37,0.03,-0.69,0.8
5:0:0:37:1075745,-91.45,20.19,148.35,-0.21,-0.81,0.54
5:0:0:37:1075873,-92.95,20.0,151.27,-0.15,-0.59,0.45
5:0:0:37:1075952,-89.87,21.8,156.0,0.13,-0.54,0.49
5:0:0:37:1076049,-83.51,21.09,160.22,0.08,-0.73,0.67
5:0:0:37:1076160,-77.74,19.21,163.2,0.05,-0.76,0.76
5:0:0:37:1076256,-78.21,17.62,163.21,-0.09,-0.85,1.01
5:0:0:37:1076561,-81.11,20.05,163.6,-0.03,-0.43,0.49
5:0:0:37:1076656,-81.18,20.92,166.55,-0.0,-0.52,0.61
5:0:0:38:1076752,-74.77,19.1,173.06,0.05,-0.71,0.85
5:0:0:38:1076848,-72.08,17.9,177.17,0.07,-0.83,0.92
5:0:0:38:1076944,-72.24,16.39,179.18,-0.16,-0.88,0.91
5:0:0:38:1077056,-75.13,16.94,177.29,-0.3,-0.61,0.58
5:0:0:38:1077663,-63.93,17.07,177.45,-0.2,-0.58,0.75
5:0:0:39:1077760,-66.14,16.36,178.08,-0.12,-0.48,0.5
5:0:0:39:1077855,-65.7,16.92,-178.76,0.06,-0.43,0.58
5:0:0:39:1077966,-62.2,14.23,-174.05,0.03,-0.66,0.93
5:0:0:39:1078063,-62.17,12.06,-171.78,0.06,-0.79,1.01
5:0:0:39:1078159,-63.03,12.34,-170.67,-0.21,-0.82,0.92
5:0:0:39:1078255,-63.51,14.29,-170.57,-0.28,-0.62,0.57
5:0:0:39:1078559,-59.59,17.49,-168.11,-0.01,-0.61,0.67
5:0:0:39:1078655,-55.39,15.34,-167.5,-0.08,-0.79,0.96
5:0:0:40:1078750,-55.06,15.64,-168.72,-0.18,-0.75,0.96
5:0:0:40:1078847,-56.25,18.5,-168.3,-0.1,-0.53,0.86
5:0:0:40:1078975,-57.71,21.25,-167.68,-0.02,-0.4,0.52
5:0:0:40:1079055,-58.48,22.12,-166.32,-0.09,-0.54,0.55
5:0:0:40:1079158,-56.65,19.48,-161.02,0.1,-0.65,0.82
5:0:0:40:1079653,-52.86,16.39,-151.38,-0.04,-0.65,0.64
5:0:0:41:1079782,-50.8,16.41,-149.72,0.06,-0.62,0.66
5:0:0:41:1079861,-48.52,15.09,-149.73,0.08,-0.69,0.71
5:0:0:41:1079957,-46.2,15.74,-151.2,-0.0,-0.75,0.79
5:0:0:41:1080053,-44.08,15.13,-151.31,-0.11,-0.75,0.95
5:0:0:41:1080149,-44.51,16.71,-152.91,-0.05,-0.49,0.64
5:0:0:41:1080245,-45.44,16.25,-153.35,-0.06,-0.6,0.71
5:0:0:41:1080549,-45.09,11.54,-147.51,-0.02,-0.79,0.88
5:0:0:41:1080645,-46.46,10.88,-145.35,-0.19,-0.77,0.89
5:0:0:42:1080741,-47.04,11.7,-143.33,-0.13,-0.49,0.5
5:0:0:42:1080853,-45.98,12.44,-141.95,-0.13,-0.61,0.59
5:0:0:42:1080949,-44.66,9.81,-140.51,-0.04,-0.65,0.63
5:0:0:42:1081045,-43.19,10.06,-140.12,0.01,-0.68,0.61
5:0:0:42:1081150,-40.84,9.67,-139.58,0.0,-0.79,0.83
5:0:0:42:1081662,-39.82,7.6,-132.37,0.0,-0.64,0.75
5:0:0:43:1081758,-39.72,4.27,-128.25,-0.14,-0.78,0.83
5:0:0:43:1081854,-40.11,1.64,-124.22,-0.09,-0.81,0.74
5:0:0:43:1081950,-39.46,2.18,-120.74,-0.05,-0.65,0.54
5:0:0:43:1082046,-38.69,1.45,-116.55,0.02,-0.56,0.7
5:0:0:43:1082142,-37.0,0.18,-114.7,0.04,-0.71,0.68
5:0:0:43:1082254,-35.85,1.0,-115.28,0.05,-0.69,0.79
5:0:0:43:1082558,-33.77,5.37,-121.09,0.08,-0.39,0.55
5:0:0:43:1082653,-33.22,0.58,-122.3,0.05,-0.67,0.97
5:0:0:44:1082749,-35.36,1.34,-122.89,0.08,-0.52,0.69
5:0:0:44:1082845,-35.63,0.98,-123.52,0.11,-0.6,0.76
5:0:0:44:1082957,-35.9,0.44,-124.72,0.0,-0.75,0.86
5:0:0:44:1083053,-38.07,-1.19,-125.99,-0.13,-0.84,0.86
5:0:0:44:1083645,-32.03,6.0,-143.57,0.08,-0.61,0.92
5:0:0:45:1083741,-32.28,6.7,-150.87,-0.01,-0.61,1.0
5:0:0:45:1083852,-35.44,9.21,-157.93,0.09,-0.28,0.81
5:0:0:45:1083948,-36.05,10.14,-165.01,-0.01,-0.37,0.89
5:0:0:45:1084060,-34.8,10.94,-172.36,0.09,-0.48,0.79
5:0:0:45:1084156,-34.66,11.25,-179.22,0.07,-0.64,0.88
5:0:0:45:1084252,-37.66,9.73,175.59,0.01,-0.65,0.98
5:0:0:45:1084556,-51.87,-0.18,148.43,-0.25,-0.69,0.9
5:0:0:45:1084652,-52.78,-5.44,137.83,-0.25,-0.62,0.61
5:0:0:46:1084748,-52.9,-12.07,127.87,-0.3,-0.66,0.74
5:0:0:46:1084844,-53.71,-16.4,118.11,-0.24,-0.64,0.75
5:0:0:46:1084956,-51.91,-17.75,108.0,-0.23,-0.56,0.81
5:0:0:46:1085051,-52.56,-19.55,98.89,-0.18,-0.59,0.95
5:0:0:46:1085659,-62.03,-18.42,60.6,-0.07,-0.49,0.75
5:0:0:47:1085755,-67.88,-21.01,60.31,-0.11,-0.54,0.71
5:0:0:47:1085851,-71.0,-23.92,61.48,-0.11,-0.8,0.66
5:0:0:47:1085963,-75.34,-27.67,65.95,-0.11,-0.98,0.79
5:0:0:47:1086043,-80.36,-26.38,65.31,-0.07,-0.75,0.59
5:0:0:47:1086155,-84.63,-22.49,66.29,-0.16,-0.73,0.55
5:0:0:47:1086267,-81.49,-18.52,66.05,-0.11,-0.7,0.67
5:0:0:47:1086554,-77.82,-12.09,65.7,0.11,-0.63,0.78
5:0:0:47:1086650,-79.09,-12.43,65.82,-0.09,-0.71,0.96
5:0:0:48:1086762,-78.28,-12.04,66.2,0.05,-0.53,0.63
5:0:0:48:1086858,-77.48,-11.83,66.57,0.06,-0.6,0.8
5:0:0:48:1086954,-79.86,-11.93,68.08,0.0,-0.63,0.87
5:0:0:48:1087050,-83.13,-9.56,69.37,-0.02,-0.49,0.73
5:0:0:48:1087152,-86.93,-8.17,72.42,-0.13,-0.61,0.72
5:0:0:48:1087663,-83.55,2.51,99.4,-0.05,-0.7,0.73
5:0:0:49:1087743,-79.41,4.73,103.36,-0.1,-0.64,0.63
5:0:0:49:1087840,-79.24,8.4,108.03,-0.15,-0.66,0.59
5:0:0:49:1087935,-75.57,11.99,115.74,0.04,-0.46,0.96
5:0:0:49:1088063,-72.41,14.13,121.91,-0.05,-0.62,0.94
5:0:0:49:1088159,-72.87,20.08,127.42,0.03,-0.43,0.74
5:0:0:49:1088255,-68.96,23.01,138.11,0.1,-0.46,0.86
5:0:0:49:1088559,-54.36,23.67,175.65,-0.02,-0.6,0.83
5:0:0:49:1088655,-53.57,23.74,-173.4,-0.03,-0.64,0.87
5:0:0:50:1088751,-53.8,24.2,-163.26,-0.2,-0.71,0.87
5:0:0:50:1088862,-51.84,25.14,-153.33,-0.1,-0.5,0.62
5:0:0:50:1088959,-48.39,27.5,-145.97,-0.09,-0.59,0.58
5:0:0:50:1089055,-42.6,23.25,-138.79,-0.02,-0.66,0.66
5:0:0:50:1089161,-39.9,22.34,-135.44,0.03,-0.67,0.61
5:0:0:50:1089657,-27.45,20.76,-126.36,-0.07,-0.63,0.89
5:0:0:51:1089753,-26.74,18.73,-123.06,0.12,-0.45,0.7
5:0:0:51:1089864,-26.32,16.49,-121.93,0.09,-0.6,0.76
5:0:0:51:1089961,-26.73,13.34,-120.41,0.11,-0.65,0.89
5:0:0:51:1090057,-27.61,11.97,-119.74,0.04,-0.7,0.93
5:0:0:51:1090153,-29.94,11.24,-119.61,-0.11,-0.74,0.84
5:0:0:51:1090248,-31.7,12.49,-118.55,-0.11,-0.44,0.46
5:0:0:51:1090536,-27.85,8.93,-120.55,0.09,-0.65,0.63
5:0:0:51:1090664,-26.32,8.99,-122.74,0.06,-0.77,0.85
5:0:0:52:1090760,-24.81,11.06,-124.09,-0.03,-0.65,0.85
5:0:0:52:1090856,-23.29,11.34,-125.59,0.01,-0.61,0.87
5:0:0:52:1090952,-22.52,13.12,-126.06,0.11,-0.5,0.67
5:0:0:52:1091048,-23.48,12.16,-125.68,0.09,-0.52,0.76
5:0:0:52:1091656,-31.67,4.54,-119.01,0.0,-0.43,0.52
5:0:0:53:1091767,-31.35,4.98,-116.68,0.15,-0.44,0.58
5:0:0:53:1091863,-28.6,4.8,-116.96,0.14,-0.6,0.61
5:0:0:53:1091959,-25.85,5.1,-117.6,0.16,-0.71,0.81
5:0:0:53:1092055,-23.61,7.28,-117.83,0.01,-0.61,0.88
5:0:0:53:1092151,-23.1,6.96,-119.43,0.05,-0.58,0.82
5:0:0:53:1092247,-23.45,6.64,-120.25,0.06,-0.47,0.64
5:0:0:53:1092551,-26.22,1.94,-119.52,0.26,-0.63,0.91
5:0:0:53:1092647,-28.18,2.75,-120.19,0.15,-0.67,0.91
5:0:0:54:1092742,-28.62,3.73,-121.57,-0.05,-0.73,0.8
5:0:0:54:1092854,-28.62,3.88,-122.83,-0.08,-0.66,0.55
5:0:0:54:1092950,-28.39,4.25,-121.68,0.11,-0.47,0.52
5:0:0:54:1093046,-28.49,3.77,-121.67,0.14,-0.45,0.61
5:0:0:54:1093654,-22.93,3.21,-129.49,0.12,-0.52,0.7
5:0:0:55:1093750,-25.87,2.56,-129.41,0.14,-0.59,0.84
5:0:0:55:1093846,-26.81,1.77,-129.51,0.14,-0.69,0.78
5:0:0:55:1093941,-28.55,-0.66,-129.08,0.0,-0.76,0.9
5:0:0:55:1094053,-30.21,-0.57,-127.93,0.03,-0.61,0.65
5:0:0:55:1094149,-31.21,0.44,-126.16,0.09,-0.46,0.58
5:0:0:55:1094245,-30.72,0.39,-125.64,0.12,-0.5,0.61
5:0:0:55:1094549,-26.06,0.98,-130.23,0.01,-0.62,1.01
5:0:0:55:1094645,-24.58,2.07,-131.39,0.1,-0.46,0.82
5:0:0:56:1094741,-23.06,1.49,-133.02,0.15,-0.51,0.65
5:0:0:56:1094837,-24.44,1.3,-134.33,0.12,-0.59,0.73
5:0:0:56:1094933,-28.4,2.43,-133.95,0.14,-0.54,0.84
5:0:0:56:1095045,-28.19,1.92,-133.81,0.08,-0.75,0.87
5:0:0:56:1095653,-27.09,6.27,-138.27,0.02,-0.67,0.97
5:0:0:57:1095748,-27.8,6.28,-140.78,0.09,-0.55,0.82
5:0:0:57:1095845,-28.21,6.76,-141.77,0.08,-0.46,0.68
5:0:0:57:1095940,-27.95,6.77,-142.27,0.15,-0.53,0.57
5:0:0:57:1096052,-29.62,5.53,-140.9,0.18,-0.59,0.83
5:0:0:57:1096148,-30.39,3.75,-139.63,0.21,-0.76,0.95
5:0:0:57:1096260,-32.76,3.4,-138.73,0.08,-0.74,0.9
5:0:0:57:1096563,-34.4,7.45,-138.27,0.17,-0.44,0.53
5:0:0:57:1096660,-32.24,5.53,-140.51,0.12,-0.66,0.73
5:0:0:58:1096755,-29.51,4.54,-143.06,0.22,-0.76,0.8
5:0:0:58:1096852,-27.97,6.09,-144.5,0.14,-0.7,0.92
5:0:0:58:1096947,-26.76,7.08,-145.32,0.03,-0.66,0.93
5:0:0:58:1097059,-27.83,7.97,-145.17,-0.01,-0.44,0.88
5:0:0:58:1097155,-28.62,6.39,-145.39,0.03,-0.48,0.59
5:0:0:58:1097650,-36.57,1.61,-136.99,-0.17,-0.65,0.61
5:0:0:59:1097746,-37.96,3.67,-134.33,0.01,-0.44,0.56
5:0:0:59:1097859,-36.6,2.85,-132.96,0.1,-0.5,0.63
5:0:0:59:1097954,-33.41,0.94,-133.49,0.13,-0.67,0.75
5:0:0:59:1098050,-30.87,1.22,-134.75,0.09,-0.74,0.99
5:0:0:59:1098146,-29.53,3.77,-136.28,-0.01,-0.69,0.95
5:0:0:59:1098258,-29.01,6.23,-137.32,-0.03,-0.63,0.85
5:0:0:59:1098546,-33.07,4.53,-129.02,0.14,-0.52,0.82
5:0:0:59:1098642,-32.83,2.22,-125.2,0.17,-0.66,0.95
5:0:1:0:1098738,-34.55,1.32,-123.43,0.1,-0.64,0.94
5:0:1:0:1098850,-36.13,0.85,-122.37,-0.08,-0.72,0.84
5:0:1:0:1098962,-37.68,3.61,-120.89,-0.07,-0.57,0.58
5:0:1:0:1099058,-37.13,3.92,-119.01,0.05,-0.52,0.66
5:0:1:0:1099665,-27.72,8.23,-125.37,0.04,-0.47,0.74
5:0:1:1:1099745,-27.85,7.04,-124.1,0.14,-0.44,0.77
5:0:1:1:1099857,-27.48,6.7,-122.55,0.16,-0.43,0.8
5:0:1:1:1099953,-27.46,6.13,-121.32,0.23,-0.47,0.81
5:0:1:1:1100049,-27.31,7.28,-119.79,0.26,-0.46,0.88
5:0:1:1:1100145,-26.8,8.84,-118.96,0.2,-0.5,0.9
5:0:1:1:1100256,-27.47,7.33,-119.95,0.02,-0.6,0.97
5:0:1:1:1100545,-27.36,4.49,-117.29,0.1,-0.45,0.91
5:0:1:1:1100656,-26.97,3.74,-117.55,0.11,-0.46,0.78
5:0:1:2:1100753,-25.44,2.61,-117.41,0.14,-0.52,0.92
5:0:1:2:1100849,-23.22,3.71,-117.47,0.05,-0.58,0.98
5:0:1:2:1100944,-23.73,4.37,-115.92,0.02,-0.34,1.01
5:0:1:2:1101040,-24.05,5.43,-116.74,0.05,-0.38,0.69
5:0:1:2:1101664,-35.17,3.24,-121.88,0.0,-0.45,0.67
5:0:1:3:1101743,-36.33,4.62,-123.26,-0.0,-0.53,0.66
5:0:1:3:1101856,-35.25,3.35,-124.58,0.08,-0.56,0.79
5:0:1:3:1101952,-34.12,2.82,-128.03,0.1,-0.61,0.65
5:0:1:3:1102048,-33.34,2.05,-130.5,0.11,-0.67,0.76
5:0:1:3:1102143,-31.5,3.25,-132.27,0.08,-0.66,0.91
5:0:1:3:1102240,-29.92,6.37,-134.13,0.07,-0.55,0.83
5:0:1:3:1102543,-31.67,7.64,-137.11,0.08,-0.43,0.84
5:0:1:3:1102639,-31.32,6.17,-137.3,0.16,-0.46,0.74
5:0:1:4:1102736,-30.99,4.74,-137.02,0.21,-0.52,0.88
5:0:1:4:1102865,-31.94,3.39,-136.75,0.1,-0.62,0.97
5:0:1:4:1102960,-35.01,2.52,-137.06,-0.03,-0.65,1.03
5:0:1:4:1103055,-37.88,3.79,-138.18,-0.1,-0.46,0.71
5:0:1:4:1103646,-36.25,5.84,-151.41,-0.21,-0.53,0.96
5:0:1:5:1103758,-36.08,7.86,-152.28,-0.17,-0.52,1.06
5:0:1:5:1103855,-34.89,7.99,-151.73,-0.11,-0.5,0.68
5:0:1:5:1103950,-34.83,9.43,-150.53,-0.08,-0.48,0.71
5:0:1:5:1104046,-35.54,7.25,-147.04,-0.01,-0.44,0.99
5:0:1:5:1104158,-35.05,6.89,-145.75,0.06,-0.49,0.77
