sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:10:12:28:120305,3.57,-0.66,-147.46,-0.07,0.09,0.93,0.94,0.94
6:10:12:28:120401,3.54,-0.92,-147.28,0.08,0.08,1.04,1.05,0.98
6:10:12:28:120512,3.84,-0.81,-147.48,-0.06,-0.07,0.96,0.97,1.02
6:10:12:28:120609,4.12,-0.77,-147.56,0.03,0.19,0.96,0.98,0.97
6:10:12:28:120705,4.14,-0.9,-147.36,0.03,-0.04,0.84,0.84,0.93
6:10:12:28:121111,4.22,-1.32,-147.84,0.1,0.2,0.99,1.02,0.9
6:10:12:29:121222,4.37,-1.15,-147.62,-0.08,0.07,0.96,0.97,1.0
6:10:12:29:121335,4.35,-0.49,-147.88,-0.04,-0.02,0.99,0.99,0.98
6:10:12:29:121415,4.17,-0.15,-147.62,-0.05,0.22,0.98,1.01,1.0
6:10:12:29:121510,4.34,-0.05,-147.69,0.04,-0.28,0.97,1.01,1.01
6:10:12:29:121638,4.42,-0.04,-147.92,0.06,0.24,0.98,1.02,1.01
6:10:12:29:122121,4.17,0.03,-147.86,0.08,0.08,0.86,0.86,0.97
6:10:12:30:122216,4.19,-0.01,-147.39,0.06,0.12,1.02,1.03,0.92
6:10:12:30:122328,4.43,0.16,-147.51,0.02,-0.16,1.0,1.02,1.02
6:10:12:30:122424,4.37,0.0,-147.48,-0.04,0.31,1.04,1.09,1.04
6:10:12:30:122504,4.81,-0.41,-147.48,-0.09,0.07,1.02,1.03,1.07
6:10:12:30:122600,5.24,-0.82,-147.86,-0.1,0.23,0.96,0.99,1.02
6:10:12:30:123130,4.91,-0.77,-148.31,0.02,0.01,0.92,0.92,0.96
6:10:12:31:123210,4.37,-0.85,-148.1,0.07,0.05,0.98,0.99,0.94
6:10:12:31:123305,4.0,-0.64,-148.5,-0.01,-0.08,1.03,1.04,1.0
6:10:12:31:123402,3.38,-0.51,-148.57,0.01,0.35,1.03,1.09,1.05
6:10:12:31:123530,3.11,-0.41,-148.36,0.02,-0.13,0.9,0.91,1.03
6:10:12:31:123626,3.22,-0.21,-148.55,0.08,0.03,1.06,1.06,0.96
6:10:12:31:124131,4.24,-0.54,-147.57,-0.07,-0.06,0.96,0.97,1.03
6:10:12:32:124211,3.96,-0.68,-147.39,-0.1,0.25,1.04,1.08,1.0
6:10:12:32:124307,4.09,-0.67,-147.54,-0.03,-0.11,0.91,0.91,1.02
6:10:12:32:124419,4.0,-0.89,-147.94,-0.02,0.21,0.93,0.95,0.93
6:10:12:32:124514,3.63,-1.22,-147.76,0.01,-0.06,0.9,0.9,0.94
6:10:12:32:124610,3.69,-1.27,-148.17,-0.04,-0.05,0.91,0.91,0.91
6:10:12:32:125147,3.04,-0.77,-148.25,0.06,-0.14,1.02,1.03,0.95
6:10:12:33:125211,2.85,-1.12,-148.15,-0.07,0.46,1.08,1.18,1.08
6:10:12:33:125307,3.21,-1.19,-147.96,0.04,-0.1,0.94,0.95,1.1
6:10:12:33:125404,3.59,-1.31,-148.22,0.0,0.17,0.98,0.99,0.96
6:10:12:33:125500,3.39,-1.34,-147.88,-0.11,0.13,0.95,0.96,0.98
6:10:12:33:125594,3.5,-1.29,-148.14,0.01,-0.23,0.93,0.96,0.96
6:10:12:33:126107,3.04,-0.48,-147.96,0.01,-0.12,0.97,0.97,0.96
6:10:12:34:126203,2.85,-0.58,-148.02,0.07,0.14,0.96,0.97,0.97
6:10:12:34:126299,3.17,-0.74,-147.74,-0.11,0.11,0.96,0.97,0.97
6:10:12:34:126410,3.59,-0.55,-148.1,0.02,-0.06,0.97,0.97,0.97
6:10:12:34:126539,3.46,-0.66,-147.8,-0.14,0.33,1.07,1.13,1.03
6:10:12:34:126619,3.43,-0.83,-147.94,-0.03,-0.09,0.97,0.97,1.08
6:10:12:34:127120,3.36,-0.84,-147.97,-0.09,-0.01,0.84,0.84,0.93
6:10:12:35:127216,3.44,-1.15,-148.23,0.05,0.08,0.96,0.97,0.88
6:10:12:35:127360,2.98,-1.28,-147.94,-0.05,0.11,0.96,0.96,0.97
6:10:12:35:127408,3.07,-1.39,-148.18,0.02,-0.2,0.91,0.93,0.95
6:10:12:35:127503,2.81,-1.54,-148.13,0.04,0.22,0.97,1.0,0.95
6:10:12:35:127632,2.83,-1.39,-148.0,0.04,-0.11,0.86,0.86,0.95
6:10:12:35:128120,2.93,-0.65,-147.58,-0.03,0.02,0.98,0.98,0.9
6:10:12:36:128216,3.54,-0.69,-147.91,0.09,-0.08,0.98,0.98,0.98
6:10:12:36:128312,3.42,-0.59,-147.68,-0.11,0.3,1.08,1.12,1.03
6:10:12:36:128439,3.67,-0.72,-147.78,-0.13,-0.13,0.99,1.01,1.09
6:10:12:36:128535,3.89,-0.91,-148.02,0.08,0.12,0.93,0.95,0.99
6:10:12:36:128616,3.83,-0.76,-147.83,-0.12,0.04,0.86,0.87,0.92
6:10:12:36:129112,4.03,-0.16,-147.69,0.01,-0.08,0.9,0.91,0.88
6:10:12:37:129207,4.18,-0.07,-147.99,-0.0,-0.02,1.03,1.03,0.95
6:10:12:37:129319,3.91,-0.45,-147.76,0.07,0.16,0.97,0.99,1.02
6:10:12:37:129415,3.98,-0.99,-147.83,0.05,-0.16,0.94,0.95,0.98
6:10:12:37:129511,4.05,-1.1,-148.14,0.12,0.12,0.96,0.98,0.96
6:10:12:37:129623,3.81,-1.13,-147.81,-0.08,0.18,1.09,1.11,1.02
6:10:12:37:129735,3.73,-0.93,-148.08,0.02,-0.13,1.0,1.01,1.07
6:10:12:37:130129,3.09,-0.94,-147.21,-0.09,0.27,1.07,1.11,1.04
6:10:12:38:130209,3.19,-0.75,-147.1,-0.01,-0.16,0.89,0.91,1.04
6:10:12:38:130305,3.18,-0.59,-147.02,0.08,0.19,0.96,0.99,0.93
6:10:12:38:130401,3.26,-0.39,-146.69,-0.06,0.02,0.89,0.89,0.96
6:10:12:38:130545,3.66,-0.16,-146.82,0.06,-0.09,1.0,1.01,0.93
6:10:12:38:130609,3.47,-0.16,-146.48,0.02,0.22,1.07,1.09,1.04
6:10:12:38:130705,3.53,0.06,-146.49,-0.02,-0.16,1.03,1.04,1.08
6:10:12:38:131139,3.46,-0.32,-146.39,0.0,0.23,1.04,1.07,1.05
6:10:12:39:131220,3.72,-0.55,-146.21,-0.13,0.05,0.94,0.95,1.03
6:10:12:39:131332,4.12,-0.71,-146.4,0.03,0.05,0.9,0.91,0.94
6:10:12:39:131411,3.82,-1.12,-146.14,-0.13,0.22,1.06,1.09,0.97
6:10:12:39:131507,3.81,-1.17,-146.25,0.03,-0.19,0.91,0.93,1.03
6:10:12:39:131604,3.45,-1.23,-146.24,0.07,0.15,0.98,1.0,0.95
6:10:12:39:131715,3.37,-1.35,-146.02,-0.1,0.03,0.89,0.9,0.96
6:10:12:39:132112,3.45,-1.23,-146.34,-0.08,0.33,0.94,1.0,0.93
6:10:12:40:132209,3.38,-1.15,-145.99,-0.01,-0.04,0.83,0.84,0.94
6:10:12:40:132337,3.4,-0.92,-146.16,-0.01,0.03,0.94,0.94,0.87
6:10:12:40:132416,3.23,-0.86,-145.82,0.04,0.18,1.02,1.04,0.97
6:10:12:40:132560,3.64,-0.83,-145.77,-0.02,-0.12,0.9,0.91,0.99
6:10:12:40:132625,3.73,-1.01,-145.87,0.1,0.1,0.92,0.93,0.91
6:10:12:40:132768,3.37,-1.17,-145.59,-0.08,0.14,1.01,1.03,0.96
6:10:12:40:133117,3.67,-0.19,-145.92,0.0,0.1,0.89,0.9,0.98
6:10:12:41:133213,3.42,0.08,-145.64,-0.18,0.17,0.96,0.99,0.93
6:10:12:41:133309,3.75,0.08,-145.87,0.01,-0.18,0.88,0.9,0.96
6:10:12:41:133437,3.97,-0.36,-145.74,0.04,0.23,0.94,0.97,0.92
6:10:12:41:133517,4.29,-0.78,-145.76,0.04,-0.15,0.87,0.88,0.94
6:10:12:41:133628,4.54,-0.93,-146.05,0.08,0.07,0.99,1.0,0.92
6:10:12:41:134120,5.11,-0.21,-145.99,0.03,-0.08,0.82,0.83,0.94
6:10:12:42:134216,5.14,-0.24,-145.75,-0.01,0.22,1.07,1.09,0.92
6:10:12:42:134328,5.18,-0.19,-145.83,-0.03,-0.04,0.89,0.89,1.02
6:10:12:42:134408,5.37,-0.01,-145.83,0.13,0.11,0.94,0.95,0.91
6:10:12:42:134520,5.24,0.21,-145.48,-0.09,0.05,0.88,0.89,0.93
6:10:12:42:134631,5.23,0.39,-145.72,0.12,-0.12,1.01,1.02,0.93
6:10:12:42:134728,4.81,0.41,-145.51,-0.05,0.29,1.05,1.09,1.05
6:10:12:42:135112,4.6,-0.2,-145.89,0.0,-0.15,0.99,1.0,1.06
6:10:12:43:135239,4.25,-0.19,-145.9,-0.02,0.23,1.05,1.08,1.02
6:10:12:43:135319,4.18,-0.16,-145.75,-0.06,-0.04,1.02,1.02,1.06
6:10:12:43:135415,4.45,-0.28,-146.08,0.0,0.16,0.97,0.99,1.01
6:10:12:43:135559,4.11,-0.29,-145.74,-0.11,0.11,0.93,0.95,0.97
6:10:12:43:135671,4.27,-0.16,-145.87,0.04,-0.17,0.97,0.98,0.96
6:10:12:43:135703,4.16,-0.03,-145.81,-0.0,0.25,0.85,0.88,0.95
6:10:12:43:136175,4.0,-0.3,-145.92,0.01,-0.11,1.0,1.0,0.92
6:10:12:44:136207,3.75,0.1,-145.94,0.04,0.25,1.05,1.08,1.03
6:10:12:44:136303,4.09,0.3,-145.69,-0.16,0.08,0.79,0.81,0.99
6:10:12:44:136399,4.47,0.27,-145.8,-0.04,-0.04,0.71,0.71,0.78
6:10:12:44:136511,4.52,0.21,-145.68,0.06,0.02,0.74,0.74,0.72
6:10:12:44:136607,4.68,0.17,-145.62,-0.07,0.01,0.71,0.71,0.73
6:10:12:44:137125,5.29,0.86,-145.73,-0.09,0.01,0.66,0.67,0.7
6:10:12:45:137205,5.16,0.8,-145.78,-0.01,0.01,0.58,0.58,0.64
6:10:12:45:137317,5.06,0.7,-145.71,-0.12,0.27,0.68,0.74,0.63
6:10:12:45:137412,5.05,0.79,-145.75,-0.04,0.28,0.81,0.85,0.78
6:10:12:45:137541,5.09,0.97,-145.63,-0.1,0.18,0.74,0.77,0.83
6:10:12:45:137605,5.17,1.02,-145.48,0.11,-0.17,0.6,0.63,0.72
6:10:12:45:138112,5.58,0.0,-146.13,-0.1,0.02,0.75,0.75,0.67
6:10:12:46:138208,5.79,-0.06,-146.35,-0.14,0.1,0.82,0.84,0.78
6:10:12:46:138320,6.03,-0.23,-146.58,0.01,0.09,0.96,0.97,0.88
6:10:12:46:138416,6.32,-0.44,-146.71,-0.12,0.26,0.92,0.96,0.97
6:10:12:46:138513,6.41,-0.54,-146.91,0.06,-0.11,0.9,0.9,0.94
6:10:12:46:138624,6.31,-0.64,-146.96,0.1,-0.02,0.95,0.96,0.92
6:10:12:46:138720,6.14,-0.75,-147.08,0.02,-0.15,0.86,0.87,0.93
6:10:12:46:139105,4.68,-0.24,-147.31,-0.13,0.14,1.04,1.06,0.93
6:10:12:47:139217,4.42,-0.22,-147.28,0.0,0.16,1.1,1.11,1.08
6:10:12:47:139313,4.13,-0.03,-147.2,0.03,-0.09,0.9,0.91,1.05
6:10:12:47:139425,3.78,0.15,-147.2,-0.02,0.1,1.03,1.03,0.95
6:10:12:47:139521,3.59,0.14,-147.13,0.17,-0.2,0.98,1.01,1.03
6:10:12:47:139617,3.36,0.41,-147.1,0.16,-0.11,0.91,0.93,0.99
6:10:12:47:139713,3.02,0.63,-146.96,0.16,-0.03,0.96,0.98,0.95
6:10:12:47:140104,2.5,0.74,-147.16,0.16,-0.08,1.03,1.05,1.0
6:10:12:48:140216,2.42,0.8,-147.27,-0.03,0.02,0.97,0.97,1.02
6:10:12:48:140312,2.35,0.87,-147.41,-0.07,0.2,0.99,1.01,0.99
6:10:12:48:140424,2.36,0.88,-147.41,-0.04,0.09,1.03,1.04,1.02
6:10:12:48:140536,2.47,0.9,-147.51,0.12,-0.08,0.96,0.97,1.02
6:10:12:48:140632,2.53,0.8,-147.51,-0.12,0.2,1.07,1.1,1.01
6:10:12:48:140711,2.76,0.7,-147.34,0.04,-0.14,0.83,0.84,1.01
6:10:12:48:141104,3.35,0.26,-147.49,-0.07,0.14,1.0,1.01,0.9
6:10:12:49:141280,3.36,0.26,-147.44,0.03,0.04,0.96,0.96,0.99
6:10:12:49:141312,3.5,0.34,-147.37,-0.0,0.06,1.04,1.04,0.99
6:10:12:49:141424,3.32,0.47,-147.43,-0.14,0.26,0.99,1.03,1.04
6:10:12:49:141583,3.34,0.56,-147.3,0.02,0.13,0.96,0.96,1.01
6:10:12:49:141616,3.35,0.52,-147.29,0.02,-0.01,0.91,0.92,0.95
6:10:12:49:141728,3.24,0.4,-147.32,-0.06,0.09,1.01,1.02,0.95
6:10:12:50:142234,3.67,0.0,-147.59,0.04,-0.13,0.86,0.87,0.97
6:10:12:50:142314,3.43,0.1,-147.44,-0.0,0.14,1.02,1.03,0.92
6:10:12:50:142427,3.09,0.24,-147.26,-0.03,0.04,1.06,1.06,1.04
6:10:12:50:142506,2.93,0.29,-147.19,0.14,-0.02,1.03,1.04,1.06
6:10:12:50:142602,2.97,0.12,-147.12,-0.05,-0.01,1.0,1.0,1.03
6:10:12:50:142714,3.0,0.02,-147.11,-0.09,0.16,0.97,0.98,0.99
6:10:12:50:142819,3.1,0.09,-147.09,0.12,-0.01,0.96,0.97,0.98
6:10:12:51:144119,47.78,11.5,30.15,-0.05,0.03,-0.03,0.07,0.67
6:10:12:52:144405,57.14,5.58,47.4,-0.04,0.03,-0.01,0.06,0.07
6:10:12:52:144414,56.46,-0.32,59.9,-0.03,0.04,0.03,0.06,0.06
6:10:12:52:144493,52.33,-3.35,69.71,0.01,0.06,0.04,0.07,0.06
6:10:12:52:144682,44.21,-5.82,73.25,-0.07,0.13,0.15,0.21,0.12
6:10:12:52:144856,32.17,-3.33,65.62,0.03,-0.21,0.39,0.44,0.29
6:10:12:52:144857,40.3,-8.51,63.11,0.01,-0.15,0.22,0.27,0.39
6:10:12:52:145168,1.11,-40.58,156.22,0.09,-0.07,0.65,0.65,0.4
6:10:12:53:145223,-2.76,-38.63,-173.66,-0.21,0.15,0.88,0.92,0.74
6:10:12:53:145366,-0.77,-26.54,-156.19,-0.08,0.2,1.25,1.26,1.03
6:10:12:53:145479,-3.88,-12.72,-154.91,0.03,0.1,0.99,1.0,1.17
6:10:12:53:145637,5.83,-14.76,-165.23,-0.02,0.37,1.86,1.9,1.3
6:10:12:53:145637,6.76,-28.34,153.73,-1.6,0.72,3.91,4.29,2.7
6:10:12:53:145728,24.7,-3.82,5.6,-2.08,-0.61,1.39,2.58,3.72
6:10:12:53:146111,8.36,-54.44,-150.38,-0.6,-0.24,1.14,1.31,2.15
6:10:12:54:146207,22.16,-32.67,-159.42,-0.55,-0.21,1.31,1.44,1.35
6:10:12:54:146335,17.26,-11.22,-157.5,-0.42,-0.23,1.61,1.68,1.52
6:10:12:54:146447,19.46,4.54,-150.61,-0.37,-0.02,1.5,1.55,1.64
6:10:12:54:146527,19.53,19.29,-135.65,-0.25,0.02,1.34,1.36,1.48
6:10:12:54:146607,21.88,27.86,-119.86,-0.22,0.14,1.08,1.11,1.28
6:10:12:54:146733,24.59,31.15,-98.95,-0.08,0.03,0.98,0.98,1.07
6:10:12:54:147128,42.27,1.85,8.08,-0.2,0.07,0.88,0.91,0.96
6:10:12:55:147256,44.9,-18.86,50.73,-0.35,0.09,0.9,0.97,0.93
6:10:12:55:147320,22.01,-35.81,126.59,-0.45,0.43,1.07,1.24,1.06
6:10:12:55:147448,-4.86,-14.62,-166.94,-0.16,0.6,1.12,1.28,1.25
6:10:12:55:147527,-12.45,-0.33,-158.34,0.01,0.43,1.63,1.68,1.41
6:10:12:55:147623,-0.36,-9.02,163.58,-1.03,-0.21,2.46,2.68,2.02
6:10:12:55:147733,5.18,3.4,126.77,-0.04,-0.26,1.19,1.22,2.19
6:10:12:55:148143,30.03,-30.13,172.81,-0.13,0.12,1.23,1.24,1.23
6:10:12:56:148223,49.78,-15.34,137.0,-0.08,0.19,1.13,1.15,1.21
6:10:12:56:148351,56.16,-7.0,123.49,-0.04,0.15,1.08,1.09,1.13
6:10:12:56:148414,50.5,-14.97,133.63,-0.09,0.18,1.05,1.07,1.08
6:10:12:56:148558,29.5,-24.48,162.16,-0.06,0.13,0.95,0.96,1.04
6:10:12:56:148622,17.78,-30.2,-176.69,-0.08,0.28,0.91,0.96,0.96
6:10:12:56:148715,18.04,-30.1,178.39,-0.07,0.23,0.91,0.95,0.95
6:10:12:56:149147,18.52,-20.09,163.21,-0.09,0.11,0.88,0.89,0.93
6:10:12:57:149227,13.88,-22.45,179.9,-0.12,0.17,0.86,0.89,0.89
6:10:12:57:149307,12.53,-22.32,-178.07,-0.12,0.15,0.87,0.89,0.89
6:10:12:57:149403,14.48,-19.12,172.28,-0.11,0.1,0.87,0.88,0.89
6:10:12:57:149515,15.41,-14.45,164.66,-0.09,0.03,0.86,0.87,0.88
6:10:12:57:149627,16.46,-12.19,166.8,-0.09,0.04,0.85,0.85,0.86
6:10:12:57:149732,17.65,-13.12,176.05,-0.12,0.08,0.87,0.88,0.86
6:10:12:57:150117,15.23,-4.39,-168.54,-0.09,0.09,0.78,0.79,0.85
6:10:12:58:150259,15.56,-4.68,-165.32,-0.08,0.1,0.8,0.81,0.8
6:10:12:58:150308,16.3,-5.01,-159.58,-0.12,0.15,0.82,0.84,0.82
6:10:12:58:150436,15.32,-2.32,-155.75,-0.11,0.17,0.89,0.91,0.87
6:10:12:58:150531,13.2,-0.92,-154.26,-0.04,0.13,0.95,0.96,0.93
6:10:12:58:150612,13.73,-4.42,-150.53,-0.1,0.15,0.98,1.0,0.97
6:10:12:58:150770,14.64,-5.24,-146.72,-0.08,0.14,1.07,1.08,1.02
6:10:12:58:151139,19.89,-20.09,-138.3,-0.09,0.18,1.36,1.38,1.18
6:10:12:59:151204,20.98,-25.89,-135.28,-0.15,0.14,1.37,1.39,1.38
6:10:12:59:151299,20.25,-29.34,-134.58,-0.08,0.15,1.3,1.31,1.36
6:10:12:59:151412,23.67,-35.59,-138.26,-0.09,0.14,1.22,1.23,1.29
6:10:12:59:151508,28.08,-40.16,-142.64,-0.14,0.23,1.17,1.2,1.22
6:10:12:59:151620,28.48,-42.2,-143.4,-0.11,0.09,1.06,1.06,1.16
6:10:12:59:151731,21.85,-41.6,-137.69,-0.14,0.06,0.97,0.98,1.04
6:10:12:59:152120,8.64,-45.87,-125.42,-0.13,0.01,0.83,0.84,0.93
6:10:13:0:152264,1.29,-45.51,-117.32,-0.15,0.0,0.82,0.83,0.84
6:10:13:0:152311,-5.23,-45.12,-107.57,-0.17,0.01,0.84,0.85,0.84
6:10:13:0:152407,-9.39,-44.7,-99.93,-0.18,0.03,0.88,0.89,0.87
6:10:13:0:152503,-11.44,-42.5,-96.21,-0.16,0.03,0.89,0.91,0.9
6:10:13:0:152615,-13.53,-40.1,-93.62,-0.16,0.03,0.91,0.92,0.91
6:10:13:0:152753,-16.24,-35.77,-88.86,-0.12,0.05,0.9,0.91,0.92
6:10:13:0:153165,2.9,-20.18,-93.12,-0.08,0.13,0.97,0.98,0.93
6:10:13:1:153277,7.15,-17.49,-97.55,0.02,0.18,0.96,0.98,0.98
6:10:13:1:153325,11.31,-14.65,-97.47,0.01,0.26,0.92,0.96,0.97
6:10:13:1:153452,13.17,-13.15,-97.88,0.04,0.34,0.9,0.96,0.96
6:10:13:1:153533,13.02,-10.3,-100.95,0.11,0.29,0.92,0.97,0.96
6:10:13:1:153645,13.88,-8.73,-103.33,0.08,0.32,0.95,1.0,0.98
6:10:13:1:153725,16.11,-8.48,-106.1,0.08,0.33,0.94,1.0,1.0
6:10:13:1:154128,16.33,-2.84,-116.39,0.05,0.31,0.98,1.04,1.01
6:10:13:2:154223,13.56,-0.93,-114.76,0.01,0.25,1.11,1.14,1.07
6:10:13:2:154335,10.96,2.87,-110.08,-0.1,0.07,1.07,1.08,1.12
6:10:13:2:154416,10.18,-0.01,-101.09,-0.06,0.21,1.1,1.12,1.09
6:10:13:2:154544,7.79,-8.25,-100.5,-0.06,0.21,1.2,1.22,1.15
6:10:13:2:154607,13.67,-8.83,-107.43,-0.01,0.3,1.13,1.16,1.2
6:10:13:2:154729,16.32,-11.93,-119.42,-0.08,0.18,1.19,1.21,1.18
6:10:13:2:155102,12.59,-25.37,-112.07,-0.11,0.21,0.99,1.02,1.14
6:10:13:3:155230,9.47,-22.13,-115.54,-0.08,0.14,0.97,0.98,1.01
6:10:13:3:155311,9.85,-19.58,-124.31,-0.08,0.09,0.95,0.96,0.97
6:10:13:3:155454,9.07,-19.08,-126.28,-0.09,0.08,0.94,0.95,0.95
6:10:13:3:155549,5.96,-18.9,-119.73,-0.11,0.09,0.9,0.91,0.93
6:10:13:3:155614,3.52,-18.84,-111.48,-0.11,0.13,0.86,0.88,0.9
6:10:13:3:155726,3.17,-19.53,-108.65,-0.1,0.12,0.85,0.86,0.87
6:10:13:3:156102,-0.96,-11.67,-103.63,-0.11,0.07,0.84,0.85,0.86
6:10:13:4:156230,-0.84,-7.63,-95.74,-0.1,0.11,0.85,0.87,0.85
6:10:13:4:156310,0.47,-6.59,-94.22,-0.1,0.15,0.91,0.93,0.89
6:10:13:4:156406,1.89,-5.98,-98.96,-0.08,0.15,0.91,0.92,0.93
6:10:13:4:156518,3.15,-5.55,-104.67,-0.06,0.13,0.92,0.93,0.93
6:10:13:4:156614,4.14,-5.16,-105.09,-0.04,0.14,0.9,0.91,0.92
6:10:13:4:156731,5.13,-4.79,-100.66,-0.04,0.18,0.9,0.92,0.91
6:10:13:5:157412,4.5,-2.68,-94.04,-0.02,0.15,1.09,1.1,0.98
6:10:13:5:157539,6.05,-4.44,-99.87,-0.01,0.17,1.12,1.13,1.11
6:10:13:5:157652,7.52,-8.62,-103.8,-0.03,0.2,1.18,1.19,1.15
6:10:13:5:157732,9.39,-12.46,-103.51,-0.08,0.22,1.22,1.24,1.21
6:10:13:5:157828,9.21,-14.61,-99.47,-0.06,0.22,1.2,1.22,1.24
6:10:13:5:157907,8.48,-17.91,-97.03,-0.07,0.21,1.15,1.17,1.2
6:10:13:5:158035,10.03,-20.75,-99.15,-0.07,0.19,1.15,1.17,1.17
6:10:13:6:159116,5.85,-12.5,-89.67,-0.11,0.1,0.91,0.92,1.09
6:10:13:7:159228,5.49,-11.07,-88.7,-0.11,0.11,0.88,0.9,0.92
6:10:13:7:159324,4.66,-8.87,-88.39,-0.1,0.12,0.9,0.92,0.9
6:10:13:7:159419,4.6,-6.93,-86.62,-0.08,0.11,0.9,0.91,0.92
6:10:13:7:159516,5.15,-5.6,-83.16,-0.08,0.15,0.9,0.91,0.91
6:10:13:7:159612,4.74,-3.74,-81.53,-0.08,0.16,0.89,0.91,0.91
6:10:13:7:159724,3.55,-2.04,-83.56,-0.05,0.14,0.87,0.88,0.9
6:10:13:7:160129,3.78,2.59,-82.31,0.0,0.19,0.81,0.84,0.87
6:10:13:8:160209,3.55,3.37,-81.9,-0.03,0.21,0.83,0.86,0.84
6:10:13:8:160321,2.84,5.04,-80.51,-0.01,0.2,0.84,0.86,0.86
6:10:13:8:160401,2.37,7.08,-79.4,-0.02,0.2,0.86,0.89,0.87
6:10:13:8:160528,2.43,7.96,-78.4,-0.01,0.19,0.96,0.97,0.92
6:10:13:8:160609,4.26,6.82,-75.97,-0.02,0.22,1.03,1.05,1.0
6:10:13:8:160733,3.85,7.59,-74.17,-0.02,0.24,1.14,1.16,1.09
6:10:13:8:161110,14.83,-9.21,-86.29,-0.13,0.27,1.35,1.38,1.23
6:10:13:9:161239,16.2,-12.45,-87.74,-0.05,0.18,1.28,1.29,1.35
6:10:13:9:161302,17.08,-16.24,-87.87,-0.09,0.18,1.18,1.2,1.26
6:10:13:9:161415,19.45,-18.65,-89.74,-0.09,0.19,1.08,1.1,1.17
6:10:13:9:161511,18.18,-19.95,-91.73,-0.09,0.12,1.06,1.07,1.09
6:10:13:9:161622,15.14,-19.33,-90.38,-0.08,0.14,0.97,0.98,1.04
6:10:13:9:161732,12.62,-17.95,-87.67,-0.1,0.14,0.93,0.94,0.97
6:10:13:9:162112,9.59,-16.02,-91.19,-0.13,0.09,0.88,0.89,0.93
6:10:13:10:162208,9.1,-14.87,-91.08,-0.08,0.06,0.87,0.88,0.89
6:10:13:10:162337,8.54,-13.45,-90.02,-0.11,0.1,0.85,0.86,0.87
6:10:13:10:162432,7.8,-12.2,-88.41,-0.11,0.1,0.89,0.9,0.87
6:10:13:10:162528,7.66,-11.09,-88.1,-0.11,0.11,0.91,0.92,0.91
6:10:13:10:162608,7.3,-8.26,-88.18,-0.1,0.11,0.9,0.91,0.92
6:10:13:10:162704,6.09,-5.27,-87.84,-0.1,0.11,0.89,0.9,0.91
6:10:13:10:163130,4.19,3.35,-82.74,-0.09,0.22,0.9,0.93,0.91
6:10:13:11:163226,4.46,3.51,-83.5,-0.05,0.19,0.86,0.88,0.92
6:10:13:11:163338,4.56,4.16,-85.63,-0.06,0.17,0.85,0.87,0.88
6:10:13:11:163418,4.27,4.56,-87.71,-0.02,0.2,0.82,0.84,0.86
6:10:13:11:163514,3.13,4.37,-88.1,-0.05,0.13,0.84,0.85,0.85
6:10:13:11:163626,1.45,5.63,-86.91,-0.04,0.18,0.86,0.88,0.86
6:10:13:11:163728,-0.12,7.6,-85.5,-0.04,0.17,0.89,0.91,0.89
6:10:13:11:164128,2.59,2.46,-80.65,-0.08,0.17,1.33,1.35,1.05
6:10:13:12:164223,4.99,-3.46,-83.76,-0.1,0.18,1.37,1.39,1.36
6:10:13:12:164320,7.44,-7.48,-86.39,-0.1,0.15,1.42,1.43,1.4
6:10:13:12:164400,10.16,-13.5,-90.14,-0.14,0.17,1.42,1.43,1.43
6:10:13:12:164528,11.49,-18.17,-90.07,-0.12,0.17,1.35,1.37,1.41
6:10:13:12:164608,12.59,-23.48,-90.44,-0.13,0.17,1.26,1.28,1.34
6:10:13:12:164736,15.06,-28.12,-95.44,-0.12,0.13,1.16,1.17,1.25
6:10:13:12:165134,10.75,-33.92,-95.34,-0.15,0.02,0.87,0.88,1.08
6:10:13:13:165230,11.63,-34.14,-99.7,-0.11,0.06,0.81,0.82,0.86
6:10:13:13:165310,11.01,-34.22,-100.76,-0.14,0.03,0.84,0.85,0.83
6:10:13:13:165438,8.28,-34.36,-97.01,-0.15,0.04,0.82,0.84,0.85
6:10:13:13:165519,5.88,-35.04,-92.32,-0.18,0.11,0.85,0.88,0.85
6:10:13:13:165631,5.64,-34.74,-90.43,-0.19,0.09,0.92,0.94,0.9
6:10:13:13:165726,6.28,-32.34,-91.95,-0.14,0.04,0.92,0.93,0.94
6:10:13:13:166120,11.14,-20.28,-97.04,-0.03,0.21,0.9,0.92,0.93
6:10:13:14:166199,9.74,-18.26,-94.85,-0.03,0.14,0.88,0.89,0.91
6:10:13:14:166391,10.98,-18.0,-95.79,-0.06,0.16,0.8,0.82,0.87
6:10:13:14:166455,12.85,-17.86,-101.89,-0.03,0.23,0.83,0.86,0.83
6:10:13:14:166503,13.5,-16.37,-109.56,-0.04,0.19,0.78,0.81,0.84
6:10:13:14:166614,11.69,-14.04,-114.99,0.01,0.15,0.83,0.85,0.82
6:10:13:14:166839,12.05,-13.8,-116.29,0.0,0.21,0.86,0.88,0.86
6:10:13:15:167307,10.42,-11.51,-122.89,-0.04,0.18,1.13,1.15,0.97
6:10:13:15:167307,8.29,-10.91,-121.51,-0.02,0.12,1.15,1.16,1.15
6:10:13:15:167338,8.62,-16.8,-119.4,-0.08,0.26,1.25,1.28,1.2
